"110年04月13日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="06332P","創意元富0B售02","80,000","3","115,400","1.44","1.45","1.44","1.44","-","0.03","1.43","50","1.44","25","0.00",
="06333P","台灣50台新08售03","0","0","0","--","--","--","--"," ","0.00","0.92","10","0.93","10","0.00",
="06334P","台積電台新08售01","0","0","0","--","--","--","--"," ","0.00","1.14","10","1.24","10","0.00",
="06335P","上証2X凱基08售05","0","0","0","--","--","--","--"," ","0.00","2.95","100","2.96","10","0.00",
="06336P","台積電凱基08售29","60,000","1","112,200","1.87","1.87","1.87","1.87","-","0.02","1.87","100","1.88","100","0.00",
="06337P","台積電凱基08售30","9,000","2","23,220","2.58","2.58","2.58","2.58","-","0.07","2.63","100","2.64","50","0.00",
="06338P","臺股指凱基09售15","40,000","1","39,200","0.98","0.98","0.98","0.98","-","0.10","1.07","499","1.08","499","0.00",
="06339P","臺股指凱基09售16","576,000","32","624,270","1.08","1.14","1.04","1.14","+","0.01","1.13","499","1.14","499","0.00",
="06340P","聯發科國泰0A售04","597,000","17","613,670","1.01","1.11","1.00","1.11","+","0.01","1.09","10","1.10","10","0.00",
="06341P","國巨群益08售14","92,000","8","231,440","2.43","2.55","2.43","2.52","+","0.13","2.50","25","2.56","10","0.00",
="06342P","聯發科群益08售18","275,000","12","434,400","1.59","1.75","1.55","1.75","+","0.02","1.71","25","1.74","10","0.00",
="06343P","聯詠群益09售03","394,000","10","312,430","0.80","0.82","0.72","0.81","+","0.01","0.79","25","0.80","10","0.00",
="06344P","台積電兆豐09售05","0","0","0","--","--","--","--"," ","0.00","1.55","10","1.56","10","0.00",
="06345P","台灣50元大08售09","312,000","13","502,520","1.59","1.64","1.51","1.64","-","0.02","1.63","499","1.64","499","0.00",
="06346P","台灣50元大08售10","103,000","6","189,460","1.81","1.90","1.81","1.90","+","0.05","1.88","499","1.89","499","0.00",
="06347P","台積電元大0C售07","168,000","14","273,270","1.65","1.65","1.59","1.65"," ","0.00","1.64","100","1.65","49","0.00",
="06348P","大立光元大08售07","0","0","0","--","--","--","--"," ","0.00","1.90","100","1.91","50","0.00",
="06349P","聯發科凱基08售21","1,128,000","31","1,599,410","1.37","1.50","1.35","1.48"," ","0.00","1.45","100","1.47","100","0.00",
="06350P","聯詠凱基08售06","169,000","21","206,330","1.22","1.27","1.15","1.27","+","0.02","1.24","100","1.25","50","0.00",
="06351P","聯詠凱基08售07","56,000","3","16,880","0.32","0.32","0.30","0.30","-","0.04","0.33","100","0.36","100","0.00",
="06352P","南電凱基08售05","61,000","6","68,760","1.10","1.17","1.08","1.17","+","0.03","1.16","100","1.17","100","0.00",
="06353P","聯詠元富08售02","394,000","13","225,140","0.56","0.61","0.54","0.61","+","0.02","0.59","499","0.60","499","0.00",
="06354P","南電元富08售04","290,000","11","290,690","0.91","1.03","0.90","1.02","+","0.06","1.01","25","1.02","25","0.00",
="06355P","南電元富08售05","239,000","13","184,450","0.80","0.84","0.74","0.84","+","0.01","0.83","25","0.84","25","0.00",
="06356P","聯電國泰0A售02","503,000","28","665,150","1.32","1.35","1.19","1.35","-","0.04","1.33","499","1.35","20","0.00",
="06357P","南電國泰0A售01","198,000","10","208,620","1.03","1.10","0.99","1.10","+","0.05","1.08","499","1.09","30","0.00",
="06358P","鴻海富邦08售03","0","0","0","--","--","--","--"," ","0.00","0.61","10","0.63","10","0.00",
="06359P","台灣50中信0A售03","0","0","0","--","--","--","--"," ","0.00","1.11","100","1.12","100","0.00",
="06360P","祥碩中信08售02","216,000","14","204,270","0.94","0.97","0.90","0.97","+","0.05","0.96","30","0.97","20","0.00",
="06361P","臺股指中信0C售05","89,000","6","49,390","0.55","0.57","0.54","0.57","-","0.01","0.57","499","0.58","100","0.00",
="06362P","臺股指麥證08售03","75,000","5","66,880","0.81","0.93","0.81","0.93","+","0.05","0.91","998","0.92","998","0.00",
="06363P","台灣50凱基08售03","55,000","2","116,100","2.12","2.12","2.11","2.11","+","0.02","2.10","100","2.11","30","0.00",
="06364P","台灣50凱基08售04","0","0","0","--","--","--","--"," ","0.00","2.36","100","2.38","30","0.00",
="06365P","廣宇凱基08售02","210,000","8","191,400","0.87","0.93","0.87","0.93","+","0.04","0.91","100","0.92","100","0.00",
="06366P","玉晶光凱基08售10","6,000","1","7,500","1.25","1.25","1.25","1.25","-","0.02","1.27","100","1.28","100","0.00",
="06367P","鴻海元大08售15","0","0","0","--","--","--","--"," ","0.00","0.94","100","0.97","50","0.00",
="06368P","台積電元大0C售08","368,000","13","419,660","1.16","1.16","1.12","1.16"," ","0.00","1.15","100","1.16","50","0.00",
="06369P","旺宏元大08售03","65,000","5","84,320","1.26","1.46","1.26","1.46","+","0.16","1.44","100","1.45","50","0.00",
="06370P","友達元大08售08","4,000","1","1,040","0.26","0.26","0.26","0.26","-","0.04","0.27","100","0.28","50","0.00",
="06371P","華新科元大08售03","138,000","5","215,560","1.53","1.61","1.50","1.61","+","0.08","1.60","100","1.61","50","0.00",
="06372P","華新科元大08售04","1,160,000","11","1,717,440","1.50","1.58","1.45","1.58","+","0.09","1.59","100","1.61","50","0.00",
="06373P","聯詠元大08售05","99,000","7","119,710","1.19","1.23","1.19","1.23","+","0.01","1.21","100","1.22","50","0.00",
="06374P","創意元大08售07","0","0","0","--","--","--","--"," ","0.00","1.16","100","1.17","50","0.00",
="06375P","南電元大08售08","50,000","7","51,760","1.06","1.09","1.00","1.09","+","0.02","1.09","100","1.10","50","0.00",
="06376P","南電元大09售01","10,000","1","9,000","0.90","0.90","0.90","0.90","X","0.00","0.98","100","0.99","50","0.00",
="06377P","聯詠康和08售02","234,000","18","305,380","1.35","1.38","1.22","1.33","-","0.03","1.35","10","1.36","10","0.00",
="063784","華通中信06購01","0","0","0","--","--","--","--"," ","0.00","0.18","30","0.19","30","0.00",
="063785","華通中信06購02","0","0","0","--","--","--","--"," ","0.00","0.58","30","0.59","10","0.00",
="063786","瑞昱中信06購01","0","0","0","--","--","--","--"," ","0.00","4.14","30","--","0","0.00",
="06378P","A50正2群益08售01","0","0","0","--","--","--","--"," ","0.00","3.74","25","3.76","10","0.00",
="06379P","廣宇群益08售05","82,000","4","52,840","0.62","0.67","0.62","0.67","+","0.03","0.66","25","0.67","10","0.00",
="06380P","亞光群益08售03","120,000","10","147,660","1.20","1.26","1.17","1.26","+","0.09","1.27","25","1.28","10","0.00",
="06381P","南電群益08售05","52,000","4","52,120","0.94","1.04","0.94","1.04","+","0.02","1.04","25","1.05","10","0.00",
="06382P","國巨國泰0A售02","123,000","11","329,220","2.63","2.77","2.59","2.74","+","0.10","2.73","499","2.74","23","0.00",
="06383P","台積電統一09售23","0","0","0","--","--","--","--"," ","0.00","0.98","200","0.99","200","0.00",
="06384P","聯詠統一08售04","16,000","3","8,760","0.52","0.56","0.52","0.56","-","0.01","0.54","10","0.55","10","0.00",
="06385P","T50正2元富08售03","0","0","0","--","--","--","--"," ","0.00","0.50","25","0.51","25","0.00",
="06386P","聯詠國票08售02","194,000","48","136,560","0.74","0.74","0.66","0.74","+","0.03","0.73","25","0.74","10","0.00",
="06387P","祥碩國票08售01","11,000","2","26,230","2.38","2.43","2.38","2.43","+","0.25","2.43","25","2.51","10","0.00",
="06388P","臺股指中信0B售12","36,000","11","72,330","2.04","2.05","1.99","2.05","-","0.03","2.07","499","2.08","300","0.00",
="06389P","T50正2群益09售04","30,000","2","30,000","1.00","1.00","1.00","1.00","+","0.01","1.00","10","1.02","10","0.00",
="06390P","創意群益08售07","423,000","18","742,590","1.77","1.79","1.70","1.79","-","0.03","1.75","25","1.77","10","0.00",
="06391P","上証2X凱基09售02","0","0","0","--","--","--","--"," ","0.00","2.85","100","2.95","10","0.00",
="06392P","台積電凱基08售35","0","0","0","--","--","--","--"," ","0.00","2.68","100","2.69","50","0.00",
="06393P","旺宏凱基08售09","243,000","15","383,510","1.44","1.66","1.44","1.65","+","0.22","1.64","100","1.65","90","0.00",
="06394P","華新科凱基08售07","66,000","7","117,500","1.75","1.81","1.75","1.81","+","0.06","1.83","100","1.84","50","0.00",
="06395P","南電元大08售10","209,000","11","219,390","1.00","1.09","1.00","1.09","+","0.03","1.07","100","1.08","50","0.00",
="06396P","南電統一09售10","36,000","2","27,720","0.77","0.77","0.77","0.77","X","0.00","0.76","10","0.77","10","0.00",
="06397P","大立光中信08售03","15,000","2","16,300","1.09","1.09","1.08","1.08","-","0.04","1.08","30","1.09","30","0.00",
="06398P","華新科群益08售06","14,000","3","33,040","2.30","2.37","2.30","2.37","+","0.06","2.38","25","2.39","10","0.00",
="06399P","嘉澤元大08售03","1,474,000","12","1,991,670","1.34","1.41","1.33","1.41","+","0.08","1.41","100","1.43","50","0.00",
="06400P","健策元大08售06","247,000","27","413,480","1.58","1.77","1.58","1.77","+","0.16","1.77","100","1.78","51","0.00",
="06401P","和碩元大08售04","106,000","4","166,740","1.57","1.59","1.57","1.59","-","0.01","1.58","100","1.59","50","0.00",
="06402P","祥碩元大08售09","180,000","14","544,520","2.91","3.06","2.89","3.06","+","0.10","3.06","100","3.08","50","0.00",
="06403P","T50正2凱基0A售02","0","0","0","--","--","--","--"," ","0.00","1.16","100","1.17","10","0.00",
="06404P","南亞科元富08售04","199,000","24","214,480","1.14","1.14","1.04","1.14","-","0.07","1.18","25","1.19","25","0.00",
="06405P","友達元富08售04","447,000","8","152,070","0.37","0.40","0.32","0.40","+","0.08","0.38","25","0.39","25","0.00",
="06406P","大立光元富08售03","133,000","4","346,220","2.59","2.62","2.59","2.62","-","0.09","2.59","25","--","0","0.00",
="064075","台積電中信06購01","0","0","0","--","--","--","--"," ","0.00","8.45","30","--","0","0.00",
="064076","台積電中信06購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="064077","台積電中信06購03","0","0","0","--","--","--","--"," ","0.00","12.20","30","13.20","10","0.00",
="064078","台積電中信06購04","0","0","0","--","--","--","--"," ","0.00","13.40","30","14.40","10","0.00",
="06407P","華邦電永豐09售02","140,000","9","118,490","0.73","0.91","0.73","0.91","+","0.13","0.88","100","0.89","100","0.00",
="064080","宏達電中信06購01","12,000","2","5,300","0.45","0.45","0.44","0.44","+","0.03","0.42","30","0.43","30","0.00",
="064081","國產中信06購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="064082","緯創中信06購01","0","0","0","--","--","--","--"," ","0.00","0.73","30","0.75","10","0.00",
="064083","群創中信06購01","0","0","0","--","--","--","--"," ","0.00","16.70","10","--","0","0.00",
="064084","群創中信06購02","0","0","0","--","--","--","--"," ","0.00","15.70","10","--","0","0.00",
="06408P","台灣50群益09售08","0","0","0","--","--","--","--"," ","0.00","0.26","25","0.27","10","0.00",
="06409P","大立光群益0A售01","5,000","1","9,000","1.80","1.80","1.80","1.80"," ","0.00","1.75","25","1.76","10","0.00",
="06410P","景碩群益09售01","109,000","16","92,920","0.82","0.93","0.77","0.92","+","0.12","0.92","25","0.93","10","0.00",
="06411P","滬深2X凱基0B售02","6,000","1","13,200","2.20","2.20","2.20","2.20","X","0.00","2.29","100","2.30","10","0.00",
="06412P","台積電凱基13售01","5,000","1","7,450","1.49","1.49","1.49","1.49","X","0.00","1.53","100","1.54","100","0.00",
="06413P","臺股指凱基11售01","37,000","5","24,800","0.67","0.70","0.66","0.70","+","0.01","0.69","499","0.70","499","0.00",
="06414P","大立光元大09售07","21,000","3","47,540","2.27","2.27","2.24","2.24","-","0.08","2.25","100","2.26","50","0.00",
="06415P","台表科元大09售01","558,000","29","604,670","1.07","1.17","1.04","1.17","+","0.13","1.16","100","1.17","30","0.00",
="06416P","臺股指元大0B售08","1,024,000","38","1,839,670","1.75","1.84","1.66","1.82","+","0.03","1.80","499","1.81","499","0.00",
="06417P","臺股指元大0B售09","151,000","11","144,720","0.96","1.00","0.92","1.00","+","0.02","0.99","499","1.00","499","0.00",
="06418P","臺股指元大0B售10","248,000","10","254,000","1.02","1.07","0.98","1.07","+","0.01","1.05","499","1.06","499","0.00",
="06419P","南電國票0A售01","0","0","0","--","--","--","--"," ","0.00","0.87","25","0.88","10","0.00",
="06420P","臺股指國票09售18","0","0","0","--","--","--","--"," ","0.00","1.87","499","1.88","499","0.00",
="06421P","臺股指國票09售19","0","0","0","--","--","--","--"," ","0.00","1.70","499","1.71","499","0.00",
="06422P","臺股指國票09售20","100,000","2","105,000","1.05","1.05","1.05","1.05","X","0.00","1.06","499","1.07","499","0.00",
="06423P","創意統一0A售10","5,000","2","5,290","1.05","1.07","1.05","1.07"," ","0.00","1.07","10","1.08","10","0.00",
="064249","聯發科元富06購01","0","0","0","--","--","--","--"," ","0.00","6.45","25","--","0","961.00",
="06424P","滬深2X元富09售04","0","0","0","--","--","--","--"," ","0.00","3.29","25","3.30","25","0.00",
="06425P","台積電富邦0A售03","96,000","8","164,280","1.73","1.74","1.68","1.74","+","0.02","1.74","10","1.75","10","0.00",
="06426P","南電中信09售02","140,000","8","80,550","0.57","0.58","0.57","0.58","+","0.01","0.58","30","0.59","79","0.00",
="06427P","義隆統一09售03","405,000","15","207,070","0.52","0.54","0.46","0.54","-","0.03","0.53","10","0.54","10","0.00",
="06428P","台積電台新0A售01","0","0","0","--","--","--","--"," ","0.00","0.91","10","1.01","10","0.00",
="06429P","滬深2X凱基09售01","0","0","0","--","--","--","--"," ","0.00","2.71","100","2.74","10","0.00",
="06430P","友達凱基09售07","0","0","0","--","--","--","--"," ","0.00","0.40","100","0.41","100","0.00",
="06431P","大立光凱基09售07","15,000","3","25,520","1.70","1.71","1.70","1.70","-","0.05","1.69","100","1.70","100","0.00",
="06432P","群創凱基09售09","712,000","28","215,760","0.28","0.35","0.27","0.35","+","0.12","0.34","155","0.35","10","0.00",
="06433P","鴻海元大09售11","0","0","0","--","--","--","--"," ","0.00","0.78","100","0.79","50","0.00",
="06434P","大立光元大09售08","62,000","5","171,200","2.75","2.78","2.73","2.74","-","0.14","2.78","100","2.80","50","0.00",
="06435P","上証2X群益09售03","32,000","12","94,050","3.03","3.03","2.90","2.99","-","0.11","3.14","25","3.15","10","0.00",
="06436P","滬深2X群益09售04","617,000","13","2,247,740","3.67","3.81","3.50","3.81","+","0.10","3.76","25","3.81","9","0.00",
="06437P","旺宏群益0B售03","33,000","5","65,390","1.95","2.07","1.95","2.07","+","0.21","2.06","25","2.09","10","0.00",
="06438P","鴻海國票0B售03","0","0","0","--","--","--","--"," ","0.00","0.58","25","0.59","10","0.00",
="06439P","欣興國票0A售01","421,000","6","778,170","1.82","1.85","1.78","1.85","+","0.06","1.84","25","1.85","8","0.00",
="064401","台達電凱基06購01","0","0","0","--","--","--","--"," ","0.00","6.75","100","7.25","10","292.00",
="06440P","國泰金元富09售02","0","0","0","--","--","--","--"," ","0.00","0.73","25","0.74","25","0.00",
="06441P","台灣50台新09售01","0","0","0","--","--","--","--"," ","0.00","0.66","10","0.67","10","0.00",
="06442P","友達元大09售08","152,000","8","95,800","0.56","0.66","0.56","0.66","+","0.07","0.66","100","0.67","50","0.00",
="06443P","大立光元大09售09","0","0","0","--","--","--","--"," ","0.00","2.07","100","2.08","50","0.00",
="06444P","群創元大09售07","657,000","14","222,950","0.32","0.38","0.31","0.38","+","0.11","0.38","100","0.39","50","0.00",
="06445P","鴻海群益09售10","0","0","0","--","--","--","--"," ","0.00","0.80","25","0.81","10","0.00",
="06446P","滬深2X凱基0B售03","0","0","0","--","--","--","--"," ","0.00","1.59","100","1.60","10","0.00",
="06447P","嘉澤凱基09售02","434,000","16","509,420","1.12","1.21","1.12","1.21","+","0.09","1.20","100","1.21","98","0.00",
="06448P","和碩凱基09售02","566,000","8","753,690","1.33","1.36","1.32","1.36"," ","0.00","1.35","100","1.36","100","0.00",
="06449P","南電凱基09售07","32,000","3","24,470","0.76","0.77","0.76","0.77","-","0.04","0.82","100","0.83","100","0.00",
="06450P","台積電元大09售16","0","0","0","--","--","--","--"," ","0.00","1.59","100","1.60","50","0.00",
="06451P","台積電元大09售17","0","0","0","--","--","--","--"," ","0.00","1.75","100","1.77","50","0.00",
="06452P","南電元大09售03","89,000","7","96,330","1.07","1.15","1.04","1.15","+","0.03","1.14","100","1.15","50","0.00",
="06453P","鴻海富邦0B售02","0","0","0","--","--","--","--"," ","0.00","0.38","10","0.39","10","0.00",
="06454P","華邦電群益09售03","36,000","8","49,350","1.12","1.50","1.12","1.50","+","0.34","1.41","25","1.44","10","0.00",
="06455P","滬深2X凱基09售04","0","0","0","--","--","--","--"," ","0.00","1.59","100","1.60","10","0.00",
="06456P","台積電凱基13售02","10,000","1","7,300","0.73","0.73","0.73","0.73","X","0.00","0.72","100","0.73","100","0.00",
="06457P","緯穎凱基09售01","251,000","8","241,760","0.96","0.98","0.94","0.98","-","0.01","0.98","100","0.99","100","0.00",
="06458P","強茂中信09售01","10,000","1","5,100","0.51","0.51","0.51","0.51","-","0.02","0.53","30","0.54","30","0.00",
="06459P","台灣50兆豐09售02","0","0","0","--","--","--","--"," ","0.00","0.59","10","0.60","10","0.00",
="06460P","鴻海兆豐0C售01","0","0","0","--","--","--","--"," ","0.00","0.40","10","0.41","10","0.00",
="06461P","台積電兆豐0A售01","15,000","1","13,500","0.90","0.90","0.90","0.90","-","0.03","0.91","10","0.92","10","0.00",
="06462P","為升元大09售02","187,000","12","146,020","0.72","0.81","0.72","0.79","+","0.02","0.78","100","0.79","50","0.00",
="06463P","聯發科元大09售05","75,000","4","109,900","1.35","1.52","1.35","1.52","+","0.06","1.47","100","1.48","50","0.00",
="06464P","鴻海國票0B售04","0","0","0","--","--","--","--"," ","0.00","0.88","25","0.89","10","0.00",
="06465P","T50正2中信0C售02","8,000","2","5,840","0.73","0.73","0.73","0.73","-","0.03","0.76","100","0.77","100","0.00",
="06466P","臺股指中信0C售06","0","0","0","--","--","--","--"," ","0.00","0.47","499","0.48","100","0.00",
="06467P","T50正2凱基0B售02","0","0","0","--","--","--","--"," ","0.00","0.87","100","0.88","10","0.00",
="06468P","大成鋼元富09售01","611,000","21","515,280","0.81","0.88","0.81","0.88","+","0.09","0.85","25","0.86","25","0.00",
="06469P","友達元富09售08","565,000","24","288,590","0.48","0.55","0.45","0.55","+","0.10","0.40","30","0.56","25","0.00",
="06470P","華新科元富0A售04","89,000","8","103,220","1.15","1.20","1.13","1.20","+","0.05","1.21","25","1.22","25","0.00",
="06471P","台灣50台新09售02","4,000","1","2,040","0.51","0.51","0.51","0.51","-","0.06","0.57","10","0.58","10","0.00",
="06472P","聯電台新09售01","265,000","6","160,250","0.64","0.66","0.59","0.66","-","0.03","0.65","10","0.66","10","0.00",
="06473P","南電元大09售07","34,000","3","36,640","1.06","1.11","1.06","1.11","+","0.03","1.10","100","1.11","50","0.00",
="06474P","大立光國票0A售02","0","0","0","--","--","--","--"," ","0.00","1.99","25","2.00","10","0.00",
="06475P","南電國泰0B售03","608,000","17","435,600","0.71","0.74","0.67","0.74","+","0.02","0.74","69","0.75","30","0.00",
="06476P","聯發科中信09售04","1,000","1","550","0.55","0.55","0.55","0.55","X","0.00","0.58","30","0.59","30","0.00",
="06477P","聯發科中信0A售05","0","0","0","--","--","--","--"," ","0.00","0.45","30","0.46","30","0.00",
="06478P","台積電台新09售01","0","0","0","--","--","--","--"," ","0.00","0.64","10","0.69","10","0.00",
="06479P","聯電群益0A售04","0","0","0","--","--","--","--"," ","0.00","0.98","25","0.99","10","0.00",
="06480P","台積電凱基09售17","0","0","0","--","--","--","--"," ","0.00","1.39","100","1.40","100","0.00",
="06481P","台積電凱基09售18","0","0","0","--","--","--","--"," ","0.00","1.17","100","1.18","100","0.00",
="06482P","台積電凱基0A售11","0","0","0","--","--","--","--"," ","0.00","0.89","100","0.90","100","0.00",
="06483P","台積電兆豐0A售04","0","0","0","--","--","--","--"," ","0.00","0.78","10","0.79","10","0.00",
="06484P","滬深2X元大09售07","35,000","4","68,600","2.00","2.00","1.92","1.96","-","0.06","2.07","499","2.08","400","0.00",
="06485P","滬深2X元大09售08","2,000","1","3,880","1.94","1.94","1.94","1.94","-","0.06","2.01","499","2.02","400","0.00",
="06486P","台積電元大0B售04","171,000","3","334,660","1.98","1.98","1.91","1.91","-","0.10","1.98","100","1.99","50","0.00",
="06487P","全新元大09售01","185,000","10","129,300","0.68","0.74","0.67","0.74","+","0.07","0.73","100","0.74","25","0.00",
="064885","T50反1中信04購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","1,289","0.00",
="06488P","臺股指元大0A售19","0","0","0","--","--","--","--"," ","0.00","1.10","499","1.11","499","0.00",
="06489P","臺股指元大0A售20","0","0","0","--","--","--","--"," ","0.00","1.29","499","1.30","499","0.00",
="06490P","臺股指元大0A售21","0","0","0","--","--","--","--"," ","0.00","1.46","499","1.47","499","0.00",
="06491P","聯電凱基09售07","26,000","3","15,970","0.67","0.67","0.60","0.60","X","0.00","0.70","100","0.71","100","0.00",
="06492P","鴻海凱基09售09","0","0","0","--","--","--","--"," ","0.00","0.58","100","0.59","100","0.00",
="06493P","國巨凱基09售10","9,000","2","9,170","1.02","1.02","1.01","1.01","+","0.03","1.05","100","1.06","100","0.00",
="06494P","聯發科凱基09售08","140,000","8","108,370","0.73","0.84","0.73","0.83","+","0.02","0.81","100","0.84","100","0.00",
="06495P","晶豪科凱基09售04","1,630,000","128","474,950","0.29","0.33","0.27","0.32","+","0.01","0.30","118","0.32","14","0.00",
="06496P","大立光凱基09售09","0","0","0","--","--","--","--"," ","0.00","1.53","100","1.54","100","0.00",
="06497P","友達兆豐09售03","116,000","5","29,920","0.25","0.28","0.25","0.28","+","0.03","0.29","10","0.30","10","0.00",
="06498P","創意兆豐09售03","278,000","9","237,420","0.89","0.89","0.83","0.83","-","0.05","0.87","10","0.88","10","0.00",
="06499P","元石油元大09售01","0","0","0","--","--","--","--"," ","0.00","1.54","100","1.64","10","0.00",
="06500P","鴻海元大0A售01","141,000","8","154,590","1.12","1.13","1.07","1.09","-","0.05","1.09","100","1.10","50","0.00",
="06501P","京元電元大09售01","114,000","12","155,400","1.32","1.39","1.32","1.39","+","0.11","1.43","100","1.44","50","0.00",
="06502P","聯詠元大09售03","88,000","1","82,720","0.94","0.94","0.94","0.94","-","0.05","0.95","100","0.96","50","0.00",
="06503P","日月光元大09售04","10,000","1","11,900","1.19","1.19","1.19","1.19","+","0.03","1.22","100","1.23","50","0.00",
="06504P","鴻海元富0C售04","0","0","0","--","--","--","--"," ","0.00","0.57","50","0.58","50","0.00",
="06505P","國巨元富0C售06","21,000","2","15,520","0.74","0.74","0.72","0.72","+","0.01","0.75","50","0.76","50","0.00",
="06506P","台積電元富0C售12","32,000","3","15,360","0.48","0.48","0.48","0.48","-","0.01","0.48","250","0.49","50","0.00",
="06507P","台積電元富0C售13","2,000","1","1,420","0.71","0.71","0.71","0.71","-","0.02","0.72","50","0.73","50","0.00",
="06508P","台積電群益0A售05","0","0","0","--","--","--","--"," ","0.00","3.02","25","3.03","10","0.00",
="06509P","上銀國票0A售02","13,000","1","21,970","1.69","1.69","1.69","1.69","-","0.03","1.75","25","1.76","10","0.00",
="06510P","鴻海國票0A售04","0","0","0","--","--","--","--"," ","0.00","0.81","25","0.82","10","0.00",
="06511P","台積電國票0A售05","0","0","0","--","--","--","--"," ","0.00","2.08","25","2.09","10","0.00",
="06512P","台灣50群益0A售02","349,000","12","600,080","1.72","1.77","1.59","1.77","-","0.01","1.76","25","1.77","10","0.00",
="06513P","T50正2群益0B售01","0","0","0","--","--","--","--"," ","0.00","1.94","25","1.95","10","0.00",
="06514P","國巨兆豐09售03","61,000","3","47,090","0.77","0.79","0.77","0.79","+","0.02","0.79","9","0.80","10","0.00",
="06515P","日月光兆豐09售02","0","0","0","--","--","--","--"," ","0.00","0.53","10","0.54","10","0.00",
="06516P","台積電凱基12售01","0","0","0","--","--","--","--"," ","0.00","1.40","100","1.41","100","0.00",
="06517P","台積電凱基12售02","0","0","0","--","--","--","--"," ","0.00","1.56","100","1.57","100","0.00",
="06518P","上証2X元富09售02","0","0","0","--","--","--","--"," ","0.00","1.53","499","1.57","499","0.00",
="065195","國巨元富06購01","0","0","0","--","--","--","--"," ","0.00","2.58","50","2.66","50","556.00",
="065196","技嘉元富06購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","101.50",
="065197","景碩元富06購01","0","0","0","--","--","--","--"," ","0.00","1.91","25","1.97","25","107.50",
="065198","玉晶光元富06購01","7,000","2","700","0.10","0.10","0.10","0.10","X","0.00","0.09","90","0.10","45","477.00",
="06519P","上銀元富09售03","200,000","3","232,000","1.16","1.16","1.16","1.16","-","0.01","1.20","25","1.21","25","0.00",
="065202","南電元富06購01","0","0","0","--","--","--","--"," ","0.00","14.40","25","14.60","10","320.00",
="06520P","台積電元富13售02","26,000","4","24,020","0.92","0.94","0.92","0.94","X","0.00","0.94","50","0.95","50","0.00",
="06521P","聯電國泰0B售02","504,000","26","508,850","1.08","1.10","0.94","1.10"," ","0.00","1.07","499","1.08","30","0.00",
="06522P","大立光富邦0B售01","51,000","3","41,710","0.83","0.83","0.81","0.81","-","0.03","0.82","10","0.83","10","0.00",
="06523P","聯電元大09售04","0","0","0","--","--","--","--"," ","0.00","1.00","100","1.01","50","0.00",
="06524P","台積電元大09售19","0","0","0","--","--","--","--"," ","0.00","1.28","100","1.30","50","0.00",
="06525P","台積電元大09售20","0","0","0","--","--","--","--"," ","0.00","1.38","100","1.39","50","0.00",
="06526P","聯發科元大09售08","13,000","2","14,500","1.12","1.12","1.10","1.10","-","0.10","1.19","100","1.20","50","0.00",
="06527P","鴻海日盛0A售03","0","0","0","--","--","--","--"," ","0.00","0.58","25","0.59","25","0.00",
="06528P","滬深2X群益09售07","0","0","0","--","--","--","--"," ","0.00","1.49","25","1.50","10","0.00",
="06529P","元石油群益09售02","0","0","0","--","--","--","--"," ","0.00","1.08","25","1.09","10","0.00",
="06530P","臺股指群益09售05","357,000","24","579,130","1.61","1.68","1.52","1.68","-","0.06","1.72","499","1.73","499","0.00",
="06531P","臺股指群益09售06","20,000","2","29,400","1.46","1.48","1.46","1.48","-","0.09","1.53","499","1.54","499","0.00",
="06532P","聯電兆豐0A售02","72,000","12","44,270","0.65","0.65","0.58","0.65","-","0.01","0.66","10","0.67","10","0.00",
="06533P","聯電元大09售05","6,000","2","6,480","1.11","1.11","1.02","1.02","X","0.00","1.11","100","1.12","50","0.00",
="06534P","晶豪科國票09售01","461,000","18","130,870","0.33","0.33","0.24","0.30","+","0.01","0.30","14","0.32","15","0.00",
="06535P","日月光國票0A售03","0","0","0","--","--","--","--"," ","0.00","0.60","25","0.61","10","0.00",
="06536P","富邦金中信09售01","393,000","13","212,540","0.51","0.55","0.51","0.54","+","0.02","0.53","88","0.54","88","0.00",
="06537P","台積電麥證09售06","0","0","0","--","--","--","--"," ","0.00","0.69","998","0.70","450","0.00",
="06538P","臺股指凱基09售24","17,000","2","23,120","1.36","1.36","1.36","1.36","X","0.00","1.35","499","1.36","482","0.00",
="06539P","臺股指凱基09售25","0","0","0","--","--","--","--"," ","0.00","1.43","499","1.44","499","0.00",
="06540P","臺股指凱基09售26","0","0","0","--","--","--","--"," ","0.00","1.61","499","1.62","499","0.00",
="06541P","臺股指凱基09售27","265,000","5","435,600","1.63","1.67","1.56","1.67","+","0.01","1.71","499","1.72","499","0.00",
="06542P","臺股指凱基09售28","19,000","4","31,820","1.69","1.80","1.65","1.80","+","0.01","1.81","499","1.82","499","0.00",
="06543P","臺股指凱基0C售09","1,000","1","1,010","1.01","1.01","1.01","1.01","X","0.00","1.00","499","1.01","498","0.00",
="06544P","聯發科富邦0B售01","174,000","9","135,590","0.78","0.83","0.77","0.83","+","0.01","0.82","10","0.83","10","0.00",
