"110年04月29日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="05091P","台灣50凱基05售19","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","30","0.00",
="05092P","台灣50凱基05售20","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","30","0.00",
="05093P","國巨凱基05售12","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.10","10","0.00",
="05094P","欣興凱基05售10","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.10","10","0.00",
="050957","T50反1台新05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","336","0.00",
="05095P","欣興凱基05售11","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","0.00",
="05096P","景碩凱基05售06","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.15","100","0.00",
="05097P","玉晶光凱基05售13","338,000","14","246,700","0.74","0.76","0.69","0.76","-","0.02","0.76","90","0.77","60","0.00",
="05098P","中興電國票06售05","84,000","7","61,960","0.72","0.76","0.72","0.76"," ","0.00","0.74","25","0.75","10","0.00",
="05099P","鴻海國票06售03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05100P","玉晶光國票08售04","0","0","0","--","--","--","--"," ","0.00","1.54","25","1.55","10","0.00",
="05101P","長榮航元大05售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","5","0.00",
="05102P","鴻海統一05售08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05103P","國巨統一05售05","0","0","0","--","--","--","--"," ","0.00","0.07","408","0.10","408","0.00",
="05104P","聯發科統一05售08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05105P","中興電元富06售01","23,000","1","13,110","0.57","0.57","0.57","0.57","-","0.03","0.57","25","0.58","25","0.00",
="05106P","南電國泰08售01","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.06","430","0.00",
="05107P","聯電永豐05售09","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.03","10","0.00",
="05108P","長榮航群益06售01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","0.00",
="05109P","南電國票07售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","0.00",
="05110P","台灣50元富06售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.10","25","0.00",
="05111P","台灣50元富06售04","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.10","25","0.00",
="05112P","台灣50元富06售05","0","0","0","--","--","--","--"," ","0.00","0.01","25","--","0","0.00",
="05113P","南亞科元富07售04","0","0","0","--","--","--","--"," ","0.00","0.31","25","0.32","25","0.00",
="05114P","玉晶光元富06售03","0","0","0","--","--","--","--"," ","0.00","0.95","50","1.05","50","0.00",
="05115P","南電元富06售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05116P","南電元富06售04","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05117P","台灣50凱基06售06","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","30","0.00",
="05118P","鴻海凱基06售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","15","0.00",
="05119P","台積電元大06售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05120P","台積電元大06售08","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05121P","萬海元大06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.07","499","0.00",
="05122P","南電元大06售01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05123P","滬深2X中信08售01","0","0","0","--","--","--","--"," ","0.00","0.42","100","0.43","100","0.00",
="05124P","聯電中信07售02","721,000","11","53,570","0.07","0.08","0.07","0.08","X","0.00","0.08","30","0.09","10","0.00",
="05125P","儒鴻群益06售01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","30","0.00",
="05126P","聯電群益06售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","10","0.00",
="05127P","南電群益06售02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05128P","欣興統一07售05","15,000","3","4,150","0.28","0.29","0.24","0.29","-","0.10","0.29","10","0.30","10","0.00",
="05129P","南電統一07售04","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.10","10","0.00",
="05130P","亞德客元大06售01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","50","0.00",
="05131P","景碩元大06售07","472,000","8","104,050","0.20","0.23","0.20","0.23","+","0.04","0.22","100","0.23","50","0.00",
="05132P","南電元大06售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05133P","滬深2X富邦07售03","0","0","0","--","--","--","--"," ","0.00","0.86","10","0.87","10","0.00",
="05134P","欣興永豐06售02","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.12","10","0.00",
="05135P","南電永豐06售01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","0.00",
="05136P","旺宏凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.12","100","0.13","100","0.00",
="05137P","大立光凱基06售07","0","0","0","--","--","--","--"," ","0.00","0.64","100","0.65","100","0.00",
="05138P","南電凱基06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05139P","T50正2群益06售01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05140P","鴻海群益06售01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05141P","華新科群益06售02","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.05","10","0.00",
="05142P","欣興群益07售02","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.13","10","0.00",
="05143P","嘉聯益統一06售04","0","0","0","--","--","--","--"," ","0.00","0.56","10","0.57","10","0.00",
="05144P","南電統一06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","399","0.00",
="05145P","長榮元富07售01","0","0","0","--","--","--","--"," ","0.00","0.01","869","0.03","140","0.00",
="05146P","玉晶光元富06售04","0","0","0","--","--","--","--"," ","0.00","1.71","50","1.81","50","0.00",
="05147P","同欣電元富06售02","0","0","0","--","--","--","--"," ","0.00","0.59","25","0.60","25","0.00",
="05148P","緯穎元富06售01","10,000","1","400","0.04","0.04","0.04","0.04","X","0.00","0.01","25","0.04","10","0.00",
="05149P","南電元富06售06","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05150P","台灣50元大06售04","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.05","100","0.00",
="05151P","台灣50元大06售05","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05152P","鴻海元大06售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","499","0.00",
="05153P","鴻海元大06售08","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","499","0.00",
="05154P","長榮凱基06售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05155P","臺股指凱基06售09","0","0","0","--","--","--","--"," ","0.00","--","0","0.50","142","0.00",
="05156P","臺股指凱基07售02","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.10","100","0.00",
="05157P","華新科元大06售05","0","0","0","--","--","--","--"," ","0.00","0.08","100","0.09","50","0.00",
="05158P","大立光元大06售02","0","0","0","--","--","--","--"," ","0.00","1.13","100","1.15","50","0.00",
="05159P","世芯元大06售03","0","0","0","--","--","--","--"," ","0.00","1.60","100","1.70","10","0.00",
="05160P","南電元大06售10","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","30","0.00",
="05161P","世芯統一07售01","71,000","12","100,840","1.37","1.49","1.35","1.49","+","0.08","1.45","10","1.55","11","0.00",
="05162P","長華統一07售01","0","0","0","--","--","--","--"," ","0.00","0.21","10","0.22","10","0.00",
="05163P","亞德客元富07售02","0","0","0","--","--","--","--"," ","0.00","0.30","25","0.31","25","0.00",
="05164P","喬山元富0C售02","1,000","1","2,500","2.50","2.50","2.50","2.50","-","0.03","2.51","50","2.52","50","0.00",
="05165P","聯電元富06售08","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","10","0.00",
="05166P","聯電元富07售04","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.09","25","0.00",
="05167P","友訊元富06售01","30,000","2","27,600","0.92","0.92","0.92","0.92","X","0.00","0.92","25","0.95","25","0.00",
="05168P","宏碁元富0C售02","30,000","1","14,700","0.49","0.49","0.49","0.49","-","0.03","0.52","50","0.53","50","0.00",
="05169P","技嘉元富0C售02","63,000","5","44,490","0.70","0.73","0.69","0.69","-","0.05","0.67","50","0.68","50","0.00",
="05170P","嘉晶元富0C售02","10,000","2","15,150","1.51","1.52","1.51","1.52","+","0.05","1.52","50","1.53","50","0.00",
="05171P","日月光元富06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05172P","聯發科群益08售02","0","0","0","--","--","--","--"," ","0.00","0.01","499","--","0","0.00",
="05173P","滬深2X凱基06售04","0","0","0","--","--","--","--"," ","0.00","0.41","100","0.42","10","0.00",
="05174P","滬深2X凱基06售05","138,000","1","86,940","0.63","0.63","0.63","0.63","-","0.12","0.63","100","0.64","10","30.28",
="05175P","聯電凱基06售05","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","10","0.00",
="05176P","聯發科凱基06售08","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05177P","萬海凱基06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05178P","玉晶光凱基06售03","0","0","0","--","--","--","--"," ","0.00","1.15","100","1.17","50","0.00",
="051795","T50反1台新05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","115","0.00",
="05179P","南電凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.05","20","0.00",
="05180P","國巨元大06售11","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.12","10","0.00",
="05181P","華邦電元大06售03","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.12","10","0.00",
="05182P","南亞科元大06售03","0","0","0","--","--","--","--"," ","0.00","0.24","100","0.25","50","0.00",
="05183P","友達元大06售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05184P","華新科元大06售06","499,000","1","44,910","0.09","0.09","0.09","0.09","X","0.00","0.10","100","0.11","50","0.00",
="05185P","群創元大08售02","20,000","2","400","0.02","0.02","0.02","0.02"," ","0.00","0.01","101","0.03","506","0.00",
="05186P","聯電國泰08售03","50,000","1","20,000","0.40","0.40","0.40","0.40","+","0.08","0.40","499","0.42","30","0.00",
="05187P","台灣50台新06售01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.11","10","0.00",
="05188P","台灣50群益06售02","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.12","10","0.00",
="05189P","聯電群益06售05","360,000","1","14,400","0.04","0.04","0.04","0.04","X","0.00","0.04","25","0.05","10","0.00",
="05190P","聯電第一06售02","0","0","0","--","--","--","--"," ","0.00","0.21","10","0.22","10","0.00",
="05191P","T50正2國票06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","--","0","0.00",
="05192P","台灣50兆豐06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","0.00",
="05193P","圓剛元富06售02","0","0","0","--","--","--","--"," ","0.00","2.10","50","2.11","50","0.00",
="05194P","圓剛元富09售02","15,000","2","38,100","2.54","2.54","2.54","2.54","-","0.03","2.57","50","2.58","50","0.00",
="05195P","圓剛元富0C售02","30,000","3","75,360","2.51","2.53","2.51","2.53","+","0.01","2.54","50","2.55","50","0.00",
="05196P","立積元富06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.03","200","0.00",
="05197P","台積電台新06售01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.08","10","0.00",
="05198P","台灣50麥證06售01","0","0","0","--","--","--","--"," ","0.00","0.04","998","0.13","10","0.00",
="05199P","台積電麥證06售01","0","0","0","--","--","--","--"," ","0.00","0.11","998","0.12","450","0.00",
="05200P","臺股指麥證06售01","0","0","0","--","--","--","--"," ","0.00","0.01","2,498","0.10","10","0.00",
="05201P","臺股指麥證06售02","0","0","0","--","--","--","--"," ","0.00","0.01","3,598","0.02","499","0.00",
="05202P","友達康和06售01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05203P","台灣50凱基06售08","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.10","30","0.00",
="05204P","T50正2凱基07售01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.10","10","0.00",
="05205P","大成鋼凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","0.00",
="05206P","大成鋼凱基07售03","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","0.00",
="05207P","聯電凱基06售06","0","0","0","--","--","--","--"," ","0.00","0.12","100","0.13","100","0.00",
="05208P","聯電凱基07售04","1,013,000","6","374,660","0.34","0.38","0.34","0.38","+","0.07","0.38","100","0.39","100","0.00",
="05209P","旺宏凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.39","100","0.40","100","0.00",
="05210P","華邦電凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.10","10","0.00",
="05211P","南亞科凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.41","100","0.42","100","0.00",
="05212P","友達凱基06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05213P","群創凱基06售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05214P","彩晶凱基06售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05215P","國巨元大06售12","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","50","0.00",
="05216P","玉晶光元大06售12","0","0","0","--","--","--","--"," ","0.00","1.03","100","1.04","50","0.00",
="05217P","立積元大06售03","47,000","2","470","0.01","0.01","0.01","0.01"," ","0.00","0.01","50","0.05","50","0.00",
="05218P","嘉聯益元大06售03","0","0","0","--","--","--","--"," ","0.00","0.38","100","0.39","50","0.00",
="05219P","臺股指元大06售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05220P","臺股指元大06售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.09","10","0.00",
="05221P","聯電國泰08售04","430,000","6","150,770","0.35","0.39","0.35","0.39","+","0.06","0.38","499","0.40","30","0.00",
="05222P","立積永豐06售01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05223P","T50正2群益06售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.11","10","0.00",
="05224P","國巨群益06售04","0","0","0","--","--","--","--"," ","0.00","0.05","25","0.06","10","0.00",
="05225P","台積電群益06售06","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.14","10","0.00",
="05226P","旺宏群益06售04","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","10","0.00",
="05227P","華邦電群益06售05","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.05","10","0.00",
="05228P","南亞科群益06售04","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","10","0.00",
="052299","T50反1台新05購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05229P","友達群益06售02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05230P","群創群益06售02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05231P","立積群益06售03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05232P","臺股指群益06售03","0","0","0","--","--","--","--"," ","0.00","0.01","499","--","0","0.00",
="05233P","臺股指群益06售04","0","0","0","--","--","--","--"," ","0.00","0.01","499","--","0","0.00",
="05234P","T50正2中信0C售01","0","0","0","--","--","--","--"," ","0.00","0.39","100","0.40","100","0.00",
="05235P","臺股指中信06售07","10,000","1","100","0.01","0.01","0.01","0.01","-","0.01","0.01","10","0.10","10","0.00",
="05236P","聯電康和06售03","0","0","0","--","--","--","--"," ","0.00","0.19","10","0.20","10","0.00",
="05237P","南亞科統一06售03","3,000","1","1,350","0.45","0.45","0.45","0.45","X","0.00","0.44","10","0.45","10","0.00",
="05238P","玉晶光統一07售07","0","0","0","--","--","--","--"," ","0.00","0.86","10","0.96","10","0.00",
="05239P","T50正2國票08售05","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.16","10","0.00",
="05240P","上証2X國票07售01","0","0","0","--","--","--","--"," ","0.00","0.65","25","0.66","10","0.00",
="05241P","亞德客國票06售01","55,000","4","3,950","0.05","0.08","0.05","0.08","X","0.00","0.07","25","0.08","10","0.00",
="05242P","聯電國票06售07","60,000","2","21,300","0.34","0.37","0.34","0.37","X","0.00","0.37","25","0.38","10","0.00",
="05243P","聯電國票07售05","5,000","1","1,050","0.21","0.21","0.21","0.21","X","0.00","0.23","25","0.24","10","0.00",
="05244P","聯電國票08售01","129,000","7","56,190","0.41","0.44","0.41","0.44","+","0.07","0.42","25","--","0","0.00",
="05245P","旺宏國票06售03","15,000","4","5,280","0.36","0.36","0.34","0.35","+","0.03","0.35","25","0.36","10","0.00",
="05246P","友達國票07售02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","10","0.00",
="05247P","群創國票07售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","10","0.00",
="05248P","彩晶國票07售03","369,000","7","10,310","0.02","0.04","0.02","0.03","-","0.01","0.03","87","0.05","326","0.00",
="05249P","惠特國票07售03","13,000","1","10,400","0.80","0.80","0.80","0.80"," ","0.00","0.77","25","0.78","10","0.00",
="05250P","台灣50群益06售03","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.14","10","0.00",
="05251P","台灣50群益07售01","0","0","0","--","--","--","--"," ","0.00","0.03","25","--","0","0.00",
="05252P","台灣50群益07售02","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.16","10","0.00",
="05253P","旺宏群益06售05","1,000","1","680","0.68","0.68","0.68","0.68","+","0.07","0.68","24","0.69","10","0.00",
="05254P","華邦電群益06售06","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","0.00",
="05255P","圓剛群益09售01","27,000","2","30,040","1.11","1.12","1.11","1.12"," ","0.00","1.12","25","1.13","10","0.00",
="05256P","玉晶光群益06售03","0","0","0","--","--","--","--"," ","0.00","1.49","25","1.59","10","0.00",
="05257P","臺股指群益06售05","1,000","1","220","0.22","0.22","0.22","0.22","-","0.01","0.02","499","0.21","51","0.00",
="05258P","台灣50凱基06售09","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.10","30","0.00",
="05259P","台灣50凱基06售10","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.12","10","0.00",
="05260P","鴻海凱基06售05","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.04","39","0.00",
="05261P","鴻海凱基07售03","0","0","0","--","--","--","--"," ","0.00","0.07","100","0.10","10","0.00",
="05262P","國巨凱基06售05","10,000","1","1,500","0.15","0.15","0.15","0.15","X","0.00","0.16","100","0.17","100","0.00",
="05263P","台積電凱基07售09","0","0","0","--","--","--","--"," ","0.00","0.28","100","0.29","100","0.00",
="05264P","台積電凱基0A售03","0","0","0","--","--","--","--"," ","0.00","1.12","100","1.13","100","0.00",
="05265P","華邦電凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.10","10","0.00",
="05266P","華新科凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.10","100","0.11","100","0.00",
="05267P","彩晶凱基0A售02","150,000","4","8,500","0.05","0.07","0.05","0.07","-","0.01","0.05","15","0.07","20","0.00",
="05268P","臺股指凱基06售11","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.10","100","0.00",
="05269P","臺股指凱基06售12","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.09","21","0.00",
="05270P","台積電國泰08售03","0","0","0","--","--","--","--"," ","0.00","0.27","499","0.34","13","0.00",
="05271P","T50正2富邦07售01","0","0","0","--","--","--","--"," ","0.00","0.07","10","0.10","10","0.00",
="05272P","華新科富邦06售02","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.10","10","0.00",
="05273P","上証2X元大06售03","0","0","0","--","--","--","--"," ","0.00","0.61","100","0.71","10","0.00",
="05274P","上証2X元大06售04","0","0","0","--","--","--","--"," ","0.00","0.44","100","0.54","10","0.00",
="05275P","滬深2X元大06售03","0","0","0","--","--","--","--"," ","0.00","0.16","499","0.17","499","0.00",
="05276P","滬深2X元大06售04","0","0","0","--","--","--","--"," ","0.00","0.44","100","0.54","10","0.00",
="05277P","聯電元大06售10","0","0","0","--","--","--","--"," ","0.00","0.28","100","0.29","50","0.00",
="05278P","臺股指元大06售13","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.11","10","0.00",
="05279P","臺股指元大06售14","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.12","10","0.00",
="05280P","聯發科中信08售03","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.02","10","0.00",
="05281P","玉晶光中信09售01","350,000","6","131,500","0.37","0.38","0.37","0.38"," ","0.00","0.38","60","0.39","30","0.00",
="05282P","上証2X群益06售01","0","0","0","--","--","--","--"," ","0.00","0.55","25","0.56","10","0.00",
="05283P","滬深2X群益06售03","20,000","1","14,000","0.70","0.70","0.70","0.70","-","0.16","0.70","25","0.71","10","0.00",
="05284P","中興電群益09售02","60,000","3","64,070","1.07","1.08","1.06","1.08"," ","0.00","1.06","25","1.07","10","0.00",
="05285P","台積電群益06售07","20,000","1","4,400","0.22","0.22","0.22","0.22"," ","0.00","0.21","25","0.22","10","0.00",
="05286P","臺股指群益06售07","72,000","1","1,440","0.02","0.02","0.02","0.02","X","0.00","0.02","499","0.90","2","0.00",
="05287P","T50正2凱基07售02","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.10","10","0.00",
="05288P","亞德客凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.12","10","0.00",
="05289P","聯電凱基06售07","65,000","4","27,530","0.41","0.47","0.41","0.47","+","0.10","0.48","100","0.49","100","0.00",
="05290P","國巨凱基06售06","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.10","10","0.00",
="05291P","臺股指凱基06售13","0","0","0","--","--","--","--"," ","0.00","--","0","0.89","6","0.00",
="05292P","臺股指凱基06售14","0","0","0","--","--","--","--"," ","0.00","0.01","10","--","0","0.00",
="05293P","聯電元大06售16","29,000","6","18,920","0.61","0.69","0.61","0.69","+","0.14","0.70","100","0.71","50","0.00",
="05294P","旺宏元大06售08","0","0","0","--","--","--","--"," ","0.00","0.46","100","0.47","50","0.00",
="05295P","友達元大06售06","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05296P","南電國泰08售02","0","0","0","--","--","--","--"," ","0.00","0.05","499","0.09","30","0.00",
="05297P","聯電統一06售11","50,000","1","5,000","0.10","0.10","0.10","0.10","X","0.00","0.10","10","0.11","10","0.00",
="05298P","台積電統一06售08","0","0","0","--","--","--","--"," ","0.00","0.05","499","0.07","49","0.00",
="05299P","華邦電統一07售02","0","0","0","--","--","--","--"," ","0.00","0.18","10","0.19","10","0.00",
="05300P","同欣電統一06售02","110,000","5","67,100","0.61","0.61","0.61","0.61","X","0.00","0.61","10","0.62","10","0.00",
="05301P","中興電元富06售03","48,000","2","44,160","0.92","0.92","0.92","0.92","-","0.05","0.93","25","0.94","25","0.00",
="05302P","聯電元富06售10","30,000","1","2,700","0.09","0.09","0.09","0.09","X","0.00","0.10","25","0.11","25","0.00",
="05303P","聯電元富07售05","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","25","0.00",
="05304P","旺宏元富09售04","180,000","9","139,810","0.76","0.79","0.76","0.79","+","0.05","0.79","25","0.80","25","0.00",
="05305P","華邦電元富06售02","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.07","25","0.00",
="05306P","華邦電元富09售03","177,000","8","46,830","0.25","0.28","0.25","0.28","+","0.04","0.27","25","0.28","25","0.00",
="05307P","友達元富06售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.10","10","0.00",
="05308P","群創元富06售04","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05309P","群創元富07售02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05310P","世芯元富06售03","1,000","1","1,080","1.08","1.08","1.08","1.08"," ","0.00","1.03","25","1.13","10","0.00",
="05311P","世芯元富06售04","142,000","5","188,080","1.25","1.46","1.25","1.46","+","0.04","1.50","15","1.58","25","0.00",
="05312P","台灣50國票07售02","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","10","0.00",
="05313P","台灣50國票08售02","0","0","0","--","--","--","--"," ","0.00","0.15","25","0.25","10","0.00",
="05314P","T50正2國票07售05","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.11","10","0.00",
="05315P","大成鋼國票07售01","0","0","0","--","--","--","--"," ","0.00","0.04","20","0.05","10","0.00",
="05316P","台達電國票06售01","90,000","1","2,700","0.03","0.03","0.03","0.03"," ","0.00","0.03","35","0.05","10","0.00",
="05317P","華邦電國票07售01","0","0","0","--","--","--","--"," ","0.00","0.15","25","0.16","10","0.00",
="05318P","T50正2群益06售04","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.12","10","0.00",
="05319P","聯電群益06售06","315,000","5","47,250","0.15","0.15","0.15","0.15","+","0.03","0.16","25","0.17","10","0.00",
="05320P","長榮群益06售05","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05321P","嘉晶群益07售02","350,000","4","208,500","0.59","0.60","0.59","0.59","+","0.04","0.60","25","0.61","10","0.00",
="05322P","立積凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","0.00",
="05323P","立積凱基06售04","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","0.00",
="05324P","臺股指凱基06售15","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.10","100","0.00",
="05325P","台灣50麥證06售02","4,000","1","280","0.07","0.07","0.07","0.07","-","0.01","0.05","998","0.07","2","0.00",
="05326P","台灣50國票06售04","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","0.00",
="05327P","台灣50國票08售03","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","10","0.00",
="05328P","台灣50國票0A售01","0","0","0","--","--","--","--"," ","0.00","0.46","25","0.48","10","0.00",
="05329P","T50正2國票09售02","250,000","1","100,000","0.40","0.40","0.40","0.40","X","0.00","0.41","25","0.42","10","0.00",
="05330P","臺指2X國票08售02","390,000","1","70,200","0.18","0.18","0.18","0.18","-","0.03","0.19","25","0.20","10","0.00",
="05331P","立積國票07售02","115,000","4","3,470","0.03","0.05","0.03","0.05"," ","0.00","0.03","25","0.05","10","0.00",
="05332P","長榮元富06售02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","35","0.00",
="05333P","聯電元大06售17","0","0","0","--","--","--","--"," ","0.00","0.43","100","0.44","50","0.00",
="05334P","聯電元大06售18","0","0","0","--","--","--","--"," ","0.00","0.34","100","0.35","50","0.00",
="05335P","國巨元大06售16","0","0","0","--","--","--","--"," ","0.00","0.30","100","0.31","50","0.00",
="05336P","立積元大06售05","0","0","0","--","--","--","--"," ","0.00","--","0","0.05","50","0.00",
="05337P","立積元大06售06","20,000","1","200","0.01","0.01","0.01","0.01","X","0.00","0.01","100","0.04","31","0.00",
="05338P","友達國泰08售04","0","0","0","--","--","--","--"," ","0.00","0.01","499","--","0","0.00",
="05339P","聯電富邦06售05","0","0","0","--","--","--","--"," ","0.00","0.09","10","0.10","10","0.00",
="05340P","台積電富邦08售09","0","0","0","--","--","--","--"," ","0.00","0.35","10","0.36","10","0.00",
