"110年05月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="082365","道瓊銀群益07購02","0","0","0","--","--","--","--"," ","0.00","1.98","25","1.99","10","27.58",
="082366","旺宏群益08購02","21,000","1","28,770","1.37","1.37","1.37","1.37","-","0.19","1.15","25","1.23","10","40.95",
="082367","華邦電群益07購03","0","0","0","--","--","--","--"," ","0.00","3.32","25","3.42","10","30.85",
="082368","宏碁群益07購02","11,000","2","59,100","5.30","6.10","5.30","6.10","+","1.50","6.10","2","6.85","1","35.00",
="082369","大毅群益07購01","0","0","0","--","--","--","--"," ","0.00","0.11","25","0.12","10","67.90",
="082370","萬海群益08購03","0","0","0","--","--","--","--"," ","0.00","8.80","10","9.60","20","89.90",
="082371","明泰群益07購02","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","10","29.20",
="082372","祥碩群益08購03","3,000","1","150","0.05","0.05","0.05","0.05","+","0.01","0.04","10","0.05","26","1,055.00",
="082373","義隆日盛07購01","0","0","0","--","--","--","--"," ","0.00","3.71","25","3.81","10","202.50",
="082374","義隆日盛08購01","0","0","0","--","--","--","--"," ","0.00","2.63","25","2.73","10","202.50",
="082375","華新科日盛08購02","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","25","218.00",
="082376","中壽日盛07購01","139,000","5","225,360","1.62","1.64","1.62","1.64","+","0.11","1.51","25","1.53","25","25.75",
="082377","新光金日盛07購01","276,000","9","258,990","0.94","0.97","0.89","0.94","+","0.04","0.92","25","0.94","24","9.98",
="082378","群創日盛08購01","0","0","0","--","--","--","--"," ","0.00","5.00","25","5.50","10","24.35",
="082379","T50反1兆豐0C購02","0","0","0","--","--","--","--"," ","0.00","0.18","10","0.19","10","5.90",
="082380","中石化兆豐08購01","5,000","1","14,550","2.91","2.91","2.91","2.91","+","0.14","2.52","20","2.53","10","14.95",
="082381","國巨兆豐07購05","0","0","0","--","--","--","--"," ","0.00","0.10","10","0.11","10","501.00",
="082382","國巨兆豐08購01","65,000","1","8,450","0.13","0.13","0.13","0.13","X","0.00","0.11","15","0.12","10","501.00",
="082383","華碩兆豐07購01","969,000","33","2,880,970","2.65","3.20","2.65","2.73","-","0.06","2.69","10","2.70","10","380.50",
="082384","南亞科兆豐07購01","10,000","1","500","0.05","0.05","0.05","0.05"," ","0.00","0.05","20","0.12","10","82.90",
="082385","貿聯兆豐07購01","0","0","0","--","--","--","--"," ","0.00","0.29","10","0.30","10","252.00",
="082386","合勤控兆豐08購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","32.50",
="082387","矽創兆豐08購01","0","0","0","--","--","--","--"," ","0.00","3.74","10","3.75","10","257.50",
="082388","上証2X凱基08購03","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.14","10","65.35",
="082389","台化凱基07購01","159,000","9","222,100","1.40","1.44","1.38","1.44","+","0.10","1.56","100","1.66","30","94.00",
="082390","中鋼凱基07購02","150,000","2","1,800,000","12.00","12.00","12.00","12.00","X","0.00","11.10","100","--","0","41.00",
="082391","為升凱基08購01","128,000","13","177,360","1.35","1.49","1.30","1.30"," ","0.00","1.30","100","1.34","30","222.50",
="082392","聯電凱基07購06","22,000","3","30,580","1.39","1.39","1.39","1.39","-","0.18","1.25","100","1.27","100","51.30",
="082393","金寶凱基09購01","1,000","1","1,900","1.90","1.90","1.90","1.90","+","0.05","1.75","100","1.79","10","15.85",
="082394","華通凱基07購03","0","0","0","--","--","--","--"," ","0.00","0.09","100","0.10","10","37.60",
="082395","鴻海凱基08購05","6,000","3","3,600","0.58","0.62","0.58","0.62","+","0.03","0.60","100","0.70","10","112.50",
="082396","鴻海凱基09購02","0","0","0","--","--","--","--"," ","0.00","0.65","100","0.75","10","112.50",
="082397","台積電凱基0B購03","105,000","24","156,520","1.51","1.52","1.45","1.46","-","0.05","1.51","100","1.59","100","587.00",
="082398","宏碁凱基07購01","1,000","1","6,200","6.20","6.20","6.20","6.20","+","1.85","6.25","2","6.70","2","35.00",
="082399","華碩凱基08購01","100,000","24","419,430","4.17","4.79","4.12","4.14","-","0.13","4.17","499","4.27","10","380.50",
="082400","金像電凱基07購02","39,000","4","34,600","0.89","0.90","0.88","0.90","-","0.06","0.82","100","0.86","50","48.60",
="082401","台光電凱基08購01","30,000","3","38,500","1.33","1.33","1.19","1.19","-","0.08","1.19","101","1.23","10","166.50",
="082402","正崴凱基08購01","350,000","4","164,500","0.53","0.53","0.46","0.46","-","0.07","0.48","100","0.49","50","42.95",
="082403","偉詮電凱基07購01","172,000","5","584,740","3.35","3.80","3.35","3.76","-","0.57","3.50","100","3.60","10","70.20",
="082404","長榮航凱基08購01","20,000","5","72,820","3.66","3.66","3.53","3.63","+","0.60","3.18","100","3.28","10","16.45",
="082405","富邦金凱基0B購01","9,000","1","48,600","5.40","5.40","5.40","5.40","+","0.35","5.30","100","5.80","10","69.60",
="082406","國泰金凱基0B購01","45,000","5","123,430","2.73","2.83","2.69","2.69","+","0.12","2.55","100","2.65","10","54.40",
="082407","欣興凱基07購01","10,000","1","19,400","1.94","1.94","1.94","1.94","+","0.16","2.28","100","2.34","50","106.50",
="082408","精成科凱基07購01","0","0","0","--","--","--","--"," ","0.00","2.08","100","2.13","10","31.95",
="082409","GIS凱基08購01","0","0","0","--","--","--","--"," ","0.00","0.66","100","0.68","30","113.50",
="08240P","華通中信06售03","0","0","0","--","--","--","--"," ","0.00","0.13","30","0.14","30","0.00",
="082410","愛普凱基07購03","1,000","1","1,490","1.49","1.49","1.49","1.49","+","0.57","0.93","5","1.99","44","609.00",
="082411","鴻海麥證07購05","1,000","1","450","0.45","0.45","0.45","0.45","X","0.00","0.38","10","0.43","10","0.00",
="082412","鴻海麥證0C購01","0","0","0","--","--","--","--"," ","0.00","0.58","20","0.65","10","0.00",
="082413","華新科麥證07購01","0","0","0","--","--","--","--"," ","0.00","0.32","10","0.33","10","0.00",
="082414","聯電永豐07購03","849,000","13","620,500","0.76","0.76","0.66","0.70","-","0.27","0.67","100","0.70","10","51.30",
="082415","國巨永豐07購02","42,000","8","3,530","0.12","0.12","0.06","0.06","-","0.01","0.06","290","0.10","130","501.00",
="082416","瑞昱永豐07購01","3,000","1","5,160","1.72","1.72","1.72","1.72","X","0.00","1.55","499","1.58","10","513.00",
="082417","凌陽永豐07購01","0","0","0","--","--","--","--"," ","0.00","--","0","3.56","10","29.55",
="082418","偉詮電永豐07購01","1,000","1","3,650","3.65","3.65","3.65","3.65","X","0.00","4.05","499","4.12","10","70.20",
="082419","偉詮電永豐07購02","0","0","0","--","--","--","--"," ","0.00","3.75","499","3.83","10","70.20",
="08241P","微星中信06售01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="082420","華新科永豐08購01","0","0","0","--","--","--","--"," ","0.00","0.37","100","0.38","10","218.00",
="082421","大立光永豐07購02","280,000","7","274,250","0.96","1.03","0.96","1.03","-","0.06","0.99","499","1.00","100","2,990.00",
="082422","群創永豐07購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","24.35",
="082423","達邁永豐07購01","52,000","4","24,100","0.46","0.47","0.43","0.43","-","0.01","0.43","100","0.44","50","49.95",
="082424","TPK永豐07購01","64,000","6","102,280","1.70","1.70","1.52","1.57","X","0.00","1.57","498","1.63","10","49.55",
="082425","乙盛永豐07購02","0","0","0","--","--","--","--"," ","0.00","0.32","100","0.33","87","60.70",
="082426","精成科永豐07購01","0","0","0","--","--","--","--"," ","0.00","2.12","499","2.18","10","31.95",
="082427","帆宣永豐07購01","24,000","1","8,160","0.34","0.34","0.34","0.34","-","0.05","0.32","499","0.34","10","112.00",
="082428","盛群永豐07購01","0","0","0","--","--","--","--"," ","0.00","3.01","499","3.07","10","96.00",
="082429","同欣電永豐07購01","292,000","8","75,920","0.26","0.26","0.26","0.26","X","0.00","0.23","100","0.24","10","175.00",
="082430","樺漢永豐07購01","4,000","1","1,000","0.25","0.25","0.25","0.25","X","0.00","0.23","499","0.24","50","213.50",
="082431","愛普永豐07購01","26,000","3","35,720","1.42","1.42","1.32","1.32","X","0.00","1.14","100","1.21","10","609.00",
="082432","和潤永豐07購01","0","0","0","--","--","--","--"," ","0.00","0.72","499","0.73","10","82.90",
="082433","國巨國泰09購03","913,000","11","620,100","0.66","0.74","0.64","0.66","-","0.12","0.68","499","0.69","30","501.00",
="082434","國巨國泰09購04","377,000","4","188,300","0.51","0.51","0.49","0.49","+","0.03","0.51","499","0.52","30","501.00",
="082435","偉詮電國泰09購01","54,000","9","155,420","2.90","3.15","2.82","3.15","-","0.66","2.82","10","2.91","10","70.20",
="082436","全新國泰09購01","457,000","14","352,500","0.82","0.84","0.71","0.76","-","0.06","0.77","519","0.79","30","107.50",
="082437","富邦金國泰09購01","0","0","0","--","--","--","--"," ","0.00","8.75","110","--","0","69.60",
="082438","創意國泰09購01","525,000","15","511,990","0.95","1.01","0.86","0.86","-","0.07","0.80","499","0.81","30","352.50",
="082439","愛普國泰09購01","64,000","4","142,750","2.25","2.25","2.17","2.18","+","0.07","2.00","10","2.01","10","609.00",
="082440","群創富邦07購03","0","0","0","--","--","--","--"," ","0.00","--","0","4.10","10","24.35",
="082441","祥碩富邦07購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","1,055.00",
="082442","T50正2元大0A購02","32,000","2","106,120","3.56","3.56","3.30","3.30","-","0.11","3.42","499","3.43","499","121.70",
="082443","T50反1元大0A購05","1,206,000","21","207,690","0.18","0.19","0.16","0.18","-","0.01","0.17","549","0.18","499","5.90",
="082444","T50反1元大0A購06","1,188,000","12","174,810","0.15","0.16","0.13","0.15","-","0.02","0.14","499","0.15","299","5.90",
="082445","臺指反元大0A購05","1,000","1","200","0.20","0.20","0.20","0.20"," ","0.00","0.17","5","0.20","504","6.68",
="082446","臺指反元大0A購06","0","0","0","--","--","--","--"," ","0.00","0.14","519","0.18","499","6.68",
="082447","SGBR2X元大08購01","100,000","1","244,000","2.44","2.44","2.44","2.44","-","0.03","2.44","100","2.54","10","7.62",
="082448","恆大元大07購02","2,000","1","1,940","0.97","0.97","0.97","0.97","X","0.00","0.98","100","0.99","50","84.50",
="082449","遠東新元大07購01","1,161,000","62","2,072,540","1.66","1.98","1.63","1.82","+","0.23","1.88","499","1.92","50","33.85",
="082450","新纖元大07購01","0","0","0","--","--","--","--"," ","0.00","4.41","200","--","0","23.35",
="082451","儒鴻元大07購05","2,000","2","7,350","3.47","3.88","3.47","3.88","X","0.00","3.53","100","3.63","10","568.00",
="082452","長興元大07購02","566,000","15","759,220","1.37","1.42","1.12","1.22","-","0.24","1.21","10","1.22","40","40.50",
="082453","裕隆元大07購04","0","0","0","--","--","--","--"," ","0.00","0.20","100","0.21","50","40.55",
="082454","聯電元大07購09","488,000","26","379,310","0.82","0.89","0.70","0.72","-","0.10","0.73","100","0.74","50","51.30",
="082455","仁寶元大07購01","237,000","15","599,140","2.37","2.66","2.33","2.63","+","0.31","2.40","10","2.43","50","24.30",
="082456","台積電元大07購15","249,000","21","76,470","0.35","0.35","0.28","0.31","-","0.04","0.28","17","0.32","31","587.00",
="082457","台積電元大07購16","137,000","12","70,990","0.53","0.61","0.47","0.55","-","0.07","0.51","100","0.54","9","587.00",
="082458","光磊元大07購02","383,000","12","375,420","0.90","1.02","0.90","1.02","X","0.00","0.90","100","0.91","50","25.85",
="082459","億光元大07購02","4,000","1","2,120","0.53","0.53","0.53","0.53","X","0.00","0.56","100","0.57","50","43.00",
="082460","偉詮電元大07購01","335,000","10","901,470","2.62","2.80","2.62","2.79","-","1.10","--","0","2.62","10","70.20",
="082461","偉詮電元大07購02","0","0","0","--","--","--","--"," ","0.00","--","0","2.74","20","70.20",
="082462","偉詮電元大08購01","317,000","23","901,900","2.26","3.22","2.26","3.14","-","0.14","2.75","100","2.79","10","70.20",
="082463","聯發科元大09購02","77,000","21","201,850","2.60","2.92","2.48","2.88","+","0.28","2.88","3","5.10","32","1,055.00",
="082464","義隆元大07購04","60,000","13","146,380","2.35","2.64","2.35","2.39","-","0.44","2.57","10","2.61","50","202.50",
="082465","義隆元大07購05","5,000","1","11,100","2.22","2.22","2.22","2.22","X","0.00","2.37","100","2.45","50","202.50",
="082466","大毅元大08購01","0","0","0","--","--","--","--"," ","0.00","0.19","100","0.20","50","67.90",
="082467","中壽元大07購01","129,000","4","218,200","1.72","1.72","1.65","1.72","+","0.03","1.57","10","1.60","50","25.75",
="082468","明泰元大07購02","6,000","1","780","0.13","0.13","0.13","0.13","-","0.06","0.13","100","0.14","50","29.20",
="082469","嘉澤元大07購01","0","0","0","--","--","--","--"," ","0.00","0.24","100","0.25","50","502.00",
="082470","精成科元大07購01","0","0","0","--","--","--","--"," ","0.00","1.92","100","1.96","10","31.95",
="082471","精成科元大07購02","5,000","2","10,470","2.10","2.10","2.09","2.09","-","0.25","1.83","100","1.85","50","31.95",
="082472","訊芯元大07購03","0","0","0","--","--","--","--"," ","0.00","0.01","400","0.11","10","99.10",
="082473","緯穎元大09購01","162,000","25","498,270","3.13","3.23","2.83","2.86","-","0.36","2.88","10","2.89","50","905.00",
="082474","強茂元富09購03","17,000","2","6,400","0.38","0.38","0.35","0.35","-","0.05","0.34","25","0.35","25","50.70",
="082475","台玻統一08購01","2,000","2","8,340","4.10","4.24","4.10","4.24","X","0.00","4.32","108","--","0","34.75",
="082476","聯電統一08購07","446,000","5","276,360","0.69","0.69","0.58","0.58","-","0.07","0.58","10","0.60","10","51.30",
="082477","聯電統一09購01","0","0","0","--","--","--","--"," ","0.00","0.54","10","0.55","10","51.30",
="082478","台達電統一08購01","0","0","0","--","--","--","--"," ","0.00","0.24","10","0.27","499","283.00",
="082479","台達電統一08購02","3,000","3","690","0.25","0.25","0.21","0.23","X","0.00","0.23","504","0.31","499","283.00",
="082480","台達電統一09購03","0","0","0","--","--","--","--"," ","0.00","0.15","10","0.16","10","283.00",
="082481","鴻海統一09購06","240,000","1","64,800","0.27","0.27","0.27","0.27"," ","0.00","0.27","10","0.30","5","112.50",
="082482","鴻海統一09購07","3,000","1","1,500","0.50","0.50","0.50","0.50","+","0.06","0.43","3","0.50","7","112.50",
="082483","國巨統一08購03","10,000","1","1,900","0.19","0.19","0.19","0.19","X","0.00","0.13","499","0.18","499","501.00",
="082484","國巨統一09購06","0","0","0","--","--","--","--"," ","0.00","0.14","10","0.15","10","501.00",
="082485","國巨統一09購07","0","0","0","--","--","--","--"," ","0.00","0.27","10","0.28","10","501.00",
="082486","國巨統一09購08","426,000","6","68,060","0.16","0.16","0.15","0.15","-","0.01","0.15","400","0.16","400","501.00",
="082487","台積電統一09購03","455,000","193","121,130","0.27","0.44","0.25","0.44","+","0.16","0.44","10","0.49","10","587.00",
="082488","台積電統一09購04","10,000","1","3,500","0.35","0.35","0.35","0.35"," ","0.00","0.26","1","0.35","10","587.00",
="082489","華邦電統一09購05","19,000","2","16,790","0.91","0.91","0.86","0.86","-","0.28","0.83","10","0.84","10","30.85",
="082490","華碩統一09購01","136,000","16","266,270","1.86","2.01","1.86","1.86","-","0.03","1.82","400","1.87","10","380.50",
="082491","南亞科統一09購03","30,000","2","8,300","0.26","0.31","0.26","0.31","+","0.07","0.23","5","0.26","10","82.90",
="082492","友達統一09購01","0","0","0","--","--","--","--"," ","0.00","3.54","10","3.64","10","25.70",
="082493","京元電統一08購01","0","0","0","--","--","--","--"," ","0.00","1.69","10","1.78","10","45.90",
="082494","京元電統一09購01","0","0","0","--","--","--","--"," ","0.00","2.09","10","2.18","10","45.90",
="082495","聯發科統一09購07","11,000","2","13,250","1.20","1.25","1.20","1.25","-","0.06","1.31","10","1.41","10","1,055.00",
="082496","富邦金統一07購01","2,000","2","8,820","4.53","4.53","4.29","4.29","-","0.12","4.21","10","4.31","10","69.60",
="082497","大立光統一09購06","0","0","0","--","--","--","--"," ","0.00","0.76","10","0.77","10","2,990.00",
="082498","信邦統一09購01","83,000","5","33,100","0.38","0.40","0.38","0.40","+","0.05","0.39","10","0.40","10","258.00",
="082499","晶技統一08購01","0","0","0","--","--","--","--"," ","0.00","1.63","499","1.71","10","108.00",
="082500","台勝科統一0A購01","30,000","1","28,200","0.94","0.94","0.94","0.94","-","0.16","0.92","10","0.98","10","167.00",
="082501","健策統一09購01","0","0","0","--","--","--","--"," ","0.00","0.07","5","0.21","50","218.00",
="082502","祥碩統一09購03","80,000","2","6,900","0.08","0.09","0.08","0.09","+","0.02","0.03","100","0.08","225","1,055.00",
="082503","緯穎統一09購01","80,000","3","90,700","1.18","1.21","1.10","1.21","-","0.12","1.09","10","1.11","10","905.00",
="082504","友達第一11購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","25.70",
="082505","國喬兆豐07購01","10,000","1","28,800","2.88","2.88","2.88","2.88","+","0.09","2.88","10","2.89","10","32.25",
="082506","儒鴻兆豐08購01","0","0","0","--","--","--","--"," ","0.00","3.28","10","3.29","10","568.00",
="082507","聯電兆豐08購01","20,000","2","18,200","0.99","0.99","0.83","0.83","-","0.09","0.82","20","2.60","1","51.30",
="082508","台積電兆豐08購03","36,000","3","17,550","0.50","0.50","0.47","0.47","X","0.00","0.53","20","0.54","10","587.00",
="082509","光磊兆豐07購01","323,000","9","191,360","0.56","0.62","0.56","0.62","X","0.00","0.54","10","0.55","10","25.85",
="082510","億光兆豐07購01","0","0","0","--","--","--","--"," ","0.00","0.20","10","0.21","10","43.00",
="082511","聯發科兆豐08購01","35,000","3","77,600","2.17","2.28","2.17","2.28","+","0.03","2.33","20","2.34","10","1,055.00",
="082512","大毅兆豐08購01","0","0","0","--","--","--","--"," ","0.00","0.17","10","0.18","10","67.90",
="082513","智原兆豐08購01","233,000","14","512,280","2.14","2.31","1.96","2.08","-","0.02","2.11","10","2.12","10","67.00",
="082514","愛普兆豐07購02","12,000","7","17,050","1.45","1.45","1.35","1.40","-","0.16","1.25","10","1.26","10","609.00",
="082515","台灣50群益07購10","27,000","3","79,200","2.92","2.96","2.92","2.96","-","0.08","2.97","25","2.99","10","136.95",
="082516","元金2X群益07購02","0","0","0","--","--","--","--"," ","0.00","0.53","25","0.54","10","26.38",
="082517","儒鴻群益07購03","324,000","19","601,380","1.80","2.19","1.73","1.84","+","0.26","1.84","25","1.88","10","568.00",
="082518","聚陽群益08購01","0","0","0","--","--","--","--"," ","0.00","5.30","25","5.40","10","253.00",
="082519","中興電群益08購01","1,000","1","1,640","1.64","1.64","1.64","1.64","X","0.00","1.55","25","1.60","10","51.70",
="082520","鴻海群益08購06","5,000","1","3,550","0.71","0.71","0.71","0.71","+","0.02","0.70","25","0.71","5","112.50",
="082521","鴻海群益08購07","0","0","0","--","--","--","--"," ","0.00","0.74","25","0.75","10","112.50",
="082522","鴻海群益09購03","255,000","7","347,680","1.34","1.46","1.31","1.31","+","0.06","1.34","25","1.37","10","112.50",
="082523","國巨群益08購06","10,000","1","4,800","0.48","0.48","0.48","0.48","-","0.07","0.52","25","0.53","10","501.00",
="082524","台積電群益08購07","138,000","68","269,790","2.02","2.04","1.88","1.91","-","0.10","1.96","25","1.97","10","587.00",
="082525","技嘉群益09購01","0","0","0","--","--","--","--"," ","0.00","6.30","26","6.80","10","120.00",
="082526","聯發科群益08購06","0","0","0","--","--","--","--"," ","0.00","6.05","25","--","0","1,055.00",
="082527","華新科群益07購05","50,000","1","15,000","0.30","0.30","0.30","0.30","-","0.05","0.30","25","0.32","10","218.00",
="082528","華新科群益08購01","465,000","13","394,220","0.83","0.95","0.77","0.83"," ","0.00","0.82","25","0.85","10","218.00",
="082529","欣興群益07購05","267,000","18","173,790","0.46","0.70","0.46","0.66","+","0.21","0.65","25","0.68","10","106.50",
="082530","玉晶光群益09購01","13,000","13","20,370","1.54","1.65","1.49","1.49","-","0.12","1.42","25","1.52","10","474.50",
="082531","鴻海日盛11購01","282,000","10","479,050","1.66","1.80","1.61","1.66","-","0.01","1.66","27","1.71","25","112.50",
="082532","國巨日盛11購01","53,000","2","30,270","0.59","0.59","0.57","0.57","+","0.02","0.57","25","0.59","25","501.00",
="082533","台積電日盛11購01","195,000","31","279,420","1.54","1.54","1.33","1.51","-","0.02","1.51","10","1.60","5","587.00",
="082534","大立光日盛07購02","91,000","1","50,960","0.56","0.56","0.56","0.56","-","0.10","0.61","25","0.62","25","2,990.00",
="082535","聚陽凱基07購01","54,000","6","256,760","4.74","5.00","4.39","4.39","-","0.36","4.43","100","4.53","10","253.00",
="082536","亞德客凱基07購03","10,000","1","4,800","0.48","0.48","0.48","0.48","-","0.14","0.46","100","0.50","10","1,075.00",
="082537","精英凱基07購02","50,000","2","75,000","1.62","1.62","1.42","1.42","-","0.21","1.37","100","1.47","10","26.10",
="082538","凌陽凱基08購01","7,000","3","25,250","3.85","3.85","3.51","3.51","-","1.23","3.54","100","3.57","30","29.55",
="082539","京元電凱基07購01","5,000","1","17,150","3.43","3.43","3.43","3.43","X","0.00","3.55","100","3.63","10","45.90",
="082540","聯發科凱基07購04","0","0","0","--","--","--","--"," ","0.00","3.53","100","--","0","1,055.00",
="082541","冠德凱基08購01","30,000","2","71,550","2.46","2.46","2.31","2.31","-","0.24","2.31","100","2.32","30","41.55",
="082542","萬海凱基07購06","0","0","0","--","--","--","--"," ","0.00","6.10","100","6.60","10","89.90",
="082543","晶豪科凱基09購01","0","0","0","--","--","--","--"," ","0.00","6.55","100","--","0","127.00",
="082544","奇鋐凱基07購01","281,000","17","317,820","1.20","1.29","1.02","1.04","-","0.04","1.08","100","1.12","30","69.30",
="082545","群創凱基09購05","0","0","0","--","--","--","--"," ","0.00","5.75","100","6.25","10","24.35",
="082546","日月光凱基08購03","0","0","0","--","--","--","--"," ","0.00","2.88","100","2.95","50","107.50",
="082547","啟碁凱基07購01","20,000","1","4,400","0.22","0.22","0.22","0.22","X","0.00","0.22","100","0.23","50","68.80",
="082548","訊芯凱基07購02","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.10","10","99.10",
="082549","南六凱基07購01","30,000","1","13,800","0.46","0.46","0.46","0.46","X","0.00","0.45","499","0.46","30","165.50",
="082550","緯穎凱基07購02","35,000","3","128,550","3.79","3.83","3.49","3.49","-","0.84","3.47","100","3.50","15","905.00",
="082551","臺股指凱基0C購05","570,000","17","800,170","1.52","1.64","1.34","1.46","+","0.02","1.50","499","1.51","499","0.00",
="082552","聯電麥證0C購01","173,000","9","135,530","0.82","0.85","0.75","0.79","-","0.02","0.77","10","0.78","10","0.00",
="082553","台積電麥證0A購02","77,000","54","152,850","2.02","2.06","1.94","1.95","-","0.16","2.05","998","2.06","950","0.00",
="082554","元大金麥證07購01","22,000","1","34,540","1.57","1.57","1.57","1.57","-","0.03","1.63","10","1.73","10","0.00",
="082555","美指2X統一09購01","50,000","1","15,000","0.30","0.30","0.30","0.30","X","0.00","0.29","499","0.30","499","16.91",
="082556","元金2X統一09購01","0","0","0","--","--","--","--"," ","0.00","0.30","499","0.31","499","26.38",
="082557","儒鴻統一08購02","4,000","2","8,380","2.12","2.12","2.07","2.07","+","0.18","2.06","10","2.10","10","568.00",
="082558","聯電統一09購02","1,151,000","28","465,890","0.51","0.51","0.39","0.40","-","0.04","0.42","10","0.47","4","51.30",
="082559","華通統一08購02","0","0","0","--","--","--","--"," ","0.00","0.32","499","0.33","499","37.60",
="082560","台積電統一0B購01","54,000","10","28,770","0.52","0.55","0.52","0.55","-","0.05","0.53","2","0.55","17","587.00",
="082561","瑞昱統一09購02","198,000","17","173,800","0.82","0.91","0.82","0.88","+","0.08","0.85","10","0.88","5","513.00",
="082562","瑞昱統一09購03","421,000","15","489,330","1.08","1.20","1.08","1.14","+","0.08","1.13","400","1.14","400","513.00",
="082563","凌陽統一09購01","32,000","1","41,920","1.31","1.31","1.31","1.31","-","0.24","1.38","10","1.46","10","29.55",
="082564","凌陽統一09購02","158,000","9","164,760","1.08","1.16","0.98","1.02","-","0.02","0.98","10","0.99","10","29.55",
="082565","華新科統一09購03","1,254,000","17","281,560","0.22","0.25","0.22","0.23","-","0.01","0.22","30","0.23","5","218.00",
="082566","新興統一09購01","0","0","0","--","--","--","--"," ","0.00","2.16","10","2.25","10","30.10",
="082567","美食統一09購01","17,000","1","10,880","0.64","0.64","0.64","0.64"," ","0.00","0.63","10","0.66","10","169.50",
="082568","富邦金統一09購01","0","0","0","--","--","--","--"," ","0.00","3.87","499","3.95","10","69.60",
="082569","國泰金統一09購01","3,000","2","8,590","2.82","2.95","2.82","2.95","+","0.40","2.66","499","2.76","10","54.40",
="082570","晶豪科統一09購02","0","0","0","--","--","--","--"," ","0.00","5.15","10","5.65","10","127.00",
="082571","大立光統一09購07","5,000","1","2,100","0.42","0.42","0.42","0.42","X","0.00","0.42","10","0.43","10","2,990.00",
="082572","大立光統一09購08","45,000","1","23,400","0.52","0.52","0.52","0.52","X","0.00","0.51","400","0.52","400","2,990.00",
="082573","欣興統一09購03","905,000","21","551,010","0.58","0.71","0.58","0.67","+","0.15","0.67","400","0.68","400","106.50",
="082574","日月光統一09購03","477,000","4","423,510","0.87","0.89","0.77","0.77","-","0.05","0.81","10","0.85","10","107.50",
="082575","台郡統一09購01","107,000","5","43,310","0.40","0.46","0.40","0.40","+","0.02","0.40","10","0.44","10","114.50",
="082576","同欣電統一09購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","175.00",
="082577","樺漢統一08購01","0","0","0","--","--","--","--"," ","0.00","0.13","10","0.14","10","213.50",
="082578","愛普統一09購04","0","0","0","--","--","--","--"," ","0.00","0.75","10","0.78","10","609.00",
="082579","元金2X元富07購02","0","0","0","--","--","--","--"," ","0.00","0.41","25","0.42","25","26.38",
="082580","上銀元富07購01","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","25","380.00",
="082581","萬海元富07購07","0","0","0","--","--","--","--"," ","0.00","8.15","25","--","0","89.90",
="082582","晶豪科元富07購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","127.00",
="082583","貿聯元富07購02","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","25","252.00",
="082584","聯發科台新07購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="082585","台灣50元大07購18","20,000","2","27,000","1.46","1.46","1.24","1.24","-","0.01","1.38","499","1.39","499","136.95",
="082586","台灣50元大07購19","0","0","0","--","--","--","--"," ","0.00","1.56","499","1.57","499","136.95",
="082587","台灣50元大07購20","0","0","0","--","--","--","--"," ","0.00","1.89","499","1.92","499","136.95",
="082588","T50正2元大0A購03","96,000","3","279,450","2.90","3.05","2.90","2.92","-","0.06","2.93","499","2.94","499","121.70",
="082589","亞德客元大07購04","30,000","1","25,200","0.84","0.84","0.84","0.84","-","0.02","0.91","100","0.94","50","1,075.00",
="082590","台達電元大07購06","5,000","1","1,000","0.20","0.20","0.20","0.20","-","0.08","0.23","100","0.24","50","283.00",
="082591","鴻海元大09購07","26,000","5","38,280","1.48","1.48","1.46","1.48","-","0.09","1.49","100","1.52","50","112.50",
="082592","鴻海元大09購08","100,000","7","158,710","1.59","1.64","1.56","1.58","+","0.09","1.59","100","1.61","50","112.50",
="082593","國巨元大08購04","5,000","2","1,410","0.27","0.29","0.27","0.29","+","0.01","0.28","100","0.29","50","501.00",
="082594","國巨元大09購01","46,000","4","17,340","0.39","0.39","0.37","0.39","+","0.03","0.39","100","0.40","50","501.00",
="082595","台積電元大07購17","67,000","10","48,370","0.71","0.75","0.71","0.75"," ","0.00","0.72","100","0.75","4","587.00",
="082596","台積電元大07購18","0","0","0","--","--","--","--"," ","0.00","0.81","100","0.86","11","587.00",
="082597","順德元大07購03","0","0","0","--","--","--","--"," ","0.00","0.50","100","--","0","77.40",
="082598","順德元大07購04","0","0","0","--","--","--","--"," ","0.00","0.31","100","0.32","50","77.40",
