"110年04月12日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="070893","臺股指凱基06購01","2,000","1","11,800","5.90","5.90","5.90","5.90","-","0.05","5.90","499","5.95","10","0.00",
="070914","南電統一05購02","0","0","0","--","--","--","--"," ","0.00","6.25","10","6.75","10","323.00",
="070921","力山國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.28","499","0.79","3","95.90",
="070934","S&P反1群益06購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","10","7.56",
="070935","S&P反1群益06購02","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","10","7.56",
="070936","金寶群益05購01","757,000","12","316,450","0.40","0.49","0.39","0.48","+","0.12","0.46","25","0.55","15","14.20",
="070937","華通群益05購01","0","0","0","--","--","--","--"," ","0.00","0.40","2","0.43","10","43.30",
="070939","金像電群益05購01","65,000","1","48,100","0.74","0.74","0.74","0.74","-","0.10","0.72","25","0.82","10","55.10",
="070943","新日興群益05購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.12","10","126.00",
="070950","茂林群益07購01","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.09","10","106.50",
="070952","彩晶群益09購01","0","0","0","--","--","--","--"," ","0.00","8.05","25","--","0","18.85",
="070961","國巨凱基09購01","3,000","2","12,880","4.39","4.39","4.10","4.10","-","0.23","4.03","100","4.07","50","563.00",
="071005","SP黃豆國票06購01","0","0","0","--","--","--","--"," ","0.00","2.21","25","2.22","10","21.28",
="071016","彩晶國票05購01","0","0","0","--","--","--","--"," ","0.00","6.80","25","--","0","18.85",
="071020","世紀鋼國票05購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","112.00",
="071021","T50反1國泰05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","334","5.96",
="071022","SP黃豆國泰05購01","0","0","0","--","--","--","--"," ","0.00","4.29","499","--","0","21.28",
="071023","SP黃豆國泰05購02","0","0","0","--","--","--","--"," ","0.00","3.33","499","3.60","2","21.28",
="071025","力山國泰05購02","0","0","0","--","--","--","--"," ","0.00","0.09","499","--","0","95.90",
="071035","T50反1元富09購01","0","0","0","--","--","--","--"," ","0.00","0.04","50","0.05","35","5.96",
="071036","鴻海元富09購01","0","0","0","--","--","--","--"," ","0.00","12.70","50","12.80","50","120.50",
="071037","鴻海元富09購02","0","0","0","--","--","--","--"," ","0.00","11.90","50","12.00","50","120.50",
="071038","國巨元富09購01","0","0","0","--","--","--","--"," ","0.00","6.95","50","7.05","50","563.00",
="071039","國巨元富09購02","0","0","0","--","--","--","--"," ","0.00","6.70","50","6.80","50","563.00",
="071040","台積電元富09購01","0","0","0","--","--","--","--"," ","0.00","9.35","50","9.60","50","605.00",
="071041","台積電元富09購02","0","0","0","--","--","--","--"," ","0.00","6.30","2","6.70","10","605.00",
="071042","貿聯元富09購01","20,000","1","19,200","0.96","0.96","0.96","0.96","-","0.07","0.96","25","0.97","25","276.50",
="071043","智伸科元富09購01","75,000","2","21,000","0.28","0.28","0.28","0.28","-","0.03","0.27","25","--","0","183.00",
="071044","南電元富09購01","0","0","0","--","--","--","--"," ","0.00","8.90","25","9.00","25","323.00",
="071046","微星中信07購01","0","0","0","--","--","--","--"," ","0.00","1.03","30","1.06","10","0.00",
="071047","禾伸堂中信07購01","0","0","0","--","--","--","--"," ","0.00","1.20","30","1.22","10","0.00",
="071048","玉晶光中信05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="071050","同欣電中信07購01","10,000","4","11,000","1.27","1.27","1.07","1.07","-","0.13","1.04","30","1.05","10","0.00",
="071069","SP黃豆元大06購01","0","0","0","--","--","--","--"," ","0.00","4.28","100","4.38","10","21.28",
="071103","T50反1國票05購01","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.03","499","5.96",
="071104","T50反1國票06購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.10","10","5.96",
="071109","強茂國票05購01","23,000","2","25,260","1.12","1.12","1.02","1.02","-","0.25","0.97","25","0.99","10","57.10",
="071110","中工國票05購01","250,000","6","17,000","0.06","0.08","0.06","0.08","+","0.03","0.07","25","0.08","10","9.32",
="071114","群創國票05購01","0","0","0","--","--","--","--"," ","0.00","13.50","25","--","0","27.00",
="071115","GIS國票05購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","120.00",
="071116","力山兆豐05購01","0","0","0","--","--","--","--"," ","0.00","0.06","10","0.07","10","95.90",
="071118","國巨兆豐05購01","0","0","0","--","--","--","--"," ","0.00","6.40","10","6.45","10","563.00",
="071121","鈺齊兆豐05購01","0","0","0","--","--","--","--"," ","0.00","0.28","10","0.29","10","129.00",
="071125","鴻海統一05購01","2,000","2","15,600","7.80","7.80","7.80","7.80","X","0.00","8.00","408","8.50","10","120.50",
="071127","聯發科統一05購03","0","0","0","--","--","--","--"," ","0.00","3.61","408","3.64","10","960.00",
="071128","玉晶光統一05購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.10","10","477.00",
="071132","和大元富09購01","153,000","7","77,840","0.52","0.52","0.50","0.50","-","0.12","0.49","25","0.50","25","111.00",
="071133","為升元富09購01","0","0","0","--","--","--","--"," ","0.00","1.55","25","1.58","25","248.50",
="071134","聯電元富05購01","0","0","0","--","--","--","--"," ","0.00","9.20","25","9.30","10","53.60",
="071135","聯發科元富09購01","0","0","0","--","--","--","--"," ","0.00","3.51","25","3.57","25","960.00",
="071136","聯發科元富09購02","0","0","0","--","--","--","--"," ","0.00","3.72","25","3.78","25","960.00",
="071137","大立光元富09購01","332,000","16","171,570","0.51","0.52","0.51","0.51","-","0.05","0.50","66","0.51","15","3,000.00",
="071138","大立光元富09購02","263,000","7","114,220","0.44","0.44","0.43","0.43","-","0.02","0.42","25","0.43","25","3,000.00",
="071140","康控元富05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","75.50",
="071141","啟碁元富09購01","91,000","2","46,920","0.51","0.52","0.51","0.52","-","0.02","0.27","37","0.54","250","75.80",
="071142","啟碁元富09購02","0","0","0","--","--","--","--"," ","0.00","0.47","25","0.48","25","75.80",
="071143","達方元富09購01","249,000","6","304,140","1.22","1.25","1.22","1.25","+","0.08","1.23","25","1.28","25","48.70",
="071144","新光金中信09購01","83,000","3","70,530","0.84","0.85","0.84","0.85"," ","0.00","0.91","30","0.92","30","0.00",
="071145","上銀凱基05購01","0","0","0","--","--","--","--"," ","0.00","1.24","100","1.26","10","409.00",
="071146","華通凱基05購01","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","43.30",
="071150","聯發科凱基06購02","0","0","0","--","--","--","--"," ","0.00","4.95","100","5.20","10","960.00",
="071152","大立光凱基06購03","0","0","0","--","--","--","--"," ","0.00","0.10","100","--","0","3,000.00",
="071164","樺漢兆豐05購01","0","0","0","--","--","--","--"," ","0.00","0.04","10","0.05","10","244.00",
="071180","臺指反元大05購07","0","0","0","--","--","--","--"," ","0.00","--","0","0.05","30","6.76",
="071182","SP黃豆元大06購02","0","0","0","--","--","--","--"," ","0.00","2.76","100","2.86","10","21.28",
="071220","大立光統一05購02","400,000","5","4,000","0.01","0.01","0.01","0.01","X","0.00","--","0","0.01","30","3,000.00",
="071228","SP黃豆元富05購01","0","0","0","--","--","--","--"," ","0.00","3.17","25","3.25","17","21.28",
="071229","SP黃豆元富09購01","0","0","0","--","--","--","--"," ","0.00","3.12","25","3.20","17","21.28",
="071231","長興元富07購01","26,000","1","20,020","0.77","0.77","0.77","0.77","+","0.05","0.72","25","0.73","25","37.45",
="071232","裕隆元富07購01","117,000","13","85,250","0.70","0.76","0.70","0.72","+","0.10","0.72","5","0.74","25","46.30",
="071233","仁寶元富09購01","2,000","1","5,060","2.53","2.53","2.53","2.53","X","0.00","2.53","23","2.60","25","27.20",
="071234","彩晶元富05購01","0","0","0","--","--","--","--"," ","0.00","7.45","25","--","0","18.85",
="071235","惠特元富07購01","1,002,000","55","1,107,620","1.38","1.38","0.97","0.97","-","0.49","0.95","1","0.97","24","195.50",
="071236","惠特元富09購01","416,000","36","576,850","1.60","1.60","1.31","1.32","-","0.40","1.22","15","1.32","20","195.50",
="071237","南電元富09購03","0","0","0","--","--","--","--"," ","0.00","9.25","25","9.35","25","323.00",
="071250","友達中信05購01","0","0","0","--","--","--","--"," ","0.00","6.85","30","--","0","0.00",
="071257","台灣50凱基05購03","0","0","0","--","--","--","--"," ","0.00","7.05","100","7.55","10","137.15",
="071258","滬深2X凱基05購02","0","0","0","--","--","--","--"," ","0.00","1.39","100","1.42","10","25.37",
="071259","滬深2X凱基06購01","0","0","0","--","--","--","--"," ","0.00","1.19","100","1.20","10","25.37",
="071269","玉晶光凱基05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","477.00",
="071273","臺股指凱基06購02","49,000","7","314,800","6.35","6.55","5.75","5.95","-","0.25","6.00","499","6.05","499","0.00",
="071296","SP黃豆元大06購03","7,000","2","15,170","2.18","2.18","2.15","2.15","X","0.00","2.11","100","2.21","10","21.28",
="071309","群創元大05購02","0","0","0","--","--","--","--"," ","0.00","12.70","100","--","0","27.00",
="071321","仁寶統一05購01","0","0","0","--","--","--","--"," ","0.00","1.19","408","1.22","10","27.20",
="071335","南電統一05購03","0","0","0","--","--","--","--"," ","0.00","3.47","408","3.55","10","323.00",
="071337","國巨元富07購15","0","0","0","--","--","--","--"," ","0.00","9.15","50","9.30","50","563.00",
="071338","國巨元富07購16","0","0","0","--","--","--","--"," ","0.00","8.45","50","8.60","50","563.00",
="071339","台積電元富07購16","0","0","0","--","--","--","--"," ","0.00","7.25","50","7.45","50","605.00",
="071340","台積電元富07購17","0","0","0","--","--","--","--"," ","0.00","6.65","50","6.80","50","605.00",
="071341","微星元富09購01","0","0","0","--","--","--","--"," ","0.00","0.89","25","0.90","25","166.00",
="071342","友達元富09購01","0","0","0","--","--","--","--"," ","0.00","6.65","25","--","0","27.05",
="071343","可成元富07購05","98,000","3","126,240","1.33","1.33","1.28","1.28","-","0.14","1.19","25","1.20","25","200.50",
="071344","可成元富07購06","0","0","0","--","--","--","--"," ","0.00","0.94","25","0.96","25","200.50",
="071345","宏達電元富05購01","0","0","0","--","--","--","--"," ","0.00","0.29","25","0.30","25","32.80",
="071346","長榮航元富09購01","0","0","0","--","--","--","--"," ","0.00","1.52","25","1.55","25","16.20",
="071347","健策元富05購01","0","0","0","--","--","--","--"," ","0.00","0.16","25","0.17","25","300.00",
="071348","台積電國泰06購03","499,000","17","2,485,020","4.98","4.98","4.98","4.98","X","0.00","4.66","10","4.76","10","605.00",
="071350","群創國泰05購01","0","0","0","--","--","--","--"," ","0.00","15.00","499","--","0","27.00",
="071351","彩晶國泰05購01","0","0","0","--","--","--","--"," ","0.00","8.60","499","--","0","18.85",
="071391","T50反1中信07購01","0","0","0","--","--","--","--"," ","0.00","0.01","699","0.02","10","0.00",
="071392","道瓊反中信05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="071400","玉晶光國票05購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","477.00",
="071401","松翰國票05購01","0","0","0","--","--","--","--"," ","0.00","4.91","25","5.00","10","108.50",
="071438","矽力元大05購01","405,000","13","549,890","1.33","1.42","1.33","1.36","+","0.06","1.34","100","1.37","10","2,545.00",
="071444","微星統一05購01","1,435,000","8","403,070","0.29","0.29","0.27","0.29","-","0.04","0.27","408","0.28","408","166.00",
="071445","南亞科統一05購01","5,000","1","14,100","2.82","2.82","2.82","2.82","-","0.02","2.60","100","2.65","10","99.10",
="071446","友達統一05購01","0","0","0","--","--","--","--"," ","0.00","4.07","408","--","0","27.05",
="071447","啟碁統一05購01","15,000","1","1,050","0.07","0.07","0.07","0.07","X","0.00","0.06","408","0.10","408","75.80",
="071448","矽力統一07購01","280,000","11","445,810","1.59","1.62","1.57","1.60"," ","0.00","1.60","15","1.61","2","2,545.00",
="071449","道瓊反元富05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","8.33",
="071450","大立光元富09購05","366,000","14","122,840","0.34","0.34","0.32","0.34","-","0.02","0.33","26","0.34","25","3,000.00",
="071451","群創元富05購01","0","0","0","--","--","--","--"," ","0.00","9.60","25","--","0","27.00",
="071452","群創元富07購01","0","0","0","--","--","--","--"," ","0.00","9.75","25","--","0","27.00",
="071453","南電元富07購01","0","0","0","--","--","--","--"," ","0.00","6.65","25","6.75","25","323.00",
="071457","矽力國泰05購01","343,000","20","418,000","1.27","1.27","1.17","1.17","-","0.03","1.18","499","1.21","15","2,545.00",
="071472","FBVIX凱基05購01","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","1.89",
="071485","群創凱基05購01","42,000","13","535,300","12.50","13.00","12.50","13.00","+","1.90","13.00","94","13.10","8","27.00",
="071486","帆宣凱基05購01","0","0","0","--","--","--","--"," ","0.00","0.79","100","0.83","10","122.00",
="071491","金像電兆豐05購01","5,000","1","1,150","0.23","0.23","0.23","0.23"," ","0.00","0.20","10","0.21","10","55.10",
="071503","群創群益05購01","0","0","0","--","--","--","--"," ","0.00","10.10","25","--","0","27.00",
="071507","台積電國泰07購01","0","0","0","--","--","--","--"," ","0.00","12.90","10","13.90","10","605.00",
="071508","台積電國泰07購02","0","0","0","--","--","--","--"," ","0.00","10.70","10","11.70","10","605.00",
="071521","旺宏元富09購01","175,000","6","407,930","2.35","2.35","2.31","2.34","-","0.11","2.25","25","2.26","25","46.80",
="071522","華邦電元富09購01","0","0","0","--","--","--","--"," ","0.00","4.49","25","4.55","25","34.85",
="071523","金像電元富09購01","0","0","0","--","--","--","--"," ","0.00","0.61","25","0.62","25","55.10",
="071524","友達元富09購02","0","0","0","--","--","--","--"," ","0.00","5.70","25","--","0","27.05",
="071525","友達元富09購03","1,000","1","5,500","5.50","5.50","5.50","5.50","X","0.00","5.75","25","--","0","27.05",
="071526","奇鋐元富09購01","0","0","0","--","--","--","--"," ","0.00","0.62","25","0.63","25","68.70",
="071529","台積電國票05購01","0","0","0","--","--","--","--"," ","0.00","8.55","25","8.95","10","605.00",
="071533","玉晶光國票06購01","0","0","0","--","--","--","--"," ","0.00","0.13","25","0.14","110","477.00",
="071535","滬深2X元大06購01","8,000","1","7,360","0.92","0.92","0.92","0.92","X","0.00","0.91","499","0.92","499","25.37",
="071536","SP黃豆元大05購01","0","0","0","--","--","--","--"," ","0.00","2.87","100","2.97","10","21.28",
="071549","台積電元大05購01","0","0","0","--","--","--","--"," ","0.00","2.51","100","--","0","605.00",
="071569","旺宏統一05購01","0","0","0","--","--","--","--"," ","0.00","1.14","408","1.15","10","46.80",
="071572","緯穎統一05購01","0","0","0","--","--","--","--"," ","0.00","0.67","408","0.68","10","822.00",
="071573","牧德元富07購01","25,000","4","33,250","1.35","1.35","1.31","1.31","-","0.07","1.27","25","1.30","25","293.00",
="071586","道瓊反凱基05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","8.33",
="071610","道瓊反元大06購01","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.13","10","8.33",
="071611","道瓊反元大06購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","8.33",
="071617","台積電元大05購02","0","0","0","--","--","--","--"," ","0.00","2.36","100","--","0","605.00",
="071647","瑞昱國票05購01","20,000","2","27,400","1.45","1.45","1.29","1.29","X","0.00","1.22","25","1.25","10","482.50",
="071648","聯發科國票05購01","0","0","0","--","--","--","--"," ","0.00","6.25","25","6.55","10","960.00",
="071649","聯發科國票05購02","0","0","0","--","--","--","--"," ","0.00","6.55","25","6.95","10","960.00",
="071650","聯發科國票05購03","0","0","0","--","--","--","--"," ","0.00","7.35","25","7.85","10","960.00",
="071651","聯發科國票06購01","0","0","0","--","--","--","--"," ","0.00","6.25","25","6.35","10","960.00",
="071658","T50反1國泰06購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.60","20","5.96",
="071660","康舒國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.65","499","0.67","15","30.15",
="071672","鴻海凱基05購01","0","0","0","--","--","--","--"," ","0.00","9.45","100","9.95","10","120.50",
="071676","新光金凱基05購01","176,000","13","135,610","0.69","0.84","0.69","0.84","+","0.17","0.83","100","0.84","50","9.34",
="071688","國巨國票05購01","0","0","0","--","--","--","--"," ","0.00","9.15","25","9.65","10","563.00",
="071689","國巨國票05購02","0","0","0","--","--","--","--"," ","0.00","11.60","25","12.60","10","563.00",
="071691","京元電國票05購01","0","0","0","--","--","--","--"," ","0.00","3.16","25","3.26","10","43.30",
="071706","聯電統一05購01","0","0","0","--","--","--","--"," ","0.00","6.70","10","7.20","10","53.60",
="071709","大立光統一05購03","409,000","3","15,270","0.03","0.06","0.03","0.06","X","0.00","0.03","10","0.13","10","3,000.00",
="071712","儒鴻元富09購01","43,000","6","62,330","1.45","1.48","1.43","1.44","-","0.02","1.44","25","1.46","25","493.00",
="071713","為升元富09購02","48,000","2","61,040","1.33","1.33","1.23","1.23","-","0.07","1.23","35","1.24","25","248.50",
="071714","國巨元富07購17","0","0","0","--","--","--","--"," ","0.00","8.95","50","9.15","50","563.00",
="071715","國巨元富07購18","0","0","0","--","--","--","--"," ","0.00","10.20","50","10.40","50","563.00",
="071716","台積電元富07購18","0","0","0","--","--","--","--"," ","0.00","2.78","50","2.84","50","605.00",
="071717","瑞昱元富09購01","64,000","2","113,710","1.79","1.79","1.62","1.62","-","0.20","1.58","25","1.59","25","482.50",
="071718","開發金元富07購01","256,000","11","646,460","2.34","2.63","2.34","2.63","+","0.75","2.58","50","2.68","50","11.15",
="071719","臻鼎元富09購01","25,000","2","13,500","0.54","0.54","0.54","0.54","+","0.02","0.54","25","0.55","25","114.50",
="071720","聯茂元富07購01","1,198,000","8","1,021,390","0.85","0.87","0.80","0.80","-","0.03","0.80","25","0.82","25","143.00",
="071736","可成國泰05購01","19,000","3","11,520","0.63","0.63","0.60","0.60","X","0.00","0.60","499","0.61","15","200.50",
="071753","FBVIX元大06購01","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.14","10","1.89",
="071762","玉晶光元大05購02","0","0","0","--","--","--","--"," ","0.00","0.19","100","0.20","50","477.00",
="071778","元黃金中信04購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","198","0.00",
="071783","宏碁兆豐04購01","911,000","17","713,810","0.64","0.81","0.56","0.77","+","0.14","0.79","10","0.80","10","32.55",
="071784","金像電兆豐05購02","0","0","0","--","--","--","--"," ","0.00","0.25","10","0.26","10","55.10",
="071787","鈺齊兆豐04購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.02","10","129.00",
="071790","聯電群益04購02","0","0","0","--","--","--","--"," ","0.00","6.55","25","7.05","10","53.60",
="071791","旺宏群益04購02","1,000","1","3,050","3.05","3.05","3.05","3.05","-","0.40","3.16","25","3.26","10","46.80",
="071792","可成群益04購03","0","0","0","--","--","--","--"," ","0.00","0.15","25","0.25","10","200.50",
="071795","台灣50國票04購02","0","0","0","--","--","--","--"," ","0.00","9.40","25","9.55","10","137.15",
="071796","聯電國票04購03","0","0","0","--","--","--","--"," ","0.00","9.10","25","9.55","10","53.60",
="071797","順德國票04購01","0","0","0","--","--","--","--"," ","0.00","0.70","25","0.73","10","82.30",
="071800","新光金國票06購01","5,877,000","17","778,870","0.13","0.15","0.13","0.15","X","0.00","0.14","25","0.15","10","9.34",
="071802","玉晶光國票06購02","10,000","2","2,000","0.20","0.20","0.20","0.20","-","0.01","0.19","25","0.20","10","477.00",
="071803","上緯控國票04購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","145.50",
="071807","SP黃豆元大06購04","0","0","0","--","--","--","--"," ","0.00","2.45","100","2.55","10","21.28",
="071810","國巨元大04購03","0","0","0","--","--","--","--"," ","0.00","7.30","100","--","0","563.00",
="071811","旺宏元大04購02","0","0","0","--","--","--","--"," ","0.00","3.20","100","--","0","46.80",
="071812","旺宏元大04購03","20,000","1","68,800","3.44","3.44","3.44","3.44","X","0.00","3.43","100","3.50","10","46.80",
="071814","宏碁元大04購02","240,000","2","279,600","1.17","1.17","1.14","1.14","X","0.00","1.24","100","1.29","10","32.55",
="071820","聯發科元大04購01","0","0","0","--","--","--","--"," ","0.00","4.93","100","--","0","960.00",
="071823","新光金元大06購01","161,000","4","48,700","0.31","0.31","0.29","0.30","+","0.05","0.31","100","0.32","50","9.34",
="071824","大立光元大05購01","0","0","0","--","--","--","--"," ","0.00","0.02","108","0.09","3","3,000.00",
="071825","大立光元大05購02","3,000","1","90","0.03","0.03","0.03","0.03","X","0.00","0.03","100","0.06","1","3,000.00",
="071832","滬深2X國泰05購01","0","0","0","--","--","--","--"," ","0.00","1.04","499","1.05","15","25.37",
="071833","華通國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.08","499","0.09","15","43.30",
="071834","彩晶國泰05購02","0","0","0","--","--","--","--"," ","0.00","7.30","499","--","0","18.85",
="071843","台積電統一05購02","0","0","0","--","--","--","--"," ","0.00","5.50","10","6.00","10","605.00",
="071847","南電統一05購04","0","0","0","--","--","--","--"," ","0.00","6.55","10","7.05","10","323.00",
="071848","復盛統一05購01","7,000","2","2,890","0.43","0.43","0.39","0.39","-","0.09","0.39","100","0.41","100","229.00",
="071849","T50反1元富07購07","0","0","0","--","--","--","--"," ","0.00","0.01","549","0.30","10","5.96",
="071850","力山元富09購01","438,000","27","265,220","0.58","0.66","0.56","0.56","-","0.24","0.51","10","0.56","15","95.90",
="071851","鴻海元富07購11","0","0","0","--","--","--","--"," ","0.00","13.20","50","13.30","50","120.50",
="071852","旺宏元富09購02","0","0","0","--","--","--","--"," ","0.00","2.39","25","2.41","25","46.80",
="071853","旺宏元富09購03","82,000","3","156,600","1.87","1.92","1.87","1.92","-","0.01","1.86","25","1.88","25","46.80",
="071854","致茂元富07購02","32,000","1","58,240","1.82","1.82","1.82","1.82","-","0.41","1.61","25","1.63","25","188.00",
="071856","國泰金元富09購01","312,000","16","883,280","2.73","2.94","2.73","2.88","+","0.42","2.84","25","2.85","25","48.80",
="071857","帆宣元富07購01","1,980,000","10","4,339,900","2.19","2.28","1.97","1.97","+","0.13","1.92","25","1.94","25","122.00",
="071858","南電元富07購03","0","0","0","--","--","--","--"," ","0.00","7.75","25","7.85","25","323.00",
="071859","南電元富07購04","0","0","0","--","--","--","--"," ","0.00","7.00","25","7.10","25","323.00",
="071864","彩晶凱基04購03","38,000","3","113,420","2.84","3.39","2.84","3.39","+","1.19","3.39","105","--","0","18.85",
="071867","大毅群益04購02","0","0","0","--","--","--","--"," ","0.00","1.58","25","1.68","10","80.50",
="071870","聯茂群益04購01","0","0","0","--","--","--","--"," ","0.00","0.32","25","0.42","10","143.00",
="071871","緯穎群益04購01","0","0","0","--","--","--","--"," ","0.00","0.63","25","0.73","10","822.00",
="071872","南電群益04購03","0","0","0","--","--","--","--"," ","0.00","5.45","25","5.95","10","323.00",
="071873","康那香群益04購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","2","34.25",
="071877","旺宏凱基04購02","0","0","0","--","--","--","--"," ","0.00","3.24","100","3.34","10","46.80",
="071879","義隆凱基04購02","0","0","0","--","--","--","--"," ","0.00","1.45","100","1.55","10","199.00",
="071881","眾達凱基04購01","0","0","0","--","--","--","--"," ","0.00","0.08","100","0.14","10","118.00",
="071887","聯詠統一04購01","0","0","0","--","--","--","--"," ","0.00","8.30","10","8.70","10","585.00",
="071888","復盛統一04購01","0","0","0","--","--","--","--"," ","0.00","0.44","10","0.48","10","229.00",
="071889","南電統一04購07","0","0","0","--","--","--","--"," ","0.00","4.51","10","4.54","10","323.00",
="071890","南電統一05購05","1,000","1","4,960","4.96","4.96","4.96","4.96","-","0.39","4.96","107","4.99","10","323.00",
="071891","國喬元富09購01","0","0","0","--","--","--","--"," ","0.00","2.51","25","2.55","25","29.60",
="071892","國喬元富09購02","57,000","2","112,920","1.96","2.08","1.96","2.08","+","0.17","2.14","25","2.19","25","29.60",
="071893","大成鋼元富07購02","50,000","1","420,000","8.40","8.40","8.40","8.40","X","0.00","8.45","25","8.60","10","40.80",
="071894","佳世達元富09購01","5,000","5","22,750","4.37","4.69","4.37","4.69","X","0.00","4.55","25","4.63","25","35.55",
="071895","佳世達元富09購02","2,000","1","7,600","3.80","3.80","3.80","3.80","X","0.00","3.76","25","3.83","25","35.55",
="071896","漢唐元富07購03","11,000","3","33,380","2.99","3.12","2.96","2.96","+","0.26","2.82","25","2.91","25","268.50",
="071897","南亞科元富05購01","0","0","0","--","--","--","--"," ","0.00","5.60","25","5.70","25","99.10",
="071898","聯發科元富09購03","4,000","1","14,880","3.72","3.72","3.72","3.72","X","0.00","3.66","25","3.73","25","960.00",
="071899","全新元富09購01","0","0","0","--","--","--","--"," ","0.00","2.78","25","2.85","25","122.50",
="071900","晶技元富07購03","160,000","6","230,400","1.44","1.44","1.44","1.44","-","0.13","1.41","25","1.44","15","100.50",
="071901","新日興元富07購02","0","0","0","--","--","--","--"," ","0.00","0.20","25","0.21","25","126.00",
="071902","京鼎元富07購01","3,000","1","6,540","2.18","2.18","2.18","2.18","+","0.02","2.24","25","2.29","25","274.50",
="071903","同欣電元富04購02","0","0","0","--","--","--","--"," ","0.00","1.08","25","1.11","25","205.00",
="071904","瑞祺元富09購01","764,000","40","1,216,700","1.65","1.77","1.41","1.41","-","0.23","1.38","10","1.41","25","165.50",
="071905","緯穎元富05購02","0","0","0","--","--","--","--"," ","0.00","1.06","25","1.07","25","822.00",
="071906","台灣50元大04購05","0","0","0","--","--","--","--"," ","0.00","7.50","100","7.80","10","137.15",
="071907","T50反1元大04購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","10","5.96",
="071908","上証2X元大04購01","0","0","0","--","--","--","--"," ","0.00","0.33","100","0.43","10","64.50",
="071918","聯發科元大04購02","0","0","0","--","--","--","--"," ","0.00","3.19","100","--","0","960.00",
="071920","新光金元大04購04","0","0","0","--","--","--","--"," ","0.00","--","0","0.04","50","9.34",
="071921","群創元大04購03","0","0","0","--","--","--","--"," ","0.00","14.00","100","--","0","27.00",
="071926","台灣50國泰07購01","0","0","0","--","--","--","--"," ","0.00","6.90","499","--","0","137.15",
="071927","道瓊銀國泰04購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","26.13",
="071928","中石化國泰04購01","5,000","1","15,000","3.00","3.00","3.00","3.00","X","0.00","3.08","499","--","0","12.50",
="071929","光磊國泰05購01","0","0","0","--","--","--","--"," ","0.00","1.13","499","1.17","15","29.75",
="071930","精元國泰04購01","5,000","1","250","0.05","0.05","0.05","0.05","X","0.00","0.05","499","--","0","65.30",
="071931","美律國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.03","499","0.07","15","132.50",
="071932","欣興國泰05購01","0","0","0","--","--","--","--"," ","0.00","1.40","499","1.43","15","89.60",
="071933","樺漢國泰05購01","15,000","1","7,350","0.49","0.49","0.49","0.49","-","0.01","0.45","499","0.46","15","244.00",
="071942","T50反1國票04購02","0","0","0","--","--","--","--"," ","0.00","0.01","499","--","0","5.96",
="071943","T50反1國票05購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.10","10","5.96",
="071944","神隆國票04購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","27.40",
="071945","中橡國票04購01","20,000","3","19,800","0.99","0.99","0.99","0.99","X","0.00","1.43","25","1.50","10","28.60",
="071946","旺宏國票04購03","50,000","6","49,650","1.04","1.09","0.94","1.09","+","0.39","0.76","25","1.11","10","46.80",
="071947","智邦國票04購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","270.50",
="071948","神達國票04購01","0","0","0","--","--","--","--"," ","0.00","--","0","1.51","100","29.30",
