"110年04月28日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="080279","國喬永豐06購02","0","0","0","--","--","--","--"," ","0.00","2.48","499","2.58","10","32.50",
="080280","新纖永豐06購01","0","0","0","--","--","--","--"," ","0.00","3.52","499","--","0","24.05",
="080281","中興電永豐06購04","0","0","0","--","--","--","--"," ","0.00","0.54","499","0.55","10","53.50",
="080282","長興永豐06購01","344,000","39","411,920","1.10","1.30","1.00","1.18","-","0.01","1.16","499","1.18","9","43.55",
="080283","中鴻永豐06購01","0","0","0","--","--","--","--"," ","0.00","8.40","499","--","0","38.75",
="080284","玉晶光永豐06購08","102,000","3","57,090","0.53","0.56","0.53","0.56","X","0.00","0.52","100","0.53","10","551.00",
="080285","合勤控永豐06購02","318,000","13","374,840","1.27","1.28","1.10","1.10","-","0.09","1.09","100","1.10","10","40.25",
="080286","矽創永豐06購02","0","0","0","--","--","--","--"," ","0.00","6.45","499","--","0","326.50",
="080287","康那香永豐06購01","0","0","0","--","--","--","--"," ","0.00","0.38","499","0.39","10","33.45",
="080288","FB上証中信07購01","158,000","9","22,830","0.14","0.16","0.14","0.16","-","0.01","0.15","30","0.16","29","0.00",
="080289","中興電中信09購01","0","0","0","--","--","--","--"," ","0.00","0.24","30","0.25","30","0.00",
="080290","中鴻中信08購01","1,000","1","5,250","5.25","5.25","5.25","5.25","-","0.30","5.15","30","--","0","0.00",
="080291","鴻海中信06購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="080292","鴻海中信08購01","0","0","0","--","--","--","--"," ","0.00","5.75","10","6.25","10","0.00",
="080293","鴻海中信0A購01","20,000","2","99,400","4.97","4.97","4.97","4.97","X","0.00","4.86","10","--","0","0.00",
="080294","旺宏中信07購01","4,000","2","3,220","0.82","0.82","0.76","0.76","-","0.12","0.76","30","0.77","30","0.00",
="080295","上緯控中信09購01","60,000","1","16,200","0.27","0.27","0.27","0.27","-","0.04","0.26","30","0.27","30","0.00",
="080296","臺股指中信0C購01","100,000","1","305,000","3.05","3.05","3.05","3.05","+","0.05","3.04","499","3.06","100","0.00",
="080297","元黃金群益09購01","25,000","2","9,050","0.37","0.37","0.36","0.36","X","0.00","0.36","25","0.37","10","23.79",
="080298","臺指反群益08購02","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.13","10","6.46",
="080299","中興電群益07購02","90,000","2","83,700","0.93","0.93","0.93","0.93","X","0.00","0.92","25","0.94","10","53.50",
="080300","長興群益07購01","1,215,000","51","2,964,100","2.28","2.81","2.18","2.59","+","0.21","2.42","25","2.47","10","43.55",
="080301","榮成群益06購02","0","0","0","--","--","--","--"," ","0.00","2.90","25","3.00","10","29.50",
="080302","為升群益07購02","40,000","1","83,200","2.08","2.08","2.08","2.08"," ","0.00","2.02","25","2.08","10","237.00",
="080303","台積電群益06購09","0","0","0","--","--","--","--"," ","0.00","2.80","10","6.55","1","602.00",
="080304","敬鵬群益06購01","215,000","19","471,530","2.18","2.24","2.13","2.24","+","0.06","2.24","25","2.28","10","35.75",
="080305","台光電群益06購01","28,000","5","27,050","0.98","0.98","0.93","0.97","-","0.15","0.98","25","0.99","10","178.50",
="080306","聯發科群益07購03","289,000","42","4,563,400","15.80","17.00","15.00","17.00","+","2.00","16.10","25","16.70","10","1,080.00",
="080307","義隆群益06購02","0","0","0","--","--","--","--"," ","0.00","5.45","25","5.95","10","213.00",
="080308","大立光群益06購03","95,000","5","59,410","0.60","0.63","0.59","0.62","-","0.03","0.62","24","0.64","10","3,110.00",
="080309","欣興群益06購03","81,000","11","292,120","2.44","3.71","2.44","3.71","+","1.48","3.61","25","4.52","2","112.50",
="080310","國巨兆豐07購02","10,000","1","13,000","1.30","1.30","1.30","1.30","-","0.12","1.32","10","1.33","10","547.00",
="080311","亞光兆豐06購01","0","0","0","--","--","--","--"," ","0.00","2.18","10","2.19","10","90.70",
="080312","台積電麥證06購05","0","0","0","--","--","--","--"," ","0.00","1.68","998","1.77","10","0.00",
="080313","聯發科麥證06購04","0","0","0","--","--","--","--"," ","0.00","11.20","10","11.50","10","0.00",
="080314","合勤控康和06購01","36,000","6","26,970","0.75","0.77","0.67","0.67","-","0.11","0.66","10","0.67","10","40.25",
="080315","T50反1凱基0C購02","0","0","0","--","--","--","--"," ","0.00","0.11","100","0.14","400","5.69",
="080316","T50反1凱基0C購03","0","0","0","--","--","--","--"," ","0.00","0.14","100","0.15","400","5.69",
="080317","T50反1凱基0C購04","222,000","4","41,160","0.18","0.19","0.18","0.19"," ","0.00","0.18","110","0.19","1","5.69",
="080318","道瓊反凱基06購04","0","0","0","--","--","--","--"," ","0.00","0.05","499","0.10","10","8.23",
="080319","SP黃豆凱基07購03","0","0","0","--","--","--","--"," ","0.00","3.33","100","3.43","10","22.88",
="080320","台泥凱基07購01","99,000","5","209,570","2.11","2.41","2.09","2.41","+","0.12","2.31","100","2.41","10","53.20",
="080321","泰山凱基08購01","67,000","15","145,410","2.13","2.22","2.06","2.18","+","0.23","2.38","100","2.44","15","33.45",
="080322","中興電凱基06購05","163,000","6","134,630","0.86","0.86","0.81","0.84","-","0.01","0.82","100","0.83","50","53.50",
="080323","長興凱基06購01","763,000","58","1,609,250","1.90","2.27","1.83","2.20","+","0.35","2.14","330","2.19","10","43.55",
="080324","寶齡凱基08購01","153,000","2","84,150","0.55","0.55","0.55","0.55","-","0.07","0.53","100","0.54","50","77.10",
="080325","台玻凱基06購02","0","0","0","--","--","--","--"," ","0.00","6.50","499","--","0","32.85",
="080326","榮成凱基06購02","0","0","0","--","--","--","--"," ","0.00","4.41","100","4.51","10","29.50",
="080327","國巨凱基06購10","0","0","0","--","--","--","--"," ","0.00","1.37","100","1.40","100","547.00",
="080328","凌陽凱基06購02","0","0","0","--","--","--","--"," ","0.00","7.00","100","7.50","10","31.90",
="080329","友達凱基07購06","0","0","0","--","--","--","--"," ","0.00","16.00","100","17.00","10","33.35",
="080330","強茂凱基07購01","102,000","12","175,110","1.67","1.76","1.67","1.67","-","0.03","1.70","100","1.71","30","60.50",
="080331","華新科凱基06購09","62,000","8","108,530","1.76","1.81","1.70","1.70","-","0.16","1.68","100","1.70","50","244.00",
="080332","宏達電凱基06購01","1,000","1","7,600","7.60","7.60","7.60","7.60","+","1.65","6.10","100","--","0","43.10",
="080333","國產凱基06購01","36,000","4","77,500","2.13","2.17","2.13","2.17","-","0.03","2.05","100","2.09","15","28.55",
="080334","欣興凱基06購06","1,000","1","2,470","2.47","2.47","2.47","2.47","+","0.05","3.50","499","--","0","112.50",
="080335","玉晶光凱基07購05","144,000","5","156,650","1.08","1.10","1.08","1.09","+","0.23","1.03","100","1.07","50","551.00",
="080336","群創凱基07購04","0","0","0","--","--","--","--"," ","0.00","13.80","100","--","0","31.15",
="080337","合勤控凱基07購01","92,000","8","93,090","1.03","1.04","0.93","0.93","-","0.07","0.91","100","0.92","50","40.25",
="080338","合勤控凱基09購01","132,000","19","98,590","0.78","0.79","0.70","0.70","-","0.09","0.70","100","0.71","100","40.25",
="080339","盛群凱基06購01","0","0","0","--","--","--","--"," ","0.00","3.89","100","3.99","10","102.50",
="080340","聯茂凱基07購02","73,000","7","35,890","0.47","0.54","0.47","0.51","+","0.09","0.51","100","0.53","30","154.50",
="080341","南茂凱基07購01","0","0","0","--","--","--","--"," ","0.00","5.95","100","6.45","10","50.30",
="080342","中興電統一07購05","61,000","2","26,840","0.44","0.44","0.44","0.44","-","0.03","0.44","10","0.45","10","53.50",
="080343","中鴻統一07購02","0","0","0","--","--","--","--"," ","0.00","7.00","10","7.45","10","38.75",
="080344","聯電統一08購04","1,449,000","31","2,063,580","1.51","1.51","1.32","1.40","-","0.11","1.40","10","1.44","5","60.00",
="080345","華通統一08購01","1,348,000","21","873,710","0.62","0.69","0.62","0.68","+","0.07","0.67","10","0.68","10","43.75",
="080346","台光電統一08購01","161,000","14","104,820","0.69","0.69","0.63","0.66","-","0.04","0.65","10","0.66","60","178.50",
="080347","台光電統一08購02","77,000","4","63,340","0.85","0.85","0.80","0.82","-","0.08","0.83","100","0.85","400","178.50",
="080348","長榮統一08購05","0","0","0","--","--","--","--"," ","0.00","7.05","10","7.55","10","76.80",
="080349","晶豪科統一08購02","3,000","2","36,600","12.40","12.40","12.10","12.10","+","0.60","11.50","100","11.60","100","165.00",
="080350","群創統一08購02","0","0","0","--","--","--","--"," ","0.00","5.40","10","5.90","10","31.15",
="080351","GIS統一07購02","2,113,000","40","1,468,170","0.72","0.72","0.68","0.70","-","0.06","0.69","10","0.70","10","127.00",
="080352","南六統一08購01","0","0","0","--","--","--","--"," ","0.00","0.29","400","0.30","400","171.00",
="080353","台灣50元富06購06","0","0","0","--","--","--","--"," ","0.00","11.80","499","--","0","140.40",
="080354","台灣50元富07購01","0","0","0","--","--","--","--"," ","0.00","6.50","25","6.55","25","140.40",
="080355","台灣50元富09購03","0","0","0","--","--","--","--"," ","0.00","4.55","499","4.56","499","140.40",
="080356","榮成元富06購03","0","0","0","--","--","--","--"," ","0.00","3.19","25","3.25","10","29.50",
="080357","鴻海元富0A購01","0","0","0","--","--","--","--"," ","0.00","6.40","50","6.60","50","117.00",
="080358","鴻海元富0A購02","0","0","0","--","--","--","--"," ","0.00","7.40","50","7.60","50","117.00",
="080359","鴻海元富0A購03","0","0","0","--","--","--","--"," ","0.00","7.95","50","8.00","50","117.00",
="080360","國巨元富09購03","11,000","2","23,660","2.16","2.16","2.15","2.15","X","0.00","2.13","50","--","0","547.00",
="080361","國巨元富09購04","2,000","2","5,080","2.55","2.55","2.53","2.53","X","0.00","2.51","50","2.53","50","547.00",
="080362","國巨元富09購05","0","0","0","--","--","--","--"," ","0.00","2.57","1","--","0","547.00",
="080363","晶豪科元富06購03","0","0","0","--","--","--","--"," ","0.00","23.70","25","24.70","10","165.00",
="080364","智原元富07購02","580,000","18","1,420,440","2.15","3.01","2.15","3.01","+","1.09","3.01","25","3.44","5","67.80",
="080365","智原元富07購03","115,000","6","170,800","1.38","1.78","1.38","1.78","+","0.62","1.94","25","--","0","67.80",
="080366","中鋼國泰08購01","0","0","0","--","--","--","--"," ","0.00","8.40","150","--","0","38.20",
="080367","創意國泰08購01","0","0","0","--","--","--","--"," ","0.00","2.66","499","2.75","30","405.00",
="080368","上緯控國泰08購01","88,000","3","70,100","0.80","0.84","0.79","0.84"," ","0.00","0.82","499","0.84","30","144.00",
="080369","矽創國泰08購01","0","0","0","--","--","--","--"," ","0.00","9.30","499","9.75","10","326.50",
="080370","中石化永豐06購02","20,000","3","33,660","1.55","1.81","1.55","1.81","+","0.42","1.78","499","1.88","10","16.10",
="080371","力麗永豐06購01","252,000","21","165,260","0.64","0.83","0.60","0.73","+","0.18","0.73","100","0.75","10","15.40",
="080372","華城永豐06購01","0","0","0","--","--","--","--"," ","0.00","0.71","499","0.73","10","51.30",
="080373","大成鋼永豐06購02","0","0","0","--","--","--","--"," ","0.00","4.14","499","4.24","10","46.45",
="080374","台光電永豐06購01","3,000","1","2,400","0.80","0.80","0.80","0.80","X","0.00","0.80","499","0.81","10","178.50",
="080375","友達永豐06購04","0","0","0","--","--","--","--"," ","0.00","7.60","499","8.10","10","33.35",
="080376","晶豪科永豐06購04","0","0","0","--","--","--","--"," ","0.00","25.90","499","26.90","10","165.00",
="080377","欣興永豐06購03","1,000","1","2,980","2.98","2.98","2.98","2.98","+","1.13","2.96","100","--","0","112.50",
="080378","群創永豐06購05","0","0","0","--","--","--","--"," ","0.00","6.80","499","7.30","10","31.15",
="080379","合勤控永豐06購03","296,000","16","166,680","0.60","0.63","0.52","0.52","-","0.09","0.52","100","0.53","10","40.25",
="080380","訊芯永豐06購01","0","0","0","--","--","--","--"," ","0.00","0.21","100","0.22","10","112.00",
="080381","大成元大09購01","341,000","28","980,190","2.79","3.17","2.79","3.17","+","0.62","3.18","300","3.22","100","61.30",
="080382","聚陽元大06購01","0","0","0","--","--","--","--"," ","0.00","2.95","300","3.05","50","245.50",
="080383","台肥元大09購01","349,000","23","736,840","2.05","2.25","1.97","1.98","-","0.10","2.07","350","2.11","50","61.50",
="080384","中鴻元大07購01","0","0","0","--","--","--","--"," ","0.00","10.90","100","--","0","38.75",
="080385","南港元大09購01","631,000","11","609,880","0.96","1.01","0.92","0.92","-","0.08","0.90","10","0.91","50","43.70",
="080386","國巨元大06購21","0","0","0","--","--","--","--"," ","0.00","1.69","100","1.70","50","547.00",
="080387","國巨元大06購22","27,000","1","54,810","2.03","2.03","2.03","2.03","-","0.14","2.01","100","2.02","50","547.00",
="080388","廣宇元大06購02","0","0","0","--","--","--","--"," ","0.00","--","0","7.30","10","41.20",
="080389","台積電元大06購17","0","0","0","--","--","--","--"," ","0.00","3.19","100","3.29","10","602.00",
="080390","台積電元大06購18","1,000","1","6,750","6.75","6.75","6.75","6.75","X","0.00","6.50","100","6.70","10","602.00",
="080391","台積電元大06購19","0","0","0","--","--","--","--"," ","0.00","5.55","100","6.05","10","602.00",
="080392","華邦電元大06購15","0","0","0","--","--","--","--"," ","0.00","8.50","100","--","0","37.45",
="080393","華邦電元大06購16","0","0","0","--","--","--","--"," ","0.00","5.05","100","--","0","37.45",
="080394","宏碁元大06購04","49,000","11","220,430","4.65","4.65","4.40","4.46","-","0.01","4.55","100","4.65","10","34.60",
="080395","宏碁元大06購05","2,000","1","9,920","4.96","4.96","4.96","4.96","+","0.05","4.99","100","5.05","10","34.60",
="080396","群光元大09購01","255,000","7","334,130","1.32","1.33","1.25","1.25","-","0.07","1.29","10","1.30","50","84.80",
="080397","聯發科元大06購16","0","0","0","--","--","--","--"," ","0.00","10.70","100","--","0","1,080.00",
="080398","聯發科元大06購17","0","0","0","--","--","--","--"," ","0.00","6.95","100","--","0","1,080.00",
="080399","全新元大08購01","101,000","6","171,440","1.66","1.84","1.66","1.84","+","0.17","1.76","10","1.79","50","121.00",
="080400","宏達電元大07購02","0","0","0","--","--","--","--"," ","0.00","5.40","100","6.35","2","43.10",
="080401","長榮元大09購02","0","0","0","--","--","--","--"," ","0.00","10.80","50","12.90","1","76.80",
="080402","長榮元大09購03","0","0","0","--","--","--","--"," ","0.00","9.10","100","--","0","76.80",
="080403","晶豪科元大09購01","0","0","0","--","--","--","--"," ","0.00","22.80","100","--","0","165.00",
="080404","聯陽元大06購01","0","0","0","--","--","--","--"," ","0.00","10.60","100","10.70","1","125.00",
="080405","健鼎元大09購01","100,000","4","193,900","1.95","1.95","1.87","1.87","-","0.09","1.90","10","1.92","50","138.50",
="080406","健鼎元大09購02","229,000","7","470,340","2.09","2.09","2.01","2.01","-","0.13","2.04","10","2.06","10","138.50",
="080407","群創元大06購12","0","0","0","--","--","--","--"," ","0.00","9.05","100","--","0","31.15",
="080408","群創元大06購13","0","0","0","--","--","--","--"," ","0.00","8.45","100","--","0","31.15",
="080409","貿聯元大08購01","103,000","9","184,000","1.83","1.83","1.77","1.79","-","0.12","1.76","100","1.77","50","264.50",
="080410","大聯大元大09購01","397,000","28","1,278,620","3.18","3.30","3.18","3.29","+","0.40","3.00","2","3.33","50","51.60",
="080411","合勤控元大06購03","11,000","3","19,710","1.79","1.81","1.79","1.79","+","0.04","1.64","100","1.67","10","40.25",
="080412","上緯控元大07購03","31,000","1","31,620","1.02","1.02","1.02","1.02","-","0.14","1.05","100","1.07","50","144.00",
="080413","茂林元大06購02","0","0","0","--","--","--","--"," ","0.00","0.29","100","0.30","50","106.00",
="080414","茂林元大07購01","65,000","2","34,500","0.54","0.54","0.52","0.52","X","0.00","0.50","100","0.51","50","106.00",
="080415","聯茂元大06購01","1,090,000","64","770,910","0.68","0.79","0.63","0.73","+","0.12","0.72","100","0.73","50","154.50",
="080416","惠特元大07購02","26,000","4","58,490","2.29","2.29","2.14","2.19","X","0.00","2.14","100","2.19","10","184.50",
="080417","億豐元大09購01","0","0","0","--","--","--","--"," ","0.00","3.30","100","3.40","10","460.00",
="080418","億豐元大09購02","141,000","8","463,820","3.29","3.42","3.18","3.18","-","0.16","3.10","10","3.20","10","460.00",
="080419","世紀鋼元大06購06","0","0","0","--","--","--","--"," ","0.00","0.94","100","0.97","50","113.50",
="080420","南亞富邦06購01","37,000","4","71,700","2.07","2.07","1.90","1.90","-","0.23","1.91","10","--","0","89.60",
="080421","國喬富邦06購01","0","0","0","--","--","--","--"," ","0.00","1.60","10","--","0","32.50",
="080422","大成鋼富邦06購01","0","0","0","--","--","--","--"," ","0.00","2.72","10","--","0","46.45",
="080423","鴻海富邦08購02","0","0","0","--","--","--","--"," ","0.00","2.47","10","--","0","117.00",
="080424","國巨富邦08購03","22,000","2","43,720","2.02","2.02","1.96","1.96","-","0.10","1.96","10","1.97","10","547.00",
="080425","合勤控富邦07購01","239,000","11","124,170","0.54","0.55","0.49","0.49","-","0.05","0.48","10","0.49","10","40.25",
="080426","彩晶富邦06購03","0","0","0","--","--","--","--"," ","0.00","5.50","10","--","0","28.85",
="080427","道瓊銀國票08購02","0","0","0","--","--","--","--"," ","0.00","1.36","25","1.37","10","26.92",
="080428","旭富國票06購01","0","0","0","--","--","--","--"," ","0.00","1.66","25","1.68","10","91.20",
="080429","旭富國票08購01","0","0","0","--","--","--","--"," ","0.00","1.71","25","1.73","10","91.20",
="080430","旭富國票09購01","0","0","0","--","--","--","--"," ","0.00","2.87","25","2.89","10","91.20",
="080431","長榮第一06購02","10,000","1","70,500","7.05","7.05","7.05","7.05","-","0.10","6.65","50","7.50","2","76.80",
="080432","台化兆豐06購01","52,000","8","119,930","2.45","2.45","2.19","2.23","-","0.31","2.29","10","2.30","10","91.90",
="080433","中纖兆豐06購01","91,000","5","70,950","0.75","0.78","0.75","0.78","+","0.17","1.18","20","--","0","12.30",
="080434","正隆兆豐06購01","0","0","0","--","--","--","--"," ","0.00","3.51","10","3.52","10","44.90",
="080435","永豐餘兆豐06購01","0","0","0","--","--","--","--"," ","0.00","6.70","20","6.75","10","39.15",
="080436","友達兆豐07購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","33.35",
="080437","興勤兆豐06購01","0","0","0","--","--","--","--"," ","0.00","1.48","10","1.49","10","184.50",
="080438","聯發科兆豐07購03","0","0","0","--","--","--","--"," ","0.00","5.90","10","5.95","10","1,080.00",
="080439","開發金兆豐07購01","0","0","0","--","--","--","--"," ","0.00","3.53","10","3.54","10","13.15",
="080440","大立光兆豐07購01","20,000","1","11,400","0.57","0.57","0.57","0.57","-","0.01","0.59","10","0.60","10","3,110.00",
="080441","世芯兆豐06購02","158,000","21","135,730","0.89","0.91","0.80","0.89","+","0.01","0.81","2","0.89","29","506.00",
="080442","日月光兆豐06購02","0","0","0","--","--","--","--"," ","0.00","4.57","10","4.58","10","123.00",
="080443","啟碁兆豐06購01","245,000","10","111,700","0.46","0.48","0.45","0.45","+","0.05","0.44","10","0.45","10","75.90",
="080444","強茂中信06購01","124,000","3","84,360","0.66","0.69","0.63","0.63","-","0.01","0.64","30","0.65","30","0.00",
="080445","日月光中信07購01","0","0","0","--","--","--","--"," ","0.00","5.75","30","--","0","0.00",
="080446","台灣50日盛06購01","0","0","0","--","--","--","--"," ","0.00","6.75","25","6.80","25","140.40",
="080447","大成凱基09購01","378,000","43","1,194,020","2.84","3.44","2.84","3.44","+","0.74","3.41","100","3.46","15","61.30",
="080448","新纖凱基07購01","0","0","0","--","--","--","--"," ","0.00","8.30","100","--","0","24.05",
="080449","大亞凱基07購01","58,000","6","432,800","7.30","7.80","7.20","7.80","+","2.20","7.75","100","--","0","35.30",
="080450","台肥凱基09購01","253,000","35","509,810","1.96","2.11","1.83","1.88","-","0.04","1.91","100","1.93","30","61.50",
="080451","大成鋼凱基06購05","0","0","0","--","--","--","--"," ","0.00","7.45","100","7.95","10","46.45",
="080452","南港凱基09購01","12,000","3","14,660","1.26","1.26","1.21","1.25","+","0.03","1.17","100","1.18","50","43.70",
="080453","為升凱基06購03","0","0","0","--","--","--","--"," ","0.00","2.52","100","2.60","10","237.00",
="080454","鴻海凱基06購08","0","0","0","--","--","--","--"," ","0.00","6.60","499","7.10","10","117.00",
="080455","國巨凱基06購11","10,000","2","16,650","1.72","1.72","1.61","1.61","-","0.21","1.59","100","1.63","100","547.00",
="080456","華邦電凱基06購08","0","0","0","--","--","--","--"," ","0.00","4.73","100","4.83","10","37.45",
="080457","技嘉凱基07購01","0","0","0","--","--","--","--"," ","0.00","7.95","100","8.25","10","120.50",
="080458","台光電凱基06購02","0","0","0","--","--","--","--"," ","0.00","1.14","100","1.16","30","178.50",
="080459","群光凱基09購01","140,000","11","188,720","1.39","1.39","1.33","1.33","-","0.05","1.36","100","1.37","50","84.80",
="080460","聯發科凱基06購15","0","0","0","--","--","--","--"," ","0.00","15.30","100","16.30","10","1,080.00",
="080461","義隆凱基07購02","0","0","0","--","--","--","--"," ","0.00","6.70","499","7.20","10","213.00",
="080462","華新科凱基07購03","90,000","6","132,500","1.49","1.49","1.45","1.45","-","0.14","1.44","100","1.45","50","244.00",
="080463","亞光凱基06購02","134,000","20","447,450","3.39","3.60","3.03","3.03","-","0.01","2.98","100","2.99","10","90.70",
="080464","玉晶光凱基08購01","1,000","1","820","0.82","0.82","0.82","0.82","X","0.00","0.82","100","0.85","50","551.00",
="080465","大聯大凱基09購01","123,000","20","404,010","3.27","3.34","3.22","3.33","+","0.53","3.35","100","3.36","30","51.60",
="080466","上緯控凱基07購02","60,000","2","45,000","0.75","0.75","0.75","0.75","-","0.10","0.78","100","0.79","30","144.00",
="080467","材料凱基09購01","0","0","0","--","--","--","--"," ","0.00","1.39","100","1.40","30","133.50",
="080468","彩晶凱基08購03","0","0","0","--","--","--","--"," ","0.00","14.50","499","--","0","28.85",
="080469","同欣電凱基06購03","18,000","2","28,220","1.59","1.59","1.55","1.55","X","0.00","1.57","100","1.59","50","196.00",
="080470","訊芯凱基07購01","100,000","1","44,000","0.44","0.44","0.44","0.44"," ","0.00","0.44","100","0.45","30","112.00",
="080471","緯穎凱基06購03","0","0","0","--","--","--","--"," ","0.00","3.24","100","3.29","10","861.00",
="080472","T50正2元大09購11","0","0","0","--","--","--","--"," ","0.00","6.55","499","6.60","499","130.00",
="080473","滬深2X元大08購03","0","0","0","--","--","--","--"," ","0.00","0.86","499","0.96","10","26.00",
="080474","元石油元大07購02","0","0","0","--","--","--","--"," ","0.00","1.70","100","1.80","10","10.69",
="080475","元石油元大07購03","0","0","0","--","--","--","--"," ","0.00","2.15","100","2.25","10","10.69",
="080476","台塑元大06購02","0","0","0","--","--","--","--"," ","0.00","2.09","100","2.19","10","106.00",
="080477","新纖元大06購01","37,000","5","224,750","6.05","6.95","6.05","6.95","+","1.95","7.10","10","--","0","24.05",
="080478","中興電元大08購03","193,000","4","226,670","1.21","1.21","1.15","1.17","-","0.15","1.17","10","1.18","50","53.50",
="080479","中興電元大09購01","271,000","8","252,170","0.94","0.94","0.92","0.93","-","0.04","0.92","100","0.93","50","53.50",
="080480","長興元大06購02","599,000","34","815,380","1.21","1.60","1.18","1.39","+","0.01","1.42","10","1.43","50","43.55",
="080481","中鴻元大07購02","0","0","0","--","--","--","--"," ","0.00","11.00","100","--","0","38.75",
="080482","大成鋼元大06購09","0","0","0","--","--","--","--"," ","0.00","5.20","100","--","0","46.45",
="080483","聯電元大06購26","1,000","1","2,340","2.34","2.34","2.34","2.34","-","0.33","2.49","300","2.58","10","60.00",
="080484","聯電元大06購27","17,000","4","50,940","2.94","3.04","2.76","2.76","-","0.21","2.84","250","2.88","7","60.00",
="080485","聯電元大06購28","0","0","0","--","--","--","--"," ","0.00","2.40","300","2.47","10","60.00",
="080486","金寶元大06購02","95,000","4","383,300","3.15","4.14","3.15","4.14","+","0.97","4.16","200","4.26","50","18.20",
="080487","鴻海元大06購16","0","0","0","--","--","--","--"," ","0.00","11.30","100","11.70","10","117.00",
="080488","鴻海元大06購17","0","0","0","--","--","--","--"," ","0.00","12.20","100","12.60","10","117.00",
="080489","鴻海元大09購05","0","0","0","--","--","--","--"," ","0.00","6.15","100","6.65","10","117.00",
="080490","國巨元大08購03","192,000","17","265,670","1.43","1.43","1.37","1.37","-","0.11","1.36","100","1.37","50","547.00",
="080491","台積電元大06購20","2,000","1","11,300","5.65","5.65","5.65","5.65","X","0.00","5.80","100","6.20","10","602.00",
="080492","台積電元大06購21","0","0","0","--","--","--","--"," ","0.00","1.71","100","1.81","10","602.00",
="080493","台積電元大06購22","1,000","1","2,930","2.93","2.93","2.93","2.93"," ","0.00","2.70","100","2.80","10","602.00",
="080494","佳世達元大06購05","0","0","0","--","--","--","--"," ","0.00","4.78","100","4.88","10","36.10",
="080495","金像電元大06購07","75,000","10","96,150","1.31","1.32","1.18","1.18","-","0.18","1.19","100","1.21","50","54.40",
="080496","金像電元大07購05","11,000","4","16,640","1.60","1.60","1.44","1.44","-","0.15","1.43","100","1.44","50","54.40",
="080497","美律元大06購03","0","0","0","--","--","--","--"," ","0.00","0.12","100","0.13","50","125.00",
="080498","華新科元大06購12","83,000","8","113,480","1.40","1.41","1.30","1.30","-","0.17","1.27","10","1.29","50","244.00",
="080499","華新科元大06購13","0","0","0","--","--","--","--"," ","0.00","1.30","100","1.32","50","244.00",
="080500","長榮元大06購17","0","0","0","--","--","--","--"," ","0.00","13.20","50","--","0","76.80",
="080501","長榮元大06購18","0","0","0","--","--","--","--"," ","0.00","11.90","50","--","0","76.80",
="080502","長榮元大07購04","0","0","0","--","--","--","--"," ","0.00","15.50","50","--","0","76.80",
="080503","萬海元大06購10","0","0","0","--","--","--","--"," ","0.00","7.40","100","--","0","92.50",
="080504","萬海元大08購01","0","0","0","--","--","--","--"," ","0.00","5.95","100","--","0","92.50",
="080505","富邦金元大08購01","78,000","6","906,200","12.40","12.40","11.40","11.40","+","0.40","11.70","100","12.00","10","65.10",
="080506","大立光元大06購06","66,000","8","47,180","0.69","0.72","0.69","0.72","-","0.01","0.71","100","0.72","50","3,110.00",
="080507","台郡元大06購03","0","0","0","--","--","--","--"," ","0.00","0.36","499","0.39","10","122.00",
="080508","愛普元大06購03","0","0","0","--","--","--","--"," ","0.00","7.65","100","--","0","752.00",
="080509","愛普元大07購01","0","0","0","--","--","--","--"," ","0.00","6.90","100","--","0","752.00",
="080510","愛普元大08購01","0","0","0","--","--","--","--"," ","0.00","5.85","100","--","0","752.00",
="080511","矽創元大06購03","0","0","0","--","--","--","--"," ","0.00","11.30","50","--","0","326.50",
="080512","矽創元大06購04","0","0","0","--","--","--","--"," ","0.00","8.85","100","--","0","326.50",
="080513","南電元大06購15","0","0","0","--","--","--","--"," ","0.00","7.55","100","--","0","316.00",
="080514","南電元大06購16","0","0","0","--","--","--","--"," ","0.00","7.85","100","--","0","316.00",
="080515","世紀鋼元大06購07","0","0","0","--","--","--","--"," ","0.00","0.65","100","0.67","50","113.50",
="080516","世紀鋼元大08購01","52,000","3","38,040","0.76","0.76","0.72","0.72","X","0.00","0.74","100","0.76","50","113.50",
="080517","滬深2X群益06購05","0","0","0","--","--","--","--"," ","0.00","0.94","25","--","0","26.00",
="080518","臺指反群益08購03","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.13","10","6.46",
="080519","元金2X群益08購01","0","0","0","--","--","--","--"," ","0.00","0.55","25","0.56","10","25.87",
="080520","國喬群益06購01","0","0","0","--","--","--","--"," ","0.00","2.96","25","3.06","10","32.50",
="080521","聯成群益07購01","0","0","0","--","--","--","--"," ","0.00","6.85","25","--","0","29.10",
="080522","中石化群益08購01","132,000","15","307,140","2.50","2.60","2.06","2.25","+","0.26","2.28","100","2.60","2","16.10",
="080523","中鴻群益06購04","0","0","0","--","--","--","--"," ","0.00","17.90","25","--","0","38.75",
="080524","鴻海群益06購04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","117.00",
