"110年05月10日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="070874","奇鋐元富08購02","325,000","23","219,180","0.70","0.71","0.62","0.62","-","0.07","0.66","25","0.67","25","69.20",
="070877","台灣50中信06購01","0","0","0","--","--","--","--"," ","0.00","4.13","100","4.18","10","0.00",
="070893","臺股指凱基06購01","0","0","0","--","--","--","--"," ","0.00","6.95","499","7.05","10","0.00",
="070934","S&P反1群益06購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","7.31",
="070935","S&P反1群益06購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","7.31",
="070950","茂林群益07購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","10","100.50",
="070952","彩晶群益09購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","22.90",
="070961","國巨凱基09購01","358,000","22","1,078,910","3.22","3.22","2.91","2.91","-","0.32","2.85","100","2.86","50","511.00",
="071005","SP黃豆國票06購01","0","0","0","--","--","--","--"," ","0.00","4.03","25","4.11","10","23.97",
="071035","T50反1元富09購01","0","0","0","--","--","--","--"," ","0.00","0.01","1,048","0.04","20","5.79",
="071036","鴻海元富09購01","0","0","0","--","--","--","--"," ","0.00","10.40","50","10.70","50","113.00",
="071037","鴻海元富09購02","0","0","0","--","--","--","--"," ","0.00","9.65","50","10.00","50","113.00",
="071038","國巨元富09購01","0","0","0","--","--","--","--"," ","0.00","5.35","50","5.50","50","511.00",
="071039","國巨元富09購02","0","0","0","--","--","--","--"," ","0.00","5.15","50","5.25","50","511.00",
="071040","台積電元富09購01","0","0","0","--","--","--","--"," ","0.00","8.45","50","8.50","50","589.00",
="071041","台積電元富09購02","21,000","2","111,750","5.75","5.75","5.30","5.30","X","0.00","5.30","25","5.75","4","589.00",
="071042","貿聯元富09購01","304,000","7","176,700","0.61","0.61","0.57","0.58","-","0.06","0.57","25","0.58","25","255.00",
="071043","智伸科元富09購01","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","25","176.50",
="071044","南電元富09購01","0","0","0","--","--","--","--"," ","0.00","8.00","25","8.10","25","307.00",
="071046","微星中信07購01","0","0","0","--","--","--","--"," ","0.00","1.58","30","--","0","0.00",
="071047","禾伸堂中信07購01","182,000","26","271,630","1.01","1.58","1.01","1.32","-","0.31","1.29","30","1.32","8","0.00",
="071050","同欣電中信07購01","120,000","11","70,000","0.59","0.61","0.58","0.58","-","0.03","0.49","30","0.51","10","0.00",
="071069","SP黃豆元大06購01","0","0","0","--","--","--","--"," ","0.00","6.35","100","6.85","10","23.97",
="071104","T50反1國票06購01","0","0","0","--","--","--","--"," ","0.00","0.01","499","--","0","5.79",
="071132","和大元富09購01","4,000","1","1,040","0.26","0.26","0.26","0.26","-","0.03","0.25","25","0.26","25","99.30",
="071133","為升元富09購01","1,000","1","1,270","1.27","1.27","1.27","1.27","X","0.00","1.24","25","1.27","25","233.50",
="071135","聯發科元富09購01","0","0","0","--","--","--","--"," ","0.00","3.68","25","3.74","25","979.00",
="071136","聯發科元富09購02","0","0","0","--","--","--","--"," ","0.00","3.85","25","3.91","25","979.00",
="071137","大立光元富09購01","754,000","13","292,470","0.43","0.43","0.36","0.37","-","0.08","0.36","25","--","0","2,900.00",
="071138","大立光元富09購02","35,000","3","10,900","0.32","0.32","0.30","0.30","-","0.06","0.29","25","0.30","25","2,900.00",
="071141","啟碁元富09購01","70,000","2","21,000","0.30","0.30","0.30","0.30","-","0.03","0.29","75","0.33","50","69.00",
="071142","啟碁元富09購02","0","0","0","--","--","--","--"," ","0.00","0.27","25","0.28","25","69.00",
="071143","達方元富09購01","209,000","5","251,340","1.20","1.23","1.15","1.15","+","0.01","1.15","25","1.17","25","49.05",
="071144","新光金中信09購01","23,000","3","29,710","1.27","1.30","1.27","1.30","+","0.13","1.30","30","1.34","10","0.00",
="071150","聯發科凱基06購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","979.00",
="071152","大立光凱基06購03","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","2,900.00",
="071182","SP黃豆元大06購02","0","0","0","--","--","--","--"," ","0.00","5.00","100","5.50","10","23.97",
="071229","SP黃豆元富09購01","0","0","0","--","--","--","--"," ","0.00","4.56","25","4.65","17","23.97",
="071231","長興元富07購01","338,000","7","319,680","0.92","0.98","0.87","0.87","-","0.02","0.87","25","0.88","25","40.90",
="071232","裕隆元富07購01","100,000","2","35,600","0.35","0.38","0.35","0.38","+","0.04","0.35","25","0.36","25","43.20",
="071233","仁寶元富09購01","52,000","2","100,600","2.05","2.05","1.93","1.93","-","0.09","1.98","25","2.02","25","24.30",
="071235","惠特元富07購01","530,000","5","178,900","0.35","0.35","0.33","0.33","-","0.06","0.31","25","0.32","10","167.00",
="071236","惠特元富09購01","104,000","1","74,880","0.72","0.72","0.72","0.72","-","0.03","0.65","25","0.66","25","167.00",
="071237","南電元富09購03","0","0","0","--","--","--","--"," ","0.00","8.15","25","8.25","25","307.00",
="071259","滬深2X凱基06購01","0","0","0","--","--","--","--"," ","0.00","0.65","100","0.66","10","24.60",
="071273","臺股指凱基06購02","51,000","11","341,250","6.85","6.90","6.35","6.40","-","0.50","6.45","499","6.50","50","0.00",
="071296","SP黃豆元大06購03","0","0","0","--","--","--","--"," ","0.00","4.05","100","4.15","10","23.97",
="071337","國巨元富07購15","0","0","0","--","--","--","--"," ","0.00","7.00","50","7.15","50","511.00",
="071338","國巨元富07購16","0","0","0","--","--","--","--"," ","0.00","6.30","50","6.45","50","511.00",
="071339","台積電元富07購16","0","0","0","--","--","--","--"," ","0.00","6.50","50","6.55","50","589.00",
="071340","台積電元富07購17","0","0","0","--","--","--","--"," ","0.00","5.90","50","5.95","50","589.00",
="071341","微星元富09購01","254,000","17","321,240","1.28","1.32","1.24","1.32","+","0.10","1.29","25","1.32","5","191.00",
="071342","友達元富09購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","26.85",
="071343","可成元富07購05","0","0","0","--","--","--","--"," ","0.00","0.70","25","0.71","25","191.00",
="071344","可成元富07購06","51,000","1","26,520","0.52","0.52","0.52","0.52","X","0.00","0.51","25","0.52","25","191.00",
="071346","長榮航元富09購01","0","0","0","--","--","--","--"," ","0.00","1.82","25","1.86","10","17.50",
="071348","台積電國泰06購03","2,000","1","6,460","3.23","3.23","3.23","3.23","X","0.00","3.04","499","3.14","15","589.00",
="071391","T50反1中信07購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="071448","矽力統一07購01","106,000","18","254,390","2.97","2.97","2.32","2.41","-","0.56","2.37","10","2.47","10","3,060.00",
="071450","大立光元富09購05","200,000","4","49,600","0.25","0.26","0.23","0.23","-","0.05","0.21","140","0.22","25","2,900.00",
="071452","群創元富07購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","25.45",
="071453","南電元富07購01","0","0","0","--","--","--","--"," ","0.00","5.90","25","6.00","25","307.00",
="071507","台積電國泰07購01","0","0","0","--","--","--","--"," ","0.00","11.10","504","12.10","30","589.00",
="071508","台積電國泰07購02","0","0","0","--","--","--","--"," ","0.00","8.50","499","9.00","30","589.00",
="071521","旺宏元富09購01","117,000","18","187,940","1.59","1.69","1.54","1.66"," ","0.00","1.58","25","1.60","25","42.60",
="071522","華邦電元富09購01","0","0","0","--","--","--","--"," ","0.00","4.01","25","4.07","25","32.80",
="071523","金像電元富09購01","15,000","1","5,400","0.36","0.36","0.36","0.36","X","0.00","0.36","25","0.37","25","51.00",
="071524","友達元富09購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","26.85",
="071525","友達元富09購03","0","0","0","--","--","--","--"," ","0.00","--","0","6.15","1","26.85",
="071526","奇鋐元富09購01","25,000","1","13,500","0.54","0.54","0.54","0.54","-","0.02","0.54","25","0.55","25","69.20",
="071533","玉晶光國票06購01","374,000","2","7,630","0.02","0.03","0.02","0.03","-","0.02","0.02","45","0.03","10","480.00",
="071535","滬深2X元大06購01","0","0","0","--","--","--","--"," ","0.00","0.44","499","0.45","499","24.60",
="071573","牧德元富07購01","50,000","1","29,000","0.58","0.58","0.58","0.58","-","0.03","0.57","25","0.59","25","260.00",
="071610","道瓊反元大06購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","7.99",
="071611","道瓊反元大06購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","7.99",
="071651","聯發科國票06購01","0","0","0","--","--","--","--"," ","0.00","6.60","25","7.00","10","979.00",
="071658","T50反1國泰06購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.58","35","5.79",
="071672","鴻海凱基05購01","0","0","0","--","--","--","--"," ","0.00","7.50","100","8.00","10","113.00",
="071676","新光金凱基05購01","0","0","0","--","--","--","--"," ","0.00","1.56","100","1.66","10","10.30",
="071688","國巨國票05購01","0","0","0","--","--","--","--"," ","0.00","5.40","25","5.80","10","511.00",
="071689","國巨國票05購02","0","0","0","--","--","--","--"," ","0.00","3.00","25","3.10","10","511.00",
="071691","京元電國票05購01","0","0","0","--","--","--","--"," ","0.00","4.53","25","4.63","10","47.50",
="071706","聯電統一05購01","0","0","0","--","--","--","--"," ","0.00","6.50","10","7.00","10","52.50",
="071709","大立光統一05購03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","2,900.00",
="071712","儒鴻元富09購01","132,000","12","344,890","2.50","2.74","2.50","2.74","+","0.60","2.72","25","2.80","25","613.00",
="071713","為升元富09購02","97,000","6","84,860","0.83","0.96","0.83","0.96","+","0.10","0.91","10","0.92","25","233.50",
="071714","國巨元富07購17","0","0","0","--","--","--","--"," ","0.00","6.30","50","6.50","50","511.00",
="071715","國巨元富07購18","0","0","0","--","--","--","--"," ","0.00","7.50","50","7.65","50","511.00",
="071716","台積電元富07購18","0","0","0","--","--","--","--"," ","0.00","2.57","50","2.58","50","589.00",
="071717","瑞昱元富09購01","0","0","0","--","--","--","--"," ","0.00","1.69","25","1.70","25","504.00",
="071718","開發金元富07購01","0","0","0","--","--","--","--"," ","0.00","4.80","50","--","0","13.35",
="071719","臻鼎元富09購01","38,000","2","7,720","0.21","0.21","0.20","0.20","-","0.03","0.19","25","0.20","25","97.30",
="071720","聯茂元富07購01","357,000","5","181,420","0.52","0.52","0.50","0.51","-","0.06","0.50","25","0.51","25","134.50",
="071736","可成國泰05購01","7,000","3","860","0.17","0.17","0.06","0.06","-","0.20","0.05","10","0.17","1","191.00",
="071753","FBVIX元大06購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","1.56",
="071762","玉晶光元大05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","480.00",
="071784","金像電兆豐05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","51.00",
="071800","新光金國票06購01","207,000","7","54,110","0.29","0.29","0.23","0.29","+","0.07","0.24","25","0.29","150","10.30",
="071802","玉晶光國票06購02","0","0","0","--","--","--","--"," ","0.00","0.07","25","0.08","10","480.00",
="071807","SP黃豆元大06購04","0","0","0","--","--","--","--"," ","0.00","4.54","100","4.64","10","23.97",
="071823","新光金元大06購01","611,000","18","294,700","0.43","0.52","0.43","0.50","+","0.08","0.50","489","0.52","40","10.30",
="071824","大立光元大05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","270","2,900.00",
="071825","大立光元大05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","2,900.00",
="071832","滬深2X國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.35","499","--","0","24.60",
="071833","華通國泰05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","38.85",
="071834","彩晶國泰05購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","22.90",
="071843","台積電統一05購02","0","0","0","--","--","--","--"," ","0.00","4.84","21","4.85","11","589.00",
="071847","南電統一05購04","0","0","0","--","--","--","--"," ","0.00","5.90","10","6.40","10","307.00",
="071848","復盛統一05購01","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","100","217.00",
="071849","T50反1元富07購07","0","0","0","--","--","--","--"," ","0.00","0.01","50","0.04","20","5.79",
="071850","力山元富09購01","80,000","4","16,600","0.22","0.22","0.20","0.21","+","0.01","0.20","25","0.21","25","78.80",
="071851","鴻海元富07購11","0","0","0","--","--","--","--"," ","0.00","10.90","50","11.30","50","113.00",
="071852","旺宏元富09購02","0","0","0","--","--","--","--"," ","0.00","1.78","25","1.82","25","42.60",
="071853","旺宏元富09購03","85,000","6","109,700","1.28","1.34","1.28","1.30","-","0.05","1.25","25","1.27","25","42.60",
="071854","致茂元富07購02","16,000","1","18,720","1.17","1.17","1.17","1.17","X","0.00","1.21","25","1.23","25","181.00",
="071856","國泰金元富09購01","5,000","5","26,950","5.00","5.80","5.00","5.80","+","0.96","5.90","25","6.40","10","58.20",
="071857","帆宣元富07購01","0","0","0","--","--","--","--"," ","0.00","1.07","25","1.10","25","111.00",
="071858","南電元富07購03","0","0","0","--","--","--","--"," ","0.00","7.05","25","7.15","25","307.00",
="071859","南電元富07購04","0","0","0","--","--","--","--"," ","0.00","6.30","25","6.40","25","307.00",
="071890","南電統一05購05","0","0","0","--","--","--","--"," ","0.00","4.55","108","4.65","10","307.00",
="071891","國喬元富09購01","360,000","22","826,490","2.29","2.32","2.21","2.31","X","0.00","2.28","25","2.32","25","28.90",
="071892","國喬元富09購02","0","0","0","--","--","--","--"," ","0.00","1.91","25","1.95","25","28.90",
="071893","大成鋼元富07購02","150,000","6","2,019,000","13.30","13.50","13.30","13.50","X","0.00","14.50","25","--","0","53.00",
="071894","佳世達元富09購01","0","0","0","--","--","--","--"," ","0.00","4.13","25","4.20","25","34.25",
="071895","佳世達元富09購02","0","0","0","--","--","--","--"," ","0.00","3.31","25","3.38","25","34.25",
="071896","漢唐元富07購03","0","0","0","--","--","--","--"," ","0.00","1.32","25","1.35","25","232.00",
="071897","南亞科元富05購01","0","0","0","--","--","--","--"," ","0.00","3.02","25","3.11","25","82.10",
="071898","聯發科元富09購03","0","0","0","--","--","--","--"," ","0.00","3.80","25","--","0","979.00",
="071899","全新元富09購01","0","0","0","--","--","--","--"," ","0.00","2.01","25","2.07","25","110.50",
="071900","晶技元富07購03","251,000","26","371,710","1.79","1.79","1.34","1.39","-","0.53","1.37","35","1.42","10","103.00",
="071901","新日興元富07購02","749,000","2","44,940","0.06","0.06","0.06","0.06"," ","0.00","0.05","25","0.06","25","111.00",
="071902","京鼎元富07購01","133,000","5","128,240","0.98","0.98","0.90","0.91","-","0.10","0.86","25","0.87","25","217.50",
="071904","瑞祺元富09購01","333,000","22","297,400","0.92","0.93","0.83","0.83","-","0.20","0.82","25","0.83","25","146.00",
="071905","緯穎元富05購02","0","0","0","--","--","--","--"," ","0.00","1.62","25","1.68","25","913.00",
="071926","台灣50國泰07購01","0","0","0","--","--","--","--"," ","0.00","7.10","10","--","0","138.45",
="071929","光磊國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.49","499","--","0","27.90",
="071931","美律國泰05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","107.00",
="071932","欣興國泰05購01","0","0","0","--","--","--","--"," ","0.00","2.23","499","--","0","101.50",
="071933","樺漢國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.02","5","215.00",
="071943","T50反1國票05購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","--","0","5.79",
="071949","上緯控國票05購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","142.50",
="071953","T50反1凱基06購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","100","5.79",
="071954","T50反1凱基07購01","1,000","1","100","0.10","0.10","0.10","0.10","X","0.00","--","0","0.09","20","5.79",
="071978","聯電國票05購01","0","0","0","--","--","--","--"," ","0.00","13.10","25","13.80","10","52.50",
="071979","國巨國票05購03","0","0","0","--","--","--","--"," ","0.00","3.66","25","3.76","10","511.00",
="071980","旺宏國票05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","42.60",
="071983","台汽電國票05購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","40.20",
="071986","臺股指統一06購01","0","0","0","--","--","--","--"," ","0.00","3.32","10","3.40","10","0.00",
="071987","臺股指統一06購02","0","0","0","--","--","--","--"," ","0.00","3.24","10","3.34","10","0.00",
="071988","臺股指統一06購03","0","0","0","--","--","--","--"," ","0.00","3.72","10","3.82","10","0.00",
="071989","上銀元富05購03","0","0","0","--","--","--","--"," ","0.00","1.92","25","2.01","25","372.00",
="071990","華通元富09購01","5,000","2","1,770","0.35","0.37","0.35","0.37","+","0.01","0.35","25","0.36","25","38.85",
="071991","華通元富09購02","0","0","0","--","--","--","--"," ","0.00","0.26","25","0.27","25","38.85",
="071992","智邦元富09購01","0","0","0","--","--","--","--"," ","0.00","1.82","25","1.88","25","285.50",
="071993","智邦元富09購02","0","0","0","--","--","--","--"," ","0.00","1.52","25","1.56","25","285.50",
="071994","聯發科元富09購04","0","0","0","--","--","--","--"," ","0.00","6.15","25","--","0","979.00",
="071995","聯發科元富09購05","0","0","0","--","--","--","--"," ","0.00","5.70","25","5.80","25","979.00",
="071996","玉晶光元富05購01","0","0","0","--","--","--","--"," ","0.00","0.01","50","0.11","20","480.00",
="071997","彩晶元富05購02","0","0","0","--","--","--","--"," ","0.00","9.50","25","--","0","22.90",
="071998","彩晶元富07購01","0","0","0","--","--","--","--"," ","0.00","10.90","25","--","0","22.90",
="071999","聯發科國泰05購02","0","0","0","--","--","--","--"," ","0.00","1.01","499","4.50","1","979.00",
="072021","國巨凱基05購01","0","0","0","--","--","--","--"," ","0.00","1.31","100","1.41","10","511.00",
="072028","致新凱基05購01","0","0","0","--","--","--","--"," ","0.00","0.25","100","0.35","10","192.50",
="072030","味全元大06購01","80,000","6","51,700","0.62","0.72","0.62","0.72","+","0.17","0.73","100","0.75","50","23.75",
="072032","國巨元大05購01","0","0","0","--","--","--","--"," ","0.00","1.91","100","1.95","10","511.00",
="072044","SP黃豆統一05購01","0","0","0","--","--","--","--"," ","0.00","3.56","10","3.57","10","23.97",
="072046","鴻海統一05購02","0","0","0","--","--","--","--"," ","0.00","5.40","100","5.90","10","113.00",
="072047","國巨統一05購01","20,000","1","42,800","2.14","2.14","2.14","2.14","-","0.15","1.98","408","2.08","10","511.00",
="072049","宏碁統一05購01","14,000","2","16,800","1.10","1.24","1.10","1.24","+","0.14","1.32","408","1.34","10","35.20",
="072053","宏碁元富07購02","136,000","9","332,470","2.37","2.57","2.21","2.54","+","0.33","2.64","25","2.66","25","35.20",
="072054","宏碁元富07購03","0","0","0","--","--","--","--"," ","0.00","3.68","25","3.78","25","35.20",
="072055","英業達元富09購01","10,000","1","16,500","1.65","1.65","1.65","1.65","-","0.07","1.64","25","1.65","25","26.55",
="072056","大立光元富06購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","25","2,900.00",
="072068","台達電國泰05購01","0","0","0","--","--","--","--"," ","0.00","5.35","10","--","0","287.50",
="072069","金像電國泰05購02","0","0","0","--","--","--","--"," ","0.00","0.09","499","0.20","25","51.00",
="072070","玉晶光國泰05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","197","480.00",
="072095","T50反1中信07購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="072123","欣興統一05購01","1,000","1","310","0.31","0.31","0.31","0.31","X","0.00","0.20","10","0.22","10","101.50",
="072124","玉晶光統一05購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","480.00",
="072126","南紡元富07購01","0","0","0","--","--","--","--"," ","0.00","8.85","25","9.00","25","31.65",
="072127","玉晶光元富07購03","0","0","0","--","--","--","--"," ","0.00","0.60","50","0.61","50","480.00",
="072128","群創元富06購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","25.45",
="072129","茂林元富09購01","50,000","1","26,500","0.53","0.53","0.53","0.53","-","0.02","0.48","25","0.49","25","100.50",
="072130","晶碩元富07購01","0","0","0","--","--","--","--"," ","0.00","7.30","25","7.40","25","483.00",
="072131","台汽電元富07購01","0","0","0","--","--","--","--"," ","0.00","0.57","25","0.58","25","40.20",
="072132","台灣50元大05購01","0","0","0","--","--","--","--"," ","0.00","--","0","6.75","10","138.45",
="072151","聯電國票05購02","0","0","0","--","--","--","--"," ","0.00","14.60","25","15.60","10","52.50",
="072157","奇力新國票05購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.02","10","102.00",
="072159","新光金國票05購01","0","0","0","--","--","--","--"," ","0.00","0.85","25","0.88","20","10.30",
="072160","新光金國票05購02","331,000","7","72,100","0.20","0.25","0.20","0.23","+","0.05","0.22","25","0.25","99","10.30",
="072164","聯發科國泰05購03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","979.00",
="072165","玉晶光國泰05購03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","480.00",
="072177","義隆元富05購01","20,000","1","16,800","0.84","0.84","0.84","0.84","-","0.24","0.80","25","0.82","10","196.50",
="072178","健策元富05購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","239.00",
="072179","臺指2X中信07購01","0","0","0","--","--","--","--"," ","0.00","5.00","100","5.05","10","0.00",
="072180","中鋼中信07購01","3,000","3","32,900","10.50","11.20","10.50","11.20","X","0.00","11.20","29","11.40","2","0.00",
="072181","群創中信07購01","0","0","0","--","--","--","--"," ","0.00","8.05","30","--","0","0.00",
="072212","FBVIX國泰05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","1.56",
="072213","強茂國泰05購01","0","0","0","--","--","--","--"," ","0.00","2.27","499","--","0","51.10",
="072214","華新科國泰05購01","0","0","0","--","--","--","--"," ","0.00","2.03","499","--","0","222.00",
="072222","鴻海凱基05購03","0","0","0","--","--","--","--"," ","0.00","11.20","100","12.20","10","113.00",
="072233","臺指反國票05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","6.56",
="072234","臺指反國票05購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","--","0","6.56",
="072244","彩晶國票05購02","0","0","0","--","--","--","--"," ","0.00","11.90","499","--","0","22.90",
="072248","中石化中信05購01","35,000","1","122,500","3.50","3.50","3.50","3.50","X","0.00","3.50","30","--","0","0.00",
="072258","世紀鋼凱基05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","122.50",
="072260","元金2X群益05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","20","27.70",
="072274","鴻海兆豐05購01","0","0","0","--","--","--","--"," ","0.00","3.96","20","3.97","10","113.00",
="072280","台積電元大05購03","7,000","2","7,810","1.11","1.13","1.11","1.13","-","0.13","1.11","100","1.16","11","589.00",
="072290","世紀鋼元大05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","6","122.50",
="072305","南亞科統一05購02","0","0","0","--","--","--","--"," ","0.00","1.28","10","1.38","10","82.10",
="072311","群創統一05購01","0","0","0","--","--","--","--"," ","0.00","5.80","10","6.30","10","25.45",
="072315","啟碁元富06購01","0","0","0","--","--","--","--"," ","0.00","0.05","25","0.06","25","69.00",
="072316","啟碁元富06購02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","69.00",
="072317","世紀鋼元富09購01","146,000","9","63,840","0.40","0.48","0.40","0.42","+","0.07","0.44","25","0.45","25","122.50",
="072318","國巨國泰05購02","0","0","0","--","--","--","--"," ","0.00","3.92","10","--","0","511.00",
="072321","南六國泰05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.08","5","164.00",
="072322","世紀鋼國泰05購01","0","0","0","--","--","--","--"," ","0.00","0.03","499","0.13","80","122.50",
="072323","T50反1富邦05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","5.79",
="072324","道瓊銀富邦06購01","0","0","0","--","--","--","--"," ","0.00","0.11","100","0.12","10","28.78",
="072325","鴻海富邦05購01","0","0","0","--","--","--","--"," ","0.00","4.21","10","--","0","113.00",
="072326","台積電富邦06購01","0","0","0","--","--","--","--"," ","0.00","1.95","10","--","0","589.00",
="072327","旺宏富邦05購01","0","0","0","--","--","--","--"," ","0.00","1.14","100","--","0","42.60",
="072328","瑞昱富邦05購01","2,000","1","1,280","0.64","0.64","0.64","0.64","X","0.00","0.61","10","0.90","1","504.00",
="072329","欣興富邦05購01","0","0","0","--","--","--","--"," ","0.00","0.31","10","--","0","101.50",
="072330","世紀鋼富邦05購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.10","20","122.50",
="072339","GIS中信05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="072380","T50反1國泰07購01","0","0","0","--","--","--","--"," ","0.00","0.01","300","--","0","5.79",
="072382","聯發科富邦06購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","979.00",
="072392","SP黃豆國票06購02","0","0","0","--","--","--","--"," ","0.00","2.85","25","2.86","10","23.97",
="072394","聯電國票06購01","0","0","0","--","--","--","--"," ","0.00","10.80","25","11.40","10","52.50",
="072396","台積電國票05購02","150,000","6","129,000","0.86","0.86","0.86","0.86","+","0.06","0.44","25","0.47","10","589.00",
="072402","正隆統一05購01","7,000","2","6,670","0.93","1.01","0.93","1.01","X","0.00","1.03","408","1.08","10","46.30",
="072403","台積電統一05購03","0","0","0","--","--","--","--"," ","0.00","4.00","408","4.10","10","589.00",
="072404","台積電統一05購04","0","0","0","--","--","--","--"," ","0.00","1.55","408","1.60","10","589.00",
="072408","國揚統一05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","33.60",
="072409","台勝科統一05購01","0","0","0","--","--","--","--"," ","0.00","1.08","108","1.18","10","155.50",
="072410","祥碩統一05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","1,035.00",
="072411","祥碩統一05購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","1,035.00",
="072414","世紀鋼統一05購01","0","0","0","--","--","--","--"," ","0.00","0.03","499","0.04","49","122.50",
="072415","世紀鋼統一05購02","0","0","0","--","--","--","--"," ","0.00","0.05","10","0.09","15","122.50",
="072416","世紀鋼統一05購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.03","336","122.50",
="072417","台泥元富05購01","170,000","12","159,040","0.88","1.07","0.88","1.00","+","0.12","0.99","25","1.02","10","52.90",
="072418","正隆元富09購01","84,000","4","153,810","1.80","1.85","1.80","1.85","+","0.27","1.94","25","1.99","25","46.30",
="072419","南亞科元富09購01","0","0","0","--","--","--","--"," ","0.00","2.61","25","2.66","25","82.10",
="072420","祥碩元富05購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","1,035.00",
="072421","祥碩元富05購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","1,035.00",
="072422","祥碩元富05購03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","1,035.00",
="072423","世紀鋼元富09購02","972,000","15","366,420","0.37","0.40","0.36","0.36","+","0.08","0.37","25","0.38","25","122.50",
="072462","祥碩統一06購01","816,000","10","153,210","0.21","0.21","0.17","0.18","-","0.03","0.17","15","0.18","10","1,035.00",
="072464","T50正2元富07購01","0","0","0","--","--","--","--"," ","0.00","17.40","50","17.50","50","125.30",
="072465","聯電元富05購02","0","0","0","--","--","--","--"," ","0.00","5.10","25","5.20","10","52.50",
="072466","聯電元富05購03","0","0","0","--","--","--","--"," ","0.00","6.00","25","6.10","10","52.50",
="072467","聯電元富05購04","0","0","0","--","--","--","--"," ","0.00","7.05","25","7.20","10","52.50",
="072470","緯穎富邦05購01","0","0","0","--","--","--","--"," ","0.00","0.62","10","--","0","913.00",
="072482","祥碩國泰05購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","499","1,035.00",
="072484","SP黃豆國票05購01","0","0","0","--","--","--","--"," ","0.00","5.95","25","6.10","10","23.97",
