"110年04月14日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="06388P","臺股指中信0B售12","399,000","15","839,070","2.03","2.17","2.02","2.07","+","0.02","2.05","499","2.06","300","0.00",
="06389P","T50正2群益09售04","165,000","8","162,040","1.00","1.04","0.96","1.01","+","0.01","0.97","25","0.98","10","0.00",
="06390P","創意群益08售07","349,000","22","624,370","1.73","1.84","1.73","1.76","-","0.03","1.73","25","1.76","10","0.00",
="06391P","上証2X凱基09售02","0","0","0","--","--","--","--"," ","0.00","2.81","100","2.91","10","0.00",
="06392P","台積電凱基08售35","10,000","2","27,600","2.78","2.78","2.74","2.74","X","0.00","2.55","100","2.56","50","0.00",
="06393P","旺宏凱基08售09","479,000","29","800,480","1.59","1.73","1.59","1.63","-","0.02","1.65","100","1.66","100","0.00",
="06394P","華新科凱基08售07","84,000","11","157,020","1.81","2.02","1.80","2.02","+","0.21","1.89","100","1.90","50","0.00",
="06395P","南電元大08售10","162,000","12","184,600","1.04","1.18","1.04","1.11","+","0.02","1.09","100","1.10","50","0.00",
="06396P","南電統一09售10","159,000","7","129,620","0.74","0.85","0.74","0.83","+","0.06","0.77","10","0.78","10","0.00",
="06397P","大立光中信08售03","100,000","1","110,000","1.10","1.10","1.10","1.10","+","0.02","1.09","30","1.10","30","0.00",
="06398P","華新科群益08售06","72,000","6","173,550","2.36","2.53","2.36","2.53","+","0.16","2.47","25","2.49","10","0.00",
="06399P","嘉澤元大08售03","1,100,000","18","1,550,380","1.40","1.44","1.39","1.41"," ","0.00","1.38","100","1.39","50","0.00",
="06400P","健策元大08售06","497,000","41","914,660","1.68","1.93","1.68","1.82","+","0.05","1.87","100","1.88","50","0.00",
="06401P","和碩元大08售04","18,000","2","27,720","1.54","1.54","1.54","1.54","-","0.05","1.53","100","1.54","48","0.00",
="06402P","祥碩元大08售09","188,000","12","577,960","3.03","3.09","3.03","3.07","+","0.01","3.03","100","3.07","41","0.00",
="06403P","T50正2凱基0A售02","15,000","3","17,100","1.15","1.15","1.13","1.13","X","0.00","1.15","100","1.16","10","0.00",
="06404P","南亞科元富08售04","60,000","5","72,270","1.13","1.27","1.13","1.26","+","0.12","1.18","25","1.19","25","0.00",
="06405P","友達元富08售04","513,000","7","204,840","0.34","0.44","0.34","0.42","+","0.02","0.43","25","0.44","25","0.00",
="06406P","大立光元富08售03","100,000","3","260,800","2.51","2.65","2.51","2.65","+","0.03","2.63","25","2.64","25","0.00",
="064075","台積電中信06購01","0","0","0","--","--","--","--"," ","0.00","8.65","30","--","0","0.00",
="064076","台積電中信06購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="064077","台積電中信06購03","0","0","0","--","--","--","--"," ","0.00","12.40","30","13.40","10","0.00",
="064078","台積電中信06購04","0","0","0","--","--","--","--"," ","0.00","13.80","30","14.80","10","0.00",
="06407P","華邦電永豐09售02","260,000","13","228,080","0.82","0.93","0.82","0.89","-","0.02","0.81","499","0.82","100","0.00",
="064080","宏達電中信06購01","13,000","2","4,940","0.38","0.38","0.38","0.38","-","0.06","0.38","30","0.39","30","0.00",
="064081","國產中信06購01","0","0","0","--","--","--","--"," ","0.00","3.49","30","--","0","0.00",
="064082","緯創中信06購01","0","0","0","--","--","--","--"," ","0.00","0.72","30","0.73","10","0.00",
="064083","群創中信06購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="064084","群創中信06購02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="06408P","台灣50群益09售08","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","10","0.00",
="06409P","大立光群益0A售01","0","0","0","--","--","--","--"," ","0.00","1.76","25","1.80","10","0.00",
="06410P","景碩群益09售01","190,000","18","182,110","0.88","1.02","0.86","0.97","+","0.05","0.94","25","0.95","60","0.00",
="06411P","滬深2X凱基0B售02","0","0","0","--","--","--","--"," ","0.00","2.25","100","2.26","10","0.00",
="06412P","台積電凱基13售01","0","0","0","--","--","--","--"," ","0.00","1.48","100","1.49","100","0.00",
="06413P","臺股指凱基11售01","272,000","6","192,370","0.67","0.71","0.67","0.71","+","0.01","0.68","499","0.69","499","0.00",
="06414P","大立光元大09售07","0","0","0","--","--","--","--"," ","0.00","2.26","100","2.27","50","0.00",
="06415P","台表科元大09售01","718,000","19","775,580","1.10","1.13","0.99","1.06","-","0.11","1.05","100","1.06","50","0.00",
="06416P","臺股指元大0B售08","1,405,000","60","2,560,420","1.76","1.94","1.74","1.78","-","0.04","1.77","499","1.78","474","0.00",
="06417P","臺股指元大0B售09","279,000","19","279,750","0.96","1.04","0.96","0.99","-","0.01","0.97","549","0.98","499","0.00",
="06418P","臺股指元大0B售10","270,000","12","291,880","1.06","1.13","1.05","1.05","-","0.02","1.04","499","1.05","499","0.00",
="06419P","南電國票0A售01","80,000","5","70,800","0.84","0.97","0.81","0.97","X","0.00","0.89","25","0.90","10","0.00",
="06420P","臺股指國票09售18","0","0","0","--","--","--","--"," ","0.00","1.81","499","1.82","499","0.00",
="06421P","臺股指國票09售19","0","0","0","--","--","--","--"," ","0.00","1.67","499","1.68","499","0.00",
="06422P","臺股指國票09售20","100,000","1","105,000","1.05","1.05","1.05","1.05"," ","0.00","1.04","499","1.05","499","0.00",
="06423P","創意統一0A售10","24,000","3","25,950","1.08","1.09","1.08","1.08","+","0.01","1.06","10","1.07","10","0.00",
="064249","聯發科元富06購01","10,000","1","61,500","6.15","6.15","6.15","6.15","X","0.00","6.40","25","--","0","965.00",
="06424P","滬深2X元富09售04","0","0","0","--","--","--","--"," ","0.00","3.22","25","3.23","25","0.00",
="06425P","台積電富邦0A售03","95,000","6","168,250","1.76","1.78","1.76","1.77","+","0.03","1.68","10","1.69","10","0.00",
="06426P","南電中信09售02","532,000","27","322,600","0.57","0.63","0.57","0.59","+","0.01","0.59","22","0.60","40","0.00",
="06427P","義隆統一09售03","1,272,000","23","686,180","0.51","0.61","0.50","0.61","+","0.07","0.55","10","0.60","10","0.00",
="06428P","台積電台新0A售01","0","0","0","--","--","--","--"," ","0.00","0.86","10","0.96","10","0.00",
="06429P","滬深2X凱基09售01","0","0","0","--","--","--","--"," ","0.00","2.66","100","2.69","10","0.00",
="06430P","友達凱基09售07","0","0","0","--","--","--","--"," ","0.00","0.45","100","0.46","100","0.00",
="06431P","大立光凱基09售07","179,000","9","306,000","1.68","1.72","1.68","1.72","+","0.02","1.70","100","1.71","100","0.00",
="06432P","群創凱基09售09","1,125,000","28","432,650","0.36","0.49","0.34","0.41","+","0.06","0.41","100","0.46","20","0.00",
="06433P","鴻海元大09售11","0","0","0","--","--","--","--"," ","0.00","0.79","100","0.80","50","0.00",
="06434P","大立光元大09售08","35,000","4","98,960","2.82","2.86","2.81","2.86","+","0.12","2.79","100","2.81","50","0.00",
="06435P","上証2X群益09售03","59,000","15","177,900","3.04","3.11","2.95","3.11","+","0.12","3.05","25","3.06","10","0.00",
="06436P","滬深2X群益09售04","301,000","2","1,095,680","3.68","3.68","3.60","3.60","-","0.21","3.68","25","3.69","10","0.00",
="06437P","旺宏群益0B售03","128,000","9","273,390","2.05","2.19","2.05","2.14","+","0.07","2.08","25","2.09","10","0.00",
="06438P","鴻海國票0B售03","0","0","0","--","--","--","--"," ","0.00","0.59","25","0.60","10","0.00",
="06439P","欣興國票0A售01","1,003,000","13","1,886,360","1.83","1.99","1.80","1.90","+","0.05","1.88","25","1.89","10","0.00",
="064401","台達電凱基06購01","0","0","0","--","--","--","--"," ","0.00","6.75","100","7.25","10","291.50",
="06440P","國泰金元富09售02","269,000","6","202,580","0.73","0.82","0.73","0.82","X","0.00","0.01","100","0.78","25","0.00",
="06441P","台灣50台新09售01","0","0","0","--","--","--","--"," ","0.00","0.63","10","0.64","10","0.00",
="06442P","友達元大09售08","134,000","3","91,300","0.68","0.77","0.68","0.77","+","0.11","0.71","100","0.72","50","0.00",
="06443P","大立光元大09售09","0","0","0","--","--","--","--"," ","0.00","2.07","100","2.08","50","0.00",
="06444P","群創元大09售07","1,014,000","31","412,910","0.40","0.55","0.37","0.45","+","0.07","0.45","100","0.46","50","0.00",
="06445P","鴻海群益09售10","0","0","0","--","--","--","--"," ","0.00","0.81","25","0.82","10","0.00",
="06446P","滬深2X凱基0B售03","0","0","0","--","--","--","--"," ","0.00","1.56","100","1.57","10","0.00",
="06447P","嘉澤凱基09售02","714,000","17","860,920","1.21","1.24","1.17","1.21"," ","0.00","1.17","100","1.18","100","0.00",
="06448P","和碩凱基09售02","43,000","8","56,410","1.31","1.34","1.31","1.32","-","0.04","1.30","100","1.31","100","0.00",
="06449P","南電凱基09售07","45,000","11","38,300","0.82","0.93","0.79","0.82","+","0.05","0.84","100","0.85","100","0.00",
="06450P","台積電元大09售16","74,000","1","119,880","1.62","1.62","1.62","1.62","X","0.00","1.47","450","1.51","50","0.00",
="06451P","台積電元大09售17","0","0","0","--","--","--","--"," ","0.00","1.66","400","1.70","50","0.00",
="06452P","南電元大09售03","314,000","12","378,600","1.11","1.28","1.08","1.17","+","0.02","1.17","100","1.18","50","0.00",
="06453P","鴻海富邦0B售02","0","0","0","--","--","--","--"," ","0.00","0.39","10","0.40","10","0.00",
="06454P","華邦電群益09售03","52,000","14","71,180","1.30","1.45","1.27","1.45","-","0.05","1.29","25","1.85","5","0.00",
="06455P","滬深2X凱基09售04","0","0","0","--","--","--","--"," ","0.00","1.56","100","1.57","10","0.00",
="06456P","台積電凱基13售02","11,000","2","7,730","0.73","0.73","0.70","0.70","-","0.03","0.69","100","0.70","90","0.00",
="06457P","緯穎凱基09售01","0","0","0","--","--","--","--"," ","0.00","0.96","100","0.97","100","0.00",
="06458P","強茂中信09售01","96,000","4","55,480","0.57","0.60","0.57","0.60","+","0.09","0.53","30","0.55","30","0.00",
="06459P","台灣50兆豐09售02","0","0","0","--","--","--","--"," ","0.00","0.56","10","0.57","10","0.00",
="06460P","鴻海兆豐0C售01","0","0","0","--","--","--","--"," ","0.00","0.41","10","0.42","10","0.00",
="06461P","台積電兆豐0A售01","41,000","3","37,240","0.94","0.94","0.89","0.89","-","0.01","0.89","5","--","0","0.00",
="06462P","為升元大09售02","299,000","15","245,520","0.81","0.88","0.80","0.88","+","0.09","0.78","100","0.79","50","0.00",
="06463P","聯發科元大09售05","48,000","3","69,980","1.42","1.56","1.42","1.56","+","0.04","0.60","16","--","0","0.00",
="06464P","鴻海國票0B售04","0","0","0","--","--","--","--"," ","0.00","0.89","25","0.90","10","0.00",
="06465P","T50正2中信0C售02","21,000","3","16,160","0.76","0.77","0.76","0.77","+","0.04","0.75","100","0.76","100","0.00",
="06466P","臺股指中信0C售06","0","0","0","--","--","--","--"," ","0.00","0.47","499","0.48","100","0.00",
="06467P","T50正2凱基0B售02","0","0","0","--","--","--","--"," ","0.00","0.86","100","0.87","10","0.00",
="06468P","大成鋼元富09售01","1,624,000","32","1,314,060","0.81","0.95","0.71","0.81","-","0.07","0.82","25","0.83","25","0.00",
="06469P","友達元富09售08","494,000","20","269,050","0.55","0.70","0.48","0.68","+","0.13","0.60","25","0.61","25","0.00",
="06470P","華新科元富0A售04","101,000","5","123,920","1.22","1.34","1.21","1.34","+","0.14","1.25","25","1.26","25","0.00",
="06471P","台灣50台新09售02","403,000","5","235,580","0.54","0.59","0.54","0.59","+","0.08","0.53","10","0.54","10","0.00",
="06472P","聯電台新09售01","501,000","5","360,340","0.65","0.73","0.65","0.70","+","0.04","0.70","10","0.71","10","0.00",
="06473P","南電元大09售07","24,000","3","27,020","1.09","1.19","1.07","1.19","+","0.08","1.13","100","1.14","50","0.00",
="06474P","大立光國票0A售02","0","0","0","--","--","--","--"," ","0.00","2.02","25","2.03","10","0.00",
="06475P","南電國泰0B售03","917,000","29","680,210","0.72","0.81","0.69","0.75","+","0.01","0.74","10","0.75","10","0.00",
="06476P","聯發科中信09售04","40,000","2","24,200","0.60","0.61","0.60","0.61","+","0.06","0.57","30","0.58","30","0.00",
="06477P","聯發科中信0A售05","10,000","1","4,700","0.47","0.47","0.47","0.47","X","0.00","0.44","30","0.45","30","0.00",
="06478P","台積電台新09售01","0","0","0","--","--","--","--"," ","0.00","0.61","10","0.66","10","0.00",
="06479P","聯電群益0A售04","0","0","0","--","--","--","--"," ","0.00","0.95","1","--","0","0.00",
="06480P","台積電凱基09售17","0","0","0","--","--","--","--"," ","0.00","1.32","100","1.33","100","0.00",
="06481P","台積電凱基09售18","0","0","0","--","--","--","--"," ","0.00","1.09","100","1.10","100","0.00",
="06482P","台積電凱基0A售11","0","0","0","--","--","--","--"," ","0.00","0.84","100","0.85","100","0.00",
="06483P","台積電兆豐0A售04","0","0","0","--","--","--","--"," ","0.00","0.74","10","0.75","10","0.00",
="06484P","滬深2X元大09售07","30,000","1","60,600","2.02","2.02","2.02","2.02","+","0.06","2.02","469","2.03","400","0.00",
="06485P","滬深2X元大09售08","2,000","1","3,880","1.94","1.94","1.94","1.94"," ","0.00","1.96","499","1.97","400","0.00",
="06486P","台積電元大0B售04","0","0","0","--","--","--","--"," ","0.00","1.89","400","1.92","50","0.00",
="06487P","全新元大09售01","158,000","9","113,840","0.70","0.76","0.69","0.76","+","0.02","0.68","100","0.69","50","0.00",
="06488P","臺股指元大0A售19","0","0","0","--","--","--","--"," ","0.00","1.08","499","1.09","499","0.00",
="06489P","臺股指元大0A售20","0","0","0","--","--","--","--"," ","0.00","1.27","499","1.28","499","0.00",
="06490P","臺股指元大0A售21","0","0","0","--","--","--","--"," ","0.00","1.44","499","1.45","499","0.00",
="06491P","聯電凱基09售07","110,000","3","83,200","0.75","0.80","0.75","0.80","+","0.20","0.77","100","0.78","100","0.00",
="06492P","鴻海凱基09售09","0","0","0","--","--","--","--"," ","0.00","0.59","499","0.60","499","0.00",
="06493P","國巨凱基09售10","4,000","1","4,360","1.09","1.09","1.09","1.09","+","0.08","1.11","100","1.12","100","0.00",
="06494P","聯發科凱基09售08","174,000","11","145,250","0.79","0.87","0.77","0.82","-","0.01","0.79","100","0.89","100","0.00",
="06495P","晶豪科凱基09售04","2,582,000","136","935,160","0.29","0.44","0.29","0.35","+","0.03","0.32","30","0.35","20","0.00",
="06496P","大立光凱基09售09","39,000","2","60,840","1.56","1.56","1.56","1.56","X","0.00","1.54","100","1.55","100","0.00",
="06497P","友達兆豐09售03","726,000","17","258,870","0.30","0.43","0.30","0.35","+","0.07","0.34","10","0.35","10","0.00",
="06498P","創意兆豐09售03","131,000","8","117,580","0.89","0.91","0.89","0.91","+","0.08","0.86","10","0.87","10","0.00",
="06499P","元石油元大09售01","0","0","0","--","--","--","--"," ","0.00","1.48","100","1.58","10","0.00",
="06500P","鴻海元大0A售01","215,000","3","248,800","1.08","1.16","1.08","1.16","+","0.07","1.10","100","1.11","50","0.00",
="06501P","京元電元大09售01","267,000","19","402,160","1.41","1.62","1.41","1.62","+","0.23","1.40","100","1.41","50","0.00",
="06502P","聯詠元大09售03","67,000","3","68,800","1.02","1.04","1.02","1.04","+","0.10","0.92","100","0.93","50","0.00",
="06503P","日月光元大09售04","70,000","7","95,500","1.38","1.38","1.35","1.35","+","0.16","1.30","100","1.32","50","0.00",
="06504P","鴻海元富0C售04","20,000","1","11,600","0.58","0.58","0.58","0.58","X","0.00","0.57","50","0.58","50","0.00",
="06505P","國巨元富0C售06","87,000","5","65,260","0.73","0.80","0.73","0.80","+","0.08","0.78","50","0.79","50","0.00",
="06506P","台積電元富0C售12","562,000","5","268,340","0.49","0.49","0.47","0.47","-","0.01","0.46","55","0.47","50","0.00",
="06507P","台積電元富0C售13","70,000","4","49,400","0.72","0.72","0.70","0.70","-","0.01","0.69","50","--","0","0.00",
="06508P","台積電群益0A售05","4,000","1","12,400","3.10","3.10","3.10","3.10","X","0.00","2.89","25","--","0","0.00",
="06509P","上銀國票0A售02","53,000","8","85,750","1.71","1.71","1.61","1.61","-","0.08","1.54","25","1.55","10","0.00",
="06510P","鴻海國票0A售04","0","0","0","--","--","--","--"," ","0.00","0.82","25","0.83","10","0.00",
="06511P","台積電國票0A售05","2,000","1","4,320","2.16","2.16","2.16","2.16","X","0.00","1.96","25","1.99","10","0.00",
="06512P","台灣50群益0A售02","285,000","6","508,900","1.68","1.82","1.68","1.81","+","0.04","1.67","25","1.68","10","0.00",
="06513P","T50正2群益0B售01","0","0","0","--","--","--","--"," ","0.00","1.90","25","1.91","10","0.00",
="06514P","國巨兆豐09售03","1,704,000","10","1,444,110","0.82","0.88","0.81","0.86","+","0.07","0.84","10","0.85","10","0.00",
="06515P","日月光兆豐09售02","88,000","4","53,680","0.61","0.61","0.61","0.61","X","0.00","0.58","10","0.59","10","0.00",
="06516P","台積電凱基12售01","5,000","1","7,000","1.40","1.40","1.40","1.40","X","0.00","1.37","100","1.38","100","0.00",
="06517P","台積電凱基12售02","7,000","1","11,060","1.58","1.58","1.58","1.58","X","0.00","1.53","100","1.54","100","0.00",
="06518P","上証2X元富09售02","0","0","0","--","--","--","--"," ","0.00","1.48","25","1.49","25","0.00",
="065195","國巨元富06購01","0","0","0","--","--","--","--"," ","0.00","2.40","50","2.47","50","546.00",
="065196","技嘉元富06購01","0","0","0","--","--","--","--"," ","0.00","3.72","50","3.82","50","107.50",
="065197","景碩元富06購01","3,000","1","5,790","1.93","1.93","1.93","1.93","X","0.00","1.73","25","1.78","25","104.50",
="065198","玉晶光元富06購01","22,000","2","2,400","0.11","0.11","0.10","0.10"," ","0.00","0.09","50","0.10","50","477.50",
="06519P","上銀元富09售03","1,327,000","28","1,471,080","1.16","1.17","1.06","1.06","-","0.10","1.04","25","1.05","25","0.00",
="065202","南電元富06購01","0","0","0","--","--","--","--"," ","0.00","14.20","25","14.30","10","315.50",
="06520P","台積電元富13售02","218,000","11","207,890","0.94","0.97","0.93","0.93","-","0.01","0.91","50","0.92","50","0.00",
="06521P","聯電國泰0B售02","996,000","30","1,122,240","0.90","1.28","0.90","1.14","+","0.04","1.15","499","1.16","30","0.00",
="06522P","大立光富邦0B售01","87,000","9","72,210","0.83","0.83","0.83","0.83","+","0.02","0.83","10","0.84","20","0.00",
="06523P","聯電元大09售04","0","0","0","--","--","--","--"," ","0.00","1.11","100","1.12","50","0.00",
="06524P","台積電元大09售19","10,000","1","13,000","1.30","1.30","1.30","1.30","X","0.00","1.19","499","1.21","50","0.00",
="06525P","台積電元大09售20","0","0","0","--","--","--","--"," ","0.00","1.30","499","1.33","50","0.00",
="06526P","聯發科元大09售08","101,000","6","123,780","1.16","1.30","1.16","1.30","+","0.20","0.51","19","1.32","1","0.00",
="06527P","鴻海日盛0A售03","0","0","0","--","--","--","--"," ","0.00","0.58","25","0.59","25","0.00",
="06528P","滬深2X群益09售07","0","0","0","--","--","--","--"," ","0.00","1.43","25","1.44","10","0.00",
="06529P","元石油群益09售02","0","0","0","--","--","--","--"," ","0.00","1.05","25","1.06","10","0.00",
="06530P","臺股指群益09售05","685,000","21","1,169,910","1.65","1.92","1.63","1.92","+","0.24","1.77","499","1.78","499","0.00",
="06531P","臺股指群益09售06","0","0","0","--","--","--","--"," ","0.00","1.57","499","1.58","499","0.00",
="06532P","聯電兆豐0A售02","72,000","7","50,090","0.67","0.80","0.67","0.75","+","0.10","0.72","10","0.73","10","0.00",
="06533P","聯電元大09售05","0","0","0","--","--","--","--"," ","0.00","1.22","100","1.23","50","0.00",
="06534P","晶豪科國票09售01","502,000","31","186,640","0.28","0.55","0.28","0.32","+","0.02","0.32","5","0.35","75","0.00",
="06535P","日月光國票0A售03","62,000","4","41,500","0.67","0.67","0.65","0.65","X","0.00","0.65","25","0.66","10","0.00",
="06536P","富邦金中信09售01","497,000","12","280,040","0.53","0.59","0.53","0.57","+","0.03","0.56","88","0.57","88","0.00",
="06537P","台積電麥證09售06","28,000","2","19,600","0.70","0.70","0.70","0.70","X","0.00","0.65","10","0.66","10","0.00",
="06538P","臺股指凱基09售24","17,000","2","23,480","1.41","1.41","1.34","1.34","-","0.02","1.31","499","1.32","499","0.00",
="06539P","臺股指凱基09售25","0","0","0","--","--","--","--"," ","0.00","1.40","499","1.41","499","0.00",
="06540P","臺股指凱基09售26","0","0","0","--","--","--","--"," ","0.00","1.57","499","1.58","499","0.00",
="06541P","臺股指凱基09售27","280,000","7","478,400","1.63","1.76","1.63","1.76","+","0.09","1.67","499","1.68","499","0.00",
="06542P","臺股指凱基09售28","39,000","8","67,580","1.75","1.79","1.72","1.79","-","0.01","1.77","499","1.78","499","0.00",
="06543P","臺股指凱基0C售09","12,000","3","12,040","0.96","1.01","0.96","1.01"," ","0.00","0.98","499","0.99","499","0.00",
="06544P","聯發科富邦0B售01","70,000","7","58,060","0.81","0.85","0.80","0.82","-","0.01","0.80","10","0.81","10","0.00",
="06545P","聯詠富邦0B售02","197,000","10","105,040","0.52","0.57","0.52","0.54","+","0.05","0.51","10","0.52","10","0.00",
="06546P","臺股指元大09售08","0","0","0","--","--","--","--"," ","0.00","0.78","499","0.79","499","0.00",
="06547P","臺股指元大09售09","0","0","0","--","--","--","--"," ","0.00","0.99","499","1.00","499","0.00",
="06548P","臺股指元大09售10","17,000","3","9,950","0.60","0.60","0.58","0.58","-","0.01","0.57","499","0.58","499","0.00",
="065498","台積電富邦04購02","0","0","0","--","--","--","--"," ","0.00","21.70","10","--","0","612.00",
="06549P","臺股指元大09售11","0","0","0","--","--","--","--"," ","0.00","0.70","499","0.71","499","0.00",
="06550P","臺股指元大09售12","28,000","3","23,230","0.82","0.85","0.82","0.84","+","0.07","0.80","499","0.81","499","0.00",
="06551P","臺股指元大0C售02","1,188,000","32","1,152,710","0.96","1.03","0.94","0.97","-","0.01","0.96","497","0.97","479","0.00",
="065528","FBVIX中信04購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","0.00",
="06552P","台灣50群益0A售04","148,000","12","404,050","2.63","2.80","2.62","2.80","+","0.07","2.61","25","2.62","10","0.00",
="06553P","台灣50群益0A售05","432,000","7","537,450","1.21","1.29","1.21","1.24","+","0.02","1.19","25","1.20","10","0.00",
="06554P","台積電群益0A售09","0","0","0","--","--","--","--"," ","0.00","2.46","25","--","0","0.00",
="06555P","臺股指群益09售07","235,000","5","356,250","1.47","1.61","1.45","1.61","+","0.14","1.50","534","1.51","499","0.00",
="06556P","臺股指群益09售08","517,000","11","923,600","1.73","1.86","1.72","1.86","+","0.03","1.86","493","1.87","499","0.00",
="06557P","臺股指群益09售09","5,078,000","65","10,168,740","1.94","2.21","1.91","2.05","+","0.01","2.04","499","2.06","10","0.00",
="06558P","金融類群益09售02","25,000","2","42,650","1.70","1.71","1.70","1.71","-","0.04","1.71","499","1.72","499","0.00",
="06559P","台積電統一0A售10","0","0","0","--","--","--","--"," ","0.00","0.66","200","0.67","200","0.00",
="06560P","晶豪科統一09售04","352,000","28","92,950","0.28","0.30","0.24","0.24","-","0.02","0.24","15","0.28","25","0.00",
="06561P","台灣50元富09售04","0","0","0","--","--","--","--"," ","0.00","0.72","25","0.73","25","0.00",
="065622","鴻海中信06購01","1,000","1","15,500","15.50","15.50","15.50","15.50","-","0.30","15.30","10","17.00","1","0.00",
="065623","瑞昱中信04購01","0","0","0","--","--","--","--"," ","0.00","3.73","30","--","0","0.00",
="06562P","元石油元富09售04","0","0","0","--","--","--","--"," ","0.00","1.64","25","1.65","25","0.00",
="06563P","台積電元富0C售15","0","0","0","--","--","--","--"," ","0.00","0.61","50","0.62","50","0.00",
="06564P","富邦金元富0C售05","0","0","0","--","--","--","--"," ","0.00","0.32","50","0.33","50","0.00",
="06565P","寶成元富09售02","9,000","3","14,480","1.56","1.64","1.56","1.64","+","0.11","1.61","25","1.62","25","0.00",
="06566P","台灣50中信11售01","33,000","3","34,220","1.04","1.04","1.03","1.04","-","0.01","1.01","100","1.02","100","0.00",
="06567P","華邦電凱基09售03","3,867,000","60","2,257,660","0.50","0.64","0.50","0.53","-","0.04","0.51","115","0.52","100","0.00",
="06568P","可成凱基09售02","15,000","1","14,700","0.98","0.98","0.98","0.98","+","0.03","0.99","100","1.00","50","0.00",
="06569P","景碩凱基09售04","910,000","25","756,030","0.79","0.96","0.77","0.81","-","0.02","0.86","100","0.87","50","0.00",
="06570P","聯發科群益0C售01","423,000","15","413,480","0.94","1.02","0.93","0.94","-","0.04","0.93","2","0.97","10","0.00",
="06571P","台灣50元大0C售02","175,000","3","109,250","0.64","0.65","0.61","0.61","-","0.03","0.61","399","0.62","499","0.00",
="06572P","台灣50元大0C售03","144,000","12","92,020","0.63","0.65","0.63","0.63","-","0.01","0.60","499","0.61","499","0.00",
="06573P","台灣50元大0C售04","0","0","0","--","--","--","--"," ","0.00","0.65","501","0.66","499","0.00",
="06574P","台灣50元大0C售05","203,000","11","155,080","0.75","0.79","0.75","0.77"," ","0.00","0.74","499","0.75","499","0.00",
="06575P","儒鴻元大09售02","16,000","3","17,140","1.06","1.09","1.06","1.09","-","0.02","1.06","100","1.07","50","0.00",
="06576P","南亞科元大09售04","276,000","15","342,680","1.15","1.34","1.15","1.25","-","0.03","1.25","100","1.26","50","0.00",
="06577P","富邦金元大09售04","229,000","15","314,030","1.31","1.44","1.31","1.42","+","0.10","1.38","100","1.39","50","0.00",
="06578P","國泰金元大09售02","108,000","11","144,740","1.33","1.36","1.33","1.33","+","0.13","1.28","100","1.29","50","0.00",
="06579P","大立光元富0C售03","72,000","4","207,980","2.87","2.91","2.87","2.91","+","0.03","2.88","25","2.89","25","0.00",
="06580P","日月光元富09售03","18,000","2","14,800","0.76","0.83","0.76","0.83","X","0.00","0.79","25","0.81","25","0.00",
="06581P","臺股指富邦0A售03","60,000","6","36,200","0.61","0.62","0.58","0.58","+","0.04","0.57","100","0.58","10","0.00",
="065828","大立光凱基06購01","81,000","5","3,800","0.05","0.10","0.04","0.10","X","0.00","0.04","350","0.05","29","3,020.00",
="06582P","道瓊指中信0C售01","0","0","0","--","--","--","--"," ","0.00","0.61","88","0.62","88","0.00",
="06583P","南電兆豐09售01","0","0","0","--","--","--","--"," ","0.00","0.47","10","0.48","10","0.00",
="06584P","亞德客凱基09售03","3,000","1","2,190","0.73","0.73","0.73","0.73","+","0.07","0.71","100","0.80","50","0.00",
="06585P","祥碩凱基09售05","188,000","23","278,950","1.41","1.53","1.41","1.50","-","0.09","1.48","100","1.49","40","0.00",
="06586P","臺股指凱基0C售11","489,000","15","595,230","1.15","1.27","1.15","1.18","-","0.02","1.17","499","1.18","499","0.00",
="06587P","臺股指凱基0C售12","223,000","8","216,830","0.97","1.07","0.96","1.01","+","0.09","0.98","499","0.99","499","0.00",
="06588P","可成元富0C售02","165,000","3","270,180","1.62","1.66","1.62","1.66","X","0.00","1.63","25","1.64","25","0.00",
="06589P","群創元富09售06","2,671,000","160","1,505,340","0.49","0.70","0.45","0.58","+","0.09","0.58","25","0.59","25","0.00",
="06590P","SGBR2X中信09售02","0","0","0","--","--","--","--"," ","0.00","0.78","30","0.79","30","0.00",
="06591P","臺股指凱基0C售13","1,634,000","34","1,871,060","1.11","1.22","1.10","1.14","-","0.01","1.12","504","1.13","499","0.00",
="06592P","臺股指凱基0C售14","40,000","6","36,850","0.89","0.94","0.89","0.90","-","0.02","0.89","504","0.90","499","0.00",
="06593P","臺股指凱基0C售15","18,000","3","29,550","1.60","1.70","1.60","1.70","+","0.15","1.63","499","1.64","499","0.00",
="06594P","臺股指國票0A售14","0","0","0","--","--","--","--"," ","0.00","1.34","499","1.35","499","0.00",
="06595P","臺股指國票0A售15","527,000","9","520,920","0.95","1.00","0.95","1.00","+","0.13","0.94","499","0.95","499","0.00",
="06596P","國巨中信09售03","1,000","1","1,020","1.02","1.02","1.02","1.02","+","0.12","0.98","30","0.99","30","0.00",
