"110年05月05日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="05010P","新日興元富0B售01","63,000","6","118,070","1.85","1.88","1.85","1.87","+","0.01","1.85","50","1.87","50","0.00",
="05011P","精成科元富0B售01","163,000","4","112,430","0.72","0.72","0.67","0.67","-","0.05","0.69","50","0.70","50","0.00",
="05012P","樺漢元富05售02","0","0","0","--","--","--","--"," ","0.00","1.17","50","1.27","35","0.00",
="05013P","訊芯元富05售02","0","0","0","--","--","--","--"," ","0.00","0.91","50","1.01","35","0.00",
="05014P","聯電台新05售02","0","0","0","--","--","--","--"," ","0.00","0.01","10","--","0","0.00",
="05015P","台灣50群益05售11","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05016P","台達化群益05售02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","10","0.00",
="05017P","聯電群益05售05","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05018P","友達群益05售03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05019P","群創群益05售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","20","0.00",
="05020P","彩晶群益05售01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05021P","臺股指群益05售21","0","0","0","--","--","--","--"," ","0.00","--","0","0.04","323","0.00",
="05022P","聯電凱基05售10","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","19","0.00",
="05023P","台灣50元大05售18","0","0","0","--","--","--","--"," ","0.00","--","0","0.09","20","0.00",
="05024P","滬深2X元大05售08","0","0","0","--","--","--","--"," ","0.00","0.12","100","0.22","10","0.00",
="05025P","台積電元大05售21","0","0","0","--","--","--","--"," ","0.00","0.05","50","0.07","1","0.00",
="05026P","台積電元大05售22","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","802","0.00",
="05027P","台積電元大05售23","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.11","10","0.00",
="05028P","臺股指元大05售44","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.11","10","0.00",
="05029P","台積電永豐05售05","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.12","10","0.00",
="05030P","萬海永豐05售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05031P","台積電中信09售04","10,000","1","2,300","0.23","0.23","0.23","0.23","X","0.00","0.22","30","0.24","38","0.00",
="05032P","台積電中信09售05","15,000","2","2,100","0.14","0.14","0.14","0.14","-","0.02","0.14","110","0.16","10","0.00",
="05033P","中興電群益05售03","0","0","0","--","--","--","--"," ","0.00","0.10","25","0.11","10","0.00",
="05034P","長榮群益06售04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05035P","南電群益05售07","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05036P","台灣50凱基05售15","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","30","0.00",
="05037P","台灣50凱基05售16","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.10","30","0.00",
="05038P","聯電凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.10","30","0.00",
="05039P","台積電凱基06售07","0","0","0","--","--","--","--"," ","0.00","0.42","100","0.43","100","0.00",
="05040P","聯電元大05售11","0","0","0","--","--","--","--"," ","0.00","0.03","100","0.13","10","0.00",
="05041P","聯電元大05售12","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.12","10","0.00",
="05042P","長榮元大05售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.04","12","0.00",
="05043P","景碩元大05售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.07","50","0.00",
="05044P","玉晶光元大06售07","140,000","4","205,800","1.23","1.64","1.23","1.64","+","0.31","1.61","100","--","0","0.00",
="05045P","臺股指元大05售45","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","10","0.00",
="05046P","臺股指元大05售46","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","10","0.00",
="05047P","臺股指元大05售48","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","10","0.00",
="05048P","臺股指元大05售49","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","70","0.00",
="05049P","臺股指元大05售50","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","260","0.00",
="05050P","道瓊銀元富0B售01","0","0","0","--","--","--","--"," ","0.00","0.40","50","0.41","50","0.00",
="05051P","聯電元富05售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.17","1","0.00",
="05052P","南亞科元富06售01","0","0","0","--","--","--","--"," ","0.00","0.32","25","0.33","25","0.00",
="05053P","華新科元富05售02","0","0","0","--","--","--","--"," ","0.00","0.05","25","0.06","25","0.00",
="05054P","京鼎元富09售02","793,000","23","890,570","1.13","1.16","1.08","1.16","+","0.04","1.15","25","1.16","25","0.00",
="05055P","矽格元富05售02","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","10","0.00",
="05056P","寶成元富05售02","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","25","0.00",
="05057P","台灣50國泰08售01","0","0","0","--","--","--","--"," ","0.00","0.04","499","0.20","5","0.00",
="05058P","聯電國泰07售06","57,000","4","7,220","0.12","0.13","0.12","0.13","+","0.02","0.13","479","0.14","499","0.00",
="05059P","國巨國泰07售06","0","0","0","--","--","--","--"," ","0.00","0.52","499","0.53","499","0.00",
="05060P","聯電富邦06售04","0","0","0","--","--","--","--"," ","0.00","0.02","10","0.06","40","0.00",
="05061P","國巨兆豐06售05","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.17","10","0.00",
="05062P","聯發科兆豐05售08","10,000","1","100","0.01","0.01","0.01","0.01","X","0.00","0.01","90","--","0","0.00",
="05063P","為升群益06售01","0","0","0","--","--","--","--"," ","0.00","0.45","25","0.46","10","0.00",
="05064P","台積電群益06售04","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.04","20","0.00",
="05065P","景碩群益05售05","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.13","10","0.00",
="05066P","鴻海元大05售14","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05067P","鴻海元大05售15","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","4","0.00",
="05068P","台積電元大05售26","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05069P","台積電元大05售27","0","0","0","--","--","--","--"," ","0.00","--","0","0.08","45","0.00",
="05070P","台積電元大05售28","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.15","10","0.00",
="05071P","日月光元大05售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05072P","中興電凱基05售03","20,000","2","17,600","0.88","0.88","0.88","0.88","X","0.00","0.87","100","0.88","10","0.00",
="05073P","聯發科凱基05售14","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","210","0.00",
="05074P","奇鋐凱基05售04","0","0","0","--","--","--","--"," ","0.00","0.68","100","0.69","10","0.00",
="05075P","臺股指凱基05售32","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05076P","臺股指凱基05售33","0","0","0","--","--","--","--"," ","0.00","--","0","0.06","87","0.00",
="05077P","臺股指凱基06售07","0","0","0","--","--","--","--"," ","0.00","0.01","499","0.10","350","0.00",
="05078P","玉晶光元富05售05","0","0","0","--","--","--","--"," ","0.00","2.21","50","2.31","35","0.00",
="05079P","南電元富05售07","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05080P","世紀鋼元富05售01","100,000","1","79,000","0.79","0.79","0.79","0.79","X","0.00","0.72","25","0.74","25","0.00",
="05081P","國巨富邦06售03","0","0","0","--","--","--","--"," ","0.00","0.32","10","0.33","10","0.00",
="05082P","台積電富邦08售06","0","0","0","--","--","--","--"," ","0.00","0.07","10","0.10","10","0.00",
="05083P","長榮永豐05售04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05084P","聯電國票06售03","0","0","0","--","--","--","--"," ","0.00","0.09","25","0.10","10","0.00",
="05085P","華新科國票06售05","0","0","0","--","--","--","--"," ","0.00","0.21","25","0.22","10","0.00",
="05086P","聯電兆豐06售06","996,000","65","600,690","0.52","0.70","0.52","0.70","+","0.21","0.69","10","0.70","5","0.00",
="05087P","T50正2群益05售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","400","0.00",
="05088P","鴻海群益05售05","0","0","0","--","--","--","--"," ","0.00","--","0","0.25","195","0.00",
="05089P","萬海群益05售04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05090P","台灣50凱基05售18","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.10","10","0.00",
="05091P","台灣50凱基05售19","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.10","10","0.00",
="05092P","台灣50凱基05售20","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.04","70","0.00",
="05093P","國巨凱基05售12","0","0","0","--","--","--","--"," ","0.00","0.11","100","0.12","10","0.00",
="05094P","欣興凱基05售10","0","0","0","--","--","--","--"," ","0.00","0.17","100","0.27","10","0.00",
="05095P","欣興凱基05售11","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.13","10","0.00",
="05096P","景碩凱基05售06","0","0","0","--","--","--","--"," ","0.00","0.26","100","0.36","10","0.00",
="05097P","玉晶光凱基05售13","235,000","33","312,450","1.14","1.48","1.08","1.48","+","0.23","1.46","100","1.49","10","0.00",
="05098P","中興電國票06售05","39,000","2","38,020","1.00","1.00","0.93","0.93","-","0.04","0.95","25","0.96","10","0.00",
="05099P","鴻海國票06售03","0","0","0","--","--","--","--"," ","0.00","0.01","325","0.16","166","0.00",
="05100P","玉晶光國票08售04","0","0","0","--","--","--","--"," ","0.00","2.43","25","2.44","10","0.00",
="05101P","長榮航元大05售03","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.12","10","0.00",
="05102P","鴻海統一05售08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05103P","國巨統一05售05","0","0","0","--","--","--","--"," ","0.00","0.16","408","0.17","408","0.00",
="05104P","聯發科統一05售08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05105P","中興電元富06售01","169,000","5","130,960","0.77","0.79","0.77","0.77","-","0.01","0.75","25","0.76","25","0.00",
="05106P","南電國泰08售01","0","0","0","--","--","--","--"," ","0.00","0.04","499","0.07","60","0.00",
="05107P","聯電永豐05售09","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.04","10","0.00",
="05108P","長榮航群益06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","10","0.00",
="05109P","南電國票07售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","399","0.00",
="05110P","台灣50元富06售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.05","6","0.00",
="05111P","台灣50元富06售04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05112P","台灣50元富06售05","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05113P","南亞科元富07售04","290,000","1","136,300","0.47","0.47","0.47","0.47","X","0.00","0.54","25","0.55","25","0.00",
="05114P","玉晶光元富06售03","0","0","0","--","--","--","--"," ","0.00","1.67","50","1.77","35","0.00",
="05115P","南電元富06售03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05116P","南電元富06售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","140","0.00",
="05117P","台灣50凱基06售06","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","0.00",
="05118P","鴻海凱基06售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","15","0.00",
="05119P","台積電元大06售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05120P","台積電元大06售08","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05121P","萬海元大06售02","11,000","3","1,100","0.10","0.10","0.10","0.10","+","0.05","--","0","0.08","49","0.00",
="05122P","南電元大06售01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05123P","滬深2X中信08售01","0","0","0","--","--","--","--"," ","0.00","0.44","100","0.45","100","0.00",
="05124P","聯電中信07售02","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","0.00",
="05125P","儒鴻群益06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","50","0.00",
="05126P","聯電群益06售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.11","10","0.00",
="05127P","南電群益06售02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05128P","欣興統一07售05","104,000","8","47,130","0.38","0.51","0.38","0.51","+","0.09","0.50","10","0.97","30","0.00",
="05129P","南電統一07售04","0","0","0","--","--","--","--"," ","0.00","0.04","10","0.10","10","0.00",
="05130P","亞德客元大06售01","90,000","2","9,900","0.11","0.11","0.11","0.11","+","0.07","0.11","100","0.12","50","0.00",
="05131P","景碩元大06售07","103,000","2","37,870","0.29","0.37","0.29","0.37","+","0.02","0.01","499","0.39","6","0.00",
="05132P","南電元大06售04","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05133P","滬深2X富邦07售03","0","0","0","--","--","--","--"," ","0.00","0.93","10","0.94","10","0.00",
="05134P","欣興永豐06售02","0","0","0","--","--","--","--"," ","0.00","0.07","499","0.17","10","0.00",
="05135P","南電永豐06售01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","0.00",
="05136P","旺宏凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.22","100","0.23","100","0.00",
="05137P","大立光凱基06售07","0","0","0","--","--","--","--"," ","0.00","0.75","100","0.76","100","0.00",
="05138P","南電凱基06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05139P","T50正2群益06售01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05140P","鴻海群益06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","10","0.00",
="05141P","華新科群益06售02","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.09","10","0.00",
="05142P","欣興群益07售02","0","0","0","--","--","--","--"," ","0.00","0.26","25","0.27","10","0.00",
="05143P","嘉聯益統一06售04","0","0","0","--","--","--","--"," ","0.00","0.81","10","0.82","10","0.00",
="05144P","南電統一06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","399","0.00",
="05145P","長榮元富07售01","100,000","2","2,000","0.02","0.02","0.02","0.02"," ","0.00","0.01","25","0.02","40","0.00",
="05146P","玉晶光元富06售04","0","0","0","--","--","--","--"," ","0.00","2.67","50","2.77","35","0.00",
="05147P","同欣電元富06售02","600,000","8","503,000","0.84","0.91","0.83","0.91","-","0.01","0.92","25","0.93","25","0.00",
="05148P","緯穎元富06售01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05149P","南電元富06售06","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05150P","台灣50元大06售04","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.05","100","0.00",
="05151P","台灣50元大06售05","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05152P","鴻海元大06售07","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","990","0.00",
="05153P","鴻海元大06售08","0","0","0","--","--","--","--"," ","0.00","--","0","0.05","580","0.00",
="05154P","長榮凱基06售03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05155P","臺股指凱基06售09","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.10","10","0.00",
="05156P","臺股指凱基07售02","0","0","0","--","--","--","--"," ","0.00","0.02","499","0.10","105","0.00",
="05157P","華新科元大06售05","540,000","9","108,000","0.19","0.21","0.19","0.21","X","0.00","0.24","100","0.25","230","0.00",
="05158P","大立光元大06售02","0","0","0","--","--","--","--"," ","0.00","1.31","100","1.35","50","0.00",
="05159P","世芯元大06售03","60,000","6","139,300","1.98","2.52","1.98","2.52","+","0.59","2.52","100","2.62","10","0.00",
="05160P","南電元大06售10","23,000","1","230","0.01","0.01","0.01","0.01","X","0.00","0.02","100","0.10","30","0.00",
="05161P","世芯統一07售01","46,000","11","84,320","1.79","1.93","1.78","1.92","+","0.10","1.91","10","1.92","1","0.00",
="05162P","長華統一07售01","0","0","0","--","--","--","--"," ","0.00","0.29","10","0.30","10","0.00",
="05163P","亞德客元富07售02","16,000","2","6,360","0.36","0.46","0.36","0.46","+","0.10","0.48","25","0.50","25","0.00",
="05164P","喬山元富0C售02","28,000","3","70,670","2.59","2.59","2.48","2.54","-","0.17","2.55","50","2.56","50","0.00",
="05165P","聯電元富06售08","30,000","1","1,200","0.04","0.04","0.04","0.04","-","0.02","0.05","25","0.06","25","0.00",
="05166P","聯電元富07售04","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","25","0.00",
="05167P","友訊元富06售01","10,000","2","15,000","1.50","1.50","1.50","1.50","+","0.07","1.47","25","1.50","25","0.00",
="05168P","宏碁元富0C售02","73,000","3","46,850","0.67","0.67","0.57","0.64","-","0.08","0.64","50","0.65","50","0.00",
="05169P","技嘉元富0C售02","510,000","21","320,070","0.67","0.67","0.59","0.66","-","0.04","0.66","10","--","0","0.00",
="05170P","嘉晶元富0C售02","145,000","7","283,580","1.91","2.00","1.91","2.00","+","0.08","2.03","50","2.04","50","0.00",
="05171P","日月光元富06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","0.00",
="05172P","聯發科群益08售02","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.13","10","0.00",
="05173P","滬深2X凱基06售04","0","0","0","--","--","--","--"," ","0.00","0.44","100","0.45","10","0.00",
="05174P","滬深2X凱基06售05","0","0","0","--","--","--","--"," ","0.00","0.68","100","0.69","10","30.28",
="05175P","聯電凱基06售05","0","0","0","--","--","--","--"," ","0.00","0.16","100","0.17","100","0.00",
="05176P","聯發科凱基06售08","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05177P","萬海凱基06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05178P","玉晶光凱基06售03","8,000","2","14,320","1.78","1.80","1.78","1.80","X","0.00","2.00","100","2.03","10","0.00",
="051795","T50反1台新05購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","115","0.00",
="05179P","南電凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.05","20","0.00",
="05180P","國巨元大06售11","0","0","0","--","--","--","--"," ","0.00","0.07","100","0.08","50","0.00",
="05181P","華邦電元大06售03","450,000","1","13,500","0.03","0.03","0.03","0.03","-","0.03","0.06","100","0.16","10","0.00",
="05182P","南亞科元大06售03","0","0","0","--","--","--","--"," ","0.00","0.48","100","0.49","50","0.00",
="05183P","友達元大06售04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05184P","華新科元大06售06","300,000","1","48,000","0.16","0.16","0.16","0.16","-","0.04","0.28","100","0.29","50","0.00",
="05185P","群創元大08售02","20,000","1","600","0.03","0.03","0.03","0.03"," ","0.00","0.01","700","0.03","183","0.00",
="05186P","聯電國泰08售03","0","0","0","--","--","--","--"," ","0.00","0.58","10","0.60","10","0.00",
="05187P","台灣50台新06售01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.11","10","0.00",
="05188P","台灣50群益06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.14","10","0.00",
="05189P","聯電群益06售05","0","0","0","--","--","--","--"," ","0.00","0.08","25","0.18","10","0.00",
="05190P","聯電第一06售02","0","0","0","--","--","--","--"," ","0.00","0.32","10","0.33","10","0.00",
="05191P","T50正2國票06售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.10","200","0.00",
="05192P","台灣50兆豐06售02","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","0.00",
="05193P","圓剛元富06售02","0","0","0","--","--","--","--"," ","0.00","2.66","50","2.67","50","0.00",
="05194P","圓剛元富09售02","12,000","2","36,140","3.02","3.02","3.01","3.01","-","0.01","2.97","50","2.98","50","0.00",
="05195P","圓剛元富0C售02","6,000","1","17,280","2.88","2.88","2.88","2.88","-","0.03","2.85","50","2.86","50","0.00",
="05196P","立積元富06售01","401,000","3","26,090","0.05","0.09","0.05","0.09","+","0.02","0.07","25","0.09","99","0.00",
="05197P","台積電台新06售01","0","0","0","--","--","--","--"," ","0.00","0.03","300","0.09","10","0.00",
="05198P","台灣50麥證06售01","0","0","0","--","--","--","--"," ","0.00","0.07","998","0.16","10","0.00",
="05199P","台積電麥證06售01","0","0","0","--","--","--","--"," ","0.00","0.13","998","0.14","450","0.00",
="05200P","臺股指麥證06售01","0","0","0","--","--","--","--"," ","0.00","0.02","5","0.10","10","0.00",
="05201P","臺股指麥證06售02","74,000","3","1,880","0.02","0.03","0.02","0.03"," ","0.00","0.02","565","0.04","20","0.00",
="05202P","友達康和06售01","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05203P","台灣50凱基06售08","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.10","30","0.00",
="05204P","T50正2凱基07售01","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.10","10","0.00",
="05205P","大成鋼凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.01","100","--","0","0.00",
="05206P","大成鋼凱基07售03","0","0","0","--","--","--","--"," ","0.00","0.13","100","0.23","10","0.00",
="05207P","聯電凱基06售06","0","0","0","--","--","--","--"," ","0.00","0.21","100","0.22","100","0.00",
="05208P","聯電凱基07售04","611,000","3","329,940","0.54","0.54","0.54","0.54","+","0.04","0.56","100","0.57","100","0.00",
="05209P","旺宏凱基06售03","400,000","8","226,000","0.55","0.58","0.55","0.57","X","0.00","0.62","100","0.68","100","0.00",
="05210P","華邦電凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.10","10","0.00",
="05211P","南亞科凱基06售03","0","0","0","--","--","--","--"," ","0.00","0.76","100","0.78","100","0.00",
="05212P","友達凱基06售02","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.10","10","0.00",
="05213P","群創凱基06售03","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","0.00",
="05214P","彩晶凱基06售03","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05215P","國巨元大06售12","31,000","3","5,090","0.17","0.19","0.16","0.19"," ","0.00","0.22","100","0.23","50","0.00",
="05216P","玉晶光元大06售12","10,000","1","14,400","1.44","1.44","1.44","1.44","X","0.00","1.67","100","1.77","10","0.00",
="05217P","立積元大06售03","190,000","2","3,300","0.01","0.02","0.01","0.02"," ","0.00","0.02","100","0.09","10","0.00",
="05218P","嘉聯益元大06售03","0","0","0","--","--","--","--"," ","0.00","0.68","100","0.69","50","0.00",
="05219P","臺股指元大06售03","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.10","10","0.00",
="05220P","臺股指元大06售04","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.09","10","0.00",
="05221P","聯電國泰08售04","21,000","2","10,110","0.48","0.51","0.48","0.51","+","0.03","0.56","10","0.58","10","0.00",
="05222P","立積永豐06售01","0","0","0","--","--","--","--"," ","0.00","0.01","100","0.09","8","0.00",
="05223P","T50正2群益06售03","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.12","10","0.00",
="05224P","國巨群益06售04","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.24","10","0.00",
="05225P","台積電群益06售06","0","0","0","--","--","--","--"," ","0.00","0.05","25","0.15","10","0.00",
="05226P","旺宏群益06售04","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","10","0.00",
="05227P","華邦電群益06售05","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","10","0.00",
="05228P","南亞科群益06售04","0","0","0","--","--","--","--"," ","0.00","0.35","25","0.45","10","0.00",
="052299","T50反1台新05購03","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","450","0.00",
="05229P","友達群益06售02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05230P","群創群益06售02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","0.00",
="05231P","立積群益06售03","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.11","20","0.00",
="05232P","臺股指群益06售03","0","0","0","--","--","--","--"," ","0.00","0.02","504","--","0","0.00",
="05233P","臺股指群益06售04","0","0","0","--","--","--","--"," ","0.00","0.03","499","--","0","0.00",
="05234P","T50正2中信0C售01","0","0","0","--","--","--","--"," ","0.00","0.47","100","0.48","100","0.00",
="05235P","臺股指中信06售07","5,000","1","100","0.02","0.02","0.02","0.02"," ","0.00","0.02","499","0.12","10","0.00",
="05236P","聯電康和06售03","0","0","0","--","--","--","--"," ","0.00","0.31","10","0.32","10","0.00",
="05237P","南亞科統一06售03","109,000","3","65,450","0.56","0.62","0.56","0.62","-","0.06","0.64","10","0.65","10","0.00",
="05238P","玉晶光統一07售07","0","0","0","--","--","--","--"," ","0.00","1.25","1","1.27","10","0.00",
="05239P","T50正2國票08售05","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.22","10","0.00",
="05240P","上証2X國票07售01","0","0","0","--","--","--","--"," ","0.00","0.70","25","0.71","10","0.00",
="05241P","亞德客國票06售01","50,000","1","4,500","0.09","0.09","0.09","0.09"," ","0.00","0.13","25","0.14","10","0.00",
="05242P","聯電國票06售07","288,000","9","178,900","0.55","0.64","0.55","0.63","-","0.07","0.64","25","0.65","10","0.00",
="05243P","聯電國票07售05","618,000","7","200,220","0.32","0.36","0.31","0.36","+","0.08","0.35","25","0.36","10","0.00",
="05244P","聯電國票08售01","104,000","2","56,040","0.51","0.54","0.51","0.54","+","0.01","0.57","25","--","0","0.00",
="05245P","旺宏國票06售03","22,000","2","12,330","0.46","0.59","0.46","0.59","+","0.17","0.58","25","0.59","10","0.00",
="05246P","友達國票07售02","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.05","15","0.00",
="05247P","群創國票07售01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.24","499","0.00",
="05248P","彩晶國票07售03","0","0","0","--","--","--","--"," ","0.00","0.01","1,924","0.04","299","0.00",
="05249P","惠特國票07售03","30,000","4","34,000","1.13","1.18","1.13","1.18","+","0.15","1.16","25","1.18","9","0.00",
="05250P","台灣50群益06售03","0","0","0","--","--","--","--"," ","0.00","0.05","2","0.18","10","0.00",
="05251P","台灣50群益07售01","0","0","0","--","--","--","--"," ","0.00","0.09","75","0.50","10","0.00",
="05252P","台灣50群益07售02","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.22","10","0.00",
="05253P","旺宏群益06售05","606,000","37","499,790","0.74","0.94","0.74","0.90","+","0.12","1.08","25","1.13","10","0.00",
="05254P","華邦電群益06售06","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","10","0.00",
="05255P","圓剛群益09售01","17,000","1","23,120","1.36","1.36","1.36","1.36"," ","0.00","1.34","25","1.44","10","0.00",
="05256P","玉晶光群益06售03","0","0","0","--","--","--","--"," ","0.00","2.89","25","2.99","10","0.00",
="05257P","臺股指群益06售05","1,000","1","210","0.21","0.21","0.21","0.21","+","0.01","0.04","499","0.19","1","0.00",
="05258P","台灣50凱基06售09","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.10","30","0.00",
="05259P","台灣50凱基06售10","0","0","0","--","--","--","--"," ","0.00","0.07","100","0.14","11","0.00",
="05260P","鴻海凱基06售05","0","0","0","--","--","--","--"," ","0.00","0.06","100","0.10","10","0.00",
="05261P","鴻海凱基07售03","0","0","0","--","--","--","--"," ","0.00","0.11","100","0.15","10","0.00",
="05262P","國巨凱基06售05","0","0","0","--","--","--","--"," ","0.00","0.34","100","0.35","100","0.00",
